Acc_x,Acc_y,Acc_z
0.82,0.12,-0.57
0.82,0.12,-0.56
0.83,0.11,-0.6
0.87,0.09,-0.63
0.91,0.08,-0.67
0.92,0.08,-0.71
0.91,0.08,-0.73
0.88,0.07,-0.74
0.85,0.05,-0.73
0.86,0.04,-0.71
0.86,0.05,-0.69
0.83,0.03,-0.7
0.81,0.01,-0.73
0.83,0,-0.74
0.86,-0.01,-0.74
0.9,-0.01,-0.71
0.93,-0.03,-0.68
0.94,-0.02,-0.66
0.91,-0.02,-0.68
0.9,0,-0.71
0.92,-0.01,-0.73
0.94,0,-0.76
0.98,0.01,-0.77
1.04,0.03,-0.79
1.07,0.04,-0.8
1.05,0.05,-0.8
1.01,0.06,-0.81
0.98,0.08,-0.82
0.96,0.11,-0.91
0.99,0.15,-0.95
1.01,0.17,-0.97
1.01,0.18,-0.97
0.98,0.18,-0.97
0.94,0.17,-0.95
0.91,0.17,-0.94
0.9,0.18,-0.94
0.89,0.19,-0.95
0.87,0.19,-0.94
0.84,0.18,-0.92
0.81,0.19,-0.9
0.77,0.19,-0.88
0.75,0.19,-0.87
0.74,0.19,-0.85
0.73,0.19,-0.83
0.71,0.2,-0.78
0.71,0.22,-0.74
0.71,0.22,-0.7
0.68,0.21,-0.67
0.67,0.22,-0.63
0.64,0.22,-0.58
0.62,0.23,-0.55
0.63,0.25,-0.53
0.65,0.27,-0.52
0.64,0.27,-0.45
0.64,0.29,-0.31
0.52,0.3,-0.27
0.58,0.39,-0.05
0.59,0.39,-0.01
0.58,0.37,0.05
0.56,0.38,0.07
0.54,0.4,0.08
0.51,0.41,0.08
0.48,0.41,0.05
0.47,0.41,0.01
0.48,0.41,-0.01
0.49,0.41,0.02
0.56,0.41,0.09
0.67,0.41,0.16
0.75,0.4,0.2
0.75,0.39,0.18
0.69,0.39,0.12
0.65,0.4,0.05
0.65,0.41,0.04
0.69,0.4,0.09
0.79,0.38,0.19
0.84,0.38,0.29
0.79,0.38,0.28
0.75,0.37,0.23
0.76,0.35,0.15
0.82,0.36,0.11
0.91,0.34,0.12
1.07,0.31,0.18
1.21,0.31,0.23
1.24,0.32,0.25
1.18,0.32,0.25
1.09,0.3,0.24
1.07,0.3,0.22
1.03,0.34,0.24
0.98,0.34,0.24
1.01,0.3,0.22
1.11,0.27,0.19
1.18,0.26,0.15
1.26,0.27,0.13
1.31,0.26,0.13
1.3,0.25,0.14
1.08,0.27,0.31
1.08,0.27,0.31
1.03,0.24,0.37
1.19,0.2,0.43
1.16,0.24,0.58
0.8,0.02,1
0.77,0.01,1
0.82,0.01,0.95
0.86,0.01,0.9
0.91,0.02,0.86
0.94,0.04,0.79
0.95,0.07,0.73
0.94,0.09,0.72
0.91,0.11,0.7
0.88,0.14,0.67
0.86,0.17,0.65
0.81,0.19,0.64
0.75,0.22,0.6
0.79,0.22,0.57
0.81,0.23,0.56
0.81,0.26,0.53
0.82,0.28,0.49
0.83,0.3,0.45
0.8,0.31,0.41
0.78,0.31,0.35
0.79,0.31,0.28
0.79,0.33,0.21
0.77,0.35,0.16
0.72,0.35,0.11
0.7,0.38,0.04
0.7,0.41,0.01
0.67,0.44,0.01
0.67,0.46,-0.03
0.64,0.45,-0.09
0.58,0.47,-0.15
0.55,0.48,-0.17
0.54,0.49,-0.19
0.57,0.5,-0.24
0.54,0.49,-0.25
0.52,0.49,-0.22
0.58,0.47,-0.18
0.57,0.46,-0.14
0.53,0.45,-0.13
0.55,0.44,-0.09
0.57,0.45,-0.08
0.62,0.45,-0.1
0.64,0.45,-0.14
0.6,0.44,-0.17
0.59,0.44,-0.18
0.6,0.45,-0.17
0.66,0.44,-0.11
0.77,0.43,-0.03
0.84,0.43,-0.03
0.89,0.43,-0.07
0.92,0.41,-0.13
0.94,0.42,-0.18
0.94,0.41,-0.22
0.92,0.4,-0.27
0.91,0.41,-0.29
0.9,0.4,-0.3
0.96,0.38,-0.27
1.09,0.37,-0.2
1.19,0.38,-0.15
1.24,0.38,-0.1
1.19,0.37,-0.05
1.14,0.37,-0.01
1.18,0.4,-0.01
1.2,0.45,0.04
1.1,0.41,0.05
0.96,0.36,0.14
1.02,0.33,0.22
0.96,0.4,0.3
0.79,0.35,0.34
0.75,0.31,0.43
0.78,0.31,0.57
0.6,0.25,0.71
0.57,0.26,0.76
0.55,0.34,0.86
0.44,0.34,0.97
0.4,0.2,1.04
0.45,0.19,1.11
0.52,0.27,1.16
0.46,0.28,1.21
0.44,0.26,1.24
0.45,0.24,1.23
0.44,0.22,1.22
0.48,0.19,1.21
0.57,0.16,1.17
0.64,0.14,1.13
0.69,0.12,1.11
0.76,0.1,1.08
0.8,0.09,1.04
0.82,0.1,1.02
0.85,0.09,1.01
0.87,0.08,0.98
0.89,0.09,0.92
0.91,0.11,0.9
0.91,0.12,0.88
0.9,0.14,0.85
0.89,0.16,0.81
0.88,0.17,0.78
0.87,0.19,0.75
0.84,0.21,0.72
0.81,0.23,0.7
0.78,0.25,0.69
0.75,0.26,0.66
0.79,0.28,0.61
0.84,0.31,0.53
0.89,0.33,0.44
0.92,0.35,0.37
0.92,0.35,0.31
0.9,0.34,0.26
0.85,0.33,0.19
0.86,0.34,0.15
0.87,0.37,0.11
0.83,0.39,0.04
0.78,0.4,0.02
0.72,0.42,0.03
0.68,0.43,0.02
0.65,0.43,-0.04
