Acc_x,Acc_y,Acc_z
0.64,-0.52,0.64
0.63,-0.52,0.62
0.64,-0.52,0.6
0.65,-0.52,0.59
0.65,-0.51,0.58
0.66,-0.51,0.58
0.67,-0.52,0.59
0.68,-0.52,0.59
0.69,-0.53,0.59
0.69,-0.53,0.58
0.7,-0.53,0.57
0.7,-0.54,0.57
0.69,-0.54,0.56
0.7,-0.54,0.56
0.69,-0.54,0.56
0.68,-0.53,0.57
0.66,-0.52,0.58
0.65,-0.51,0.6
0.64,-0.5,0.61
0.63,-0.49,0.62
0.64,-0.48,0.61
0.65,-0.48,0.61
0.65,-0.48,0.62
0.65,-0.48,0.61
0.66,-0.47,0.6
0.67,-0.48,0.59
0.67,-0.48,0.59
0.67,-0.48,0.59
0.67,-0.48,0.59
0.67,-0.48,0.6
0.67,-0.48,0.6
0.67,-0.48,0.61
0.67,-0.48,0.61
0.66,-0.48,0.61
0.66,-0.49,0.61
0.67,-0.49,0.6
0.67,-0.5,0.6
0.67,-0.51,0.6
0.67,-0.51,0.59
0.67,-0.51,0.59
0.66,-0.51,0.59
0.66,-0.52,0.59
0.65,-0.52,0.59
0.66,-0.52,0.59
0.65,-0.52,0.6
0.65,-0.53,0.6
0.64,-0.53,0.61
0.64,-0.53,0.61
0.64,-0.53,0.6
0.65,-0.53,0.6
0.64,-0.54,0.59
0.64,-0.54,0.59
0.65,-0.53,0.59
0.65,-0.52,0.59
0.65,-0.52,0.59
0.64,-0.52,0.59
0.65,-0.51,0.58
0.67,-0.51,0.57
0.68,-0.52,0.57
0.67,-0.52,0.58
0.69,-0.51,0.59
0.72,-0.51,0.59
0.72,-0.52,0.6
0.71,-0.52,0.61
0.73,-0.5,0.61
0.77,-0.49,0.6
0.77,-0.49,0.59
0.76,-0.48,0.59
0.78,-0.47,0.58
0.78,-0.46,0.58
0.78,-0.45,0.59
0.76,-0.44,0.6
0.73,-0.42,0.59
0.69,-0.39,0.55
0.64,-0.38,0.51
0.63,-0.36,0.48
0.63,-0.34,0.46
0.64,-0.33,0.47
0.7,-0.31,0.49
0.72,-0.31,0.51
0.72,-0.3,0.53
0.71,-0.29,0.54
0.7,-0.29,0.54
0.69,-0.29,0.53
0.68,-0.3,0.51
0.65,-0.31,0.48
0.64,-0.31,0.46
0.65,-0.31,0.45
0.65,-0.34,0.43
0.66,-0.36,0.43
0.69,-0.36,0.44
0.72,-0.38,0.46
0.75,-0.41,0.48
0.79,-0.44,0.5
0.85,-0.47,0.52
0.92,-0.51,0.53
0.98,-0.56,0.55
0.98,-0.59,0.59
0.95,-0.59,0.61
