Acc_x,Acc_y,Acc_z
0.6,-0.08,0.83
0.58,-0.08,0.78
0.57,-0.08,0.75
0.56,-0.09,0.74
0.58,-0.1,0.75
0.59,-0.11,0.78
0.6,-0.12,0.8
0.61,-0.12,0.83
0.62,-0.12,0.84
0.62,-0.12,0.85
0.61,-0.11,0.84
0.6,-0.11,0.82
0.59,-0.11,0.81
0.58,-0.11,0.79
0.58,-0.11,0.79
0.58,-0.12,0.8
0.59,-0.12,0.81
0.6,-0.11,0.82
0.6,-0.11,0.83
0.6,-0.11,0.83
0.61,-0.11,0.83
0.6,-0.11,0.83
0.6,-0.11,0.82
0.59,-0.11,0.81
0.59,-0.11,0.8
0.59,-0.11,0.8
0.59,-0.11,0.8
0.6,-0.11,0.8
0.61,-0.11,0.81
0.62,-0.12,0.82
0.63,-0.13,0.84
0.64,-0.13,0.85
0.63,-0.12,0.86
0.62,-0.11,0.89
0.6,-0.11,0.89
0.59,-0.11,0.9
0.6,-0.11,0.9
0.63,-0.11,0.89
0.65,-0.11,0.87
0.67,-0.11,0.85
0.7,-0.12,0.85
0.7,-0.13,0.86
0.73,-0.13,0.89
0.75,-0.15,0.91
0.78,-0.14,0.92
0.76,-0.12,0.9
0.74,-0.1,0.88
0.74,-0.09,0.85
0.75,-0.08,0.84
0.75,-0.05,0.83
0.76,-0.02,0.83
0.76,0.02,0.84
0.75,0.04,0.85
0.71,0.07,0.86
0.67,0.09,0.85
0.63,0.1,0.85
0.62,0.12,0.83
0.61,0.12,0.81
0.59,0.12,0.78
0.59,0.12,0.77
0.58,0.12,0.77
0.57,0.12,0.75
0.55,0.13,0.73
0.54,0.14,0.72
0.54,0.14,0.71
0.54,0.15,0.71
0.54,0.16,0.7
0.54,0.16,0.7
0.53,0.15,0.68
0.52,0.17,0.66
0.51,0.17,0.65
0.5,0.17,0.63
0.49,0.18,0.61
0.48,0.18,0.59
0.48,0.18,0.58
0.47,0.18,0.57
0.46,0.18,0.57
0.46,0.19,0.57
0.45,0.18,0.56
0.45,0.18,0.56
0.45,0.17,0.56
0.46,0.16,0.56
0.48,0.15,0.56
0.48,0.15,0.55
0.47,0.15,0.53
0.45,0.15,0.52
0.44,0.14,0.5
0.43,0.14,0.48
0.41,0.13,0.47
0.39,0.12,0.47
0.38,0.11,0.47
0.38,0.09,0.47
0.37,0.07,0.48
0.37,0.04,0.47
0.35,-0.03,0.46
0.33,-0.09,0.45
0.38,-0.12,0.39
0.69,-0.52,0.91
1.67,-0.44,2.09
2.43,0,2.54
2.11,-0.2,2.41
1.39,-0.3,2.3
0.97,-0.18,1.76
0.89,-0.07,1.11
0.71,0.02,0.7
0.48,0.04,0.49
0.36,-0.02,0.4
0.29,-0.07,0.37
0.25,-0.07,0.35
0.24,-0.08,0.35
0.25,-0.12,0.4
0.3,-0.17,0.53
0.39,-0.2,0.7
0.52,-0.21,0.87
0.65,-0.2,1.03
0.78,-0.18,1.13
0.85,-0.16,1.17
0.84,-0.12,1.13
0.77,-0.09,1.02
0.7,-0.07,0.76
0.56,-0.06,0.69
0.51,-0.08,0.65
0.48,-0.1,0.65
0.48,-0.12,0.67
0.47,-0.14,0.72
0.5,-0.15,0.78
0.55,-0.16,0.86
0.6,-0.16,0.91
0.63,-0.15,0.95
0.64,-0.13,0.95
0.63,-0.12,0.92
0.61,-0.1,0.86
0.58,-0.09,0.81
0.56,-0.09,0.77
0.55,-0.09,0.75
0.55,-0.1,0.75
0.56,-0.11,0.77
0.58,-0.12,0.8
0.6,-0.13,0.83
0.61,-0.13,0.84
0.61,-0.12,0.85
0.61,-0.12,0.85
0.6,-0.11,0.84
0.59,-0.11,0.83
0.58,-0.11,0.81
0.57,-0.11,0.81
0.58,-0.13,0.82
0.58,-0.13,0.83
0.59,-0.12,0.86
0.59,-0.12,0.87
0.58,-0.12,0.88
0.57,-0.12,0.91
0.58,-0.11,0.92
0.62,-0.11,0.94
0.66,-0.13,0.95
0.69,-0.14,0.93
0.69,-0.15,0.88
0.68,-0.14,0.84
0.66,-0.12,0.81
0.64,-0.11,0.82
0.65,-0.11,0.83
0.64,-0.1,0.84
0.63,-0.09,0.85
0.64,-0.08,0.87
0.67,-0.08,0.89
0.69,-0.07,0.9
0.69,-0.05,0.9
0.68,-0.03,0.89
0.65,-0.01,0.88
0.64,0,0.86
0.63,0.01,0.84
0.62,0.03,0.82
0.61,0.04,0.8
0.59,0.04,0.79
0.58,0.04,0.77
0.57,0.04,0.76
0.56,0.04,0.75
0.55,0.05,0.73
0.54,0.05,0.73
0.55,0.05,0.72
0.55,0.05,0.7
0.54,0.06,0.69
0.53,0.06,0.67
0.52,0.06,0.66
0.51,0.06,0.65
0.5,0.07,0.64
0.49,0.07,0.64
0.48,0.07,0.63
0.47,0.07,0.62
0.47,0.07,0.62
0.48,0.05,0.62
0.49,0.04,0.63
0.5,0.03,0.63
0.5,0.01,0.63
0.5,0.01,0.63
0.49,0,0.62
0.48,0,0.61
0.47,-0.01,0.6
0.47,-0.01,0.6
0.46,-0.02,0.59
0.45,-0.02,0.59
0.46,-0.04,0.59
0.49,-0.05,0.58
0.48,-0.08,0.57
0.43,-0.11,0.57
0.7,-0.28,0.82
1.04,-0.33,1.61
1.3,-0.11,1.96
1.43,-0.08,1.83
1.13,-0.15,1.84
0.78,-0.11,1.59
0.63,-0.04,1.19
0.57,-0.01,0.86
0.51,0,0.66
0.46,-0.02,0.58
0.43,-0.06,0.55
0.4,-0.09,0.54
0.39,-0.11,0.54
0.41,-0.15,0.57
0.45,-0.18,0.65
0.52,-0.2,0.75
0.6,-0.2,0.85
0.67,-0.19,0.93
0.72,-0.18,0.96
0.71,-0.16,0.94
0.64,-0.1,0.88
0.6,-0.09,0.82
0.56,-0.09,0.77
0.53,-0.09,0.75
0.52,-0.1,0.73
0.53,-0.11,0.74
0.54,-0.13,0.77
0.57,-0.14,0.8
0.59,-0.14,0.84
0.61,-0.13,0.88
0.62,-0.12,0.89
0.61,-0.11,0.89
0.59,-0.1,0.86
0.58,-0.09,0.84
0.57,-0.09,0.81
0.56,-0.09,0.79
0.57,-0.1,0.78
0.57,-0.11,0.79
0.59,-0.12,0.81
0.6,-0.12,0.82
0.6,-0.12,0.84
0.6,-0.12,0.84
0.59,-0.11,0.83
0.59,-0.11,0.83
0.59,-0.11,0.82
0.58,-0.11,0.81
0.59,-0.11,0.82
0.59,-0.11,0.82
0.58,-0.11,0.83
0.59,-0.11,0.84
0.59,-0.11,0.87
0.59,-0.11,0.89
0.59,-0.11,0.89
0.58,-0.12,0.89
0.56,-0.12,0.89
0.58,-0.12,0.88
0.6,-0.12,0.86
0.61,-0.11,0.84
0.62,-0.11,0.83
0.63,-0.11,0.8
0.62,-0.1,0.8
0.63,-0.11,0.82
0.64,-0.11,0.84
0.64,-0.11,0.85
0.64,-0.12,0.86
0.65,-0.12,0.86
0.66,-0.12,0.86
0.66,-0.11,0.86
0.65,-0.11,0.87
0.65,-0.1,0.87
0.66,-0.09,0.87
0.68,-0.08,0.87
0.67,-0.05,0.87
0.66,-0.03,0.86
0.65,-0.02,0.85
0.65,-0.01,0.84
0.65,-0.01,0.84
0.64,0,0.83
0.63,0.01,0.83
0.63,0.02,0.81
0.63,0.03,0.8
0.62,0.03,0.78
0.61,0.05,0.78
0.6,0.05,0.78
0.6,0.05,0.77
0.6,0.05,0.76
0.59,0.06,0.75
0.59,0.07,0.75
0.58,0.07,0.74
0.57,0.08,0.73
0.56,0.08,0.72
0.56,0.09,0.72
0.56,0.1,0.72
