Acc_x,Acc_y,Acc_z
0.67,-0.35,0.8
0.66,-0.34,0.8
0.67,-0.35,0.82
0.67,-0.35,0.83
0.68,-0.34,0.84
0.69,-0.35,0.85
0.69,-0.35,0.85
0.68,-0.35,0.87
0.65,-0.35,0.87
0.63,-0.35,0.86
0.61,-0.35,0.85
0.61,-0.36,0.83
0.6,-0.38,0.79
0.58,-0.41,0.77
0.56,-0.43,0.78
0.55,-0.43,0.81
0.53,-0.43,0.82
0.49,-0.44,0.81
0.44,-0.45,0.79
0.39,-0.45,0.75
0.35,-0.45,0.71
0.33,-0.44,0.67
0.35,-0.45,0.64
0.39,-0.48,0.64
0.44,-0.48,0.69
0.47,-0.47,0.7
0.44,-0.42,0.69
0.41,-0.39,0.66
0.39,-0.37,0.64
0.39,-0.35,0.64
0.41,-0.33,0.65
0.45,-0.33,0.66
0.51,-0.34,0.69
0.55,-0.33,0.71
0.58,-0.31,0.71
0.59,-0.31,0.69
0.57,-0.3,0.7
0.57,-0.28,0.77
0.56,-0.18,0.82
0.68,-0.1,0.78
0.8,-0.12,0.73
0.71,-0.13,0.81
0.74,-0.11,0.95
0.71,-0.16,1.07
0.51,-0.2,1.1
0.4,-0.15,1.08
0.38,-0.14,0.97
0.35,-0.17,0.85
0.28,-0.23,0.72
0.26,-0.33,0.6
0.29,-0.46,0.52
0.59,-0.79,0.6
0.67,-0.93,0.62
0.61,-1.01,0.56
0.53,-1.05,0.48
0.42,-1.07,0.4
0.36,-1.05,0.35
0.38,-1,0.34
0.4,-0.93,0.31
0.41,-0.85,0.34
0.48,-0.75,0.38
0.51,-0.71,0.4
0.55,-0.73,0.35
0.56,-0.78,0.26
0.55,-0.84,0.23
0.53,-0.89,0.17
0.47,-0.91,0.11
0.46,-0.9,0.09
0.52,-0.88,0.07
0.54,-0.86,0.06
0.54,-0.89,0.07
0.45,-0.97,0.08
0.35,-0.99,0.06
0.33,-0.98,0.05
0.32,-0.97,0.05
0.35,-0.95,0.08
0.36,-0.96,0.1
0.35,-0.99,0.09
0.35,-0.99,0.07
0.36,-0.98,0.03
0.38,-0.96,0.01
0.37,-0.95,0.03
0.32,-0.96,0.04
0.28,-0.98,0.02
0.24,-0.98,-0.01
0.28,-0.99,-0.01
0.33,-0.97,-0.04
0.31,-0.96,-0.06
0.31,-0.98,-0.07
0.29,-1.01,-0.07
0.23,-1.01,-0.08
0.23,-0.99,-0.07
0.23,-0.97,-0.08
0.23,-0.96,-0.12
0.26,-0.96,-0.11
0.27,-0.98,-0.1
0.23,-1,-0.12
0.19,-1,-0.14
0.21,-1,-0.14
0.23,-0.99,-0.15
0.24,-0.98,-0.17
0.25,-0.98,-0.17
0.22,-0.99,-0.18
0.2,-0.99,-0.16
0.19,-1,-0.15
0.17,-1,-0.17
0.17,-0.98,-0.18
0.18,-0.98,-0.18
0.18,-0.98,-0.2
0.22,-1,-0.21
0.23,-1,-0.18
0.19,-0.97,-0.15
