Acc_x,Acc_y,Acc_z
0.8,0.26,-0.26
0.85,0.24,-0.26
0.9,0.17,-0.26
0.92,0.11,-0.26
0.94,0.04,-0.27
0.95,0.03,-0.26
0.94,0.09,-0.26
0.92,0.12,-0.31
0.92,0.12,-0.36
0.97,0.09,-0.38
1.03,0.06,-0.38
1.04,-0.02,-0.37
1.04,-0.04,-0.36
1.03,-0.06,-0.34
1.01,-0.09,-0.34
1.01,-0.04,-0.35
1.01,-0.02,-0.36
1.03,-0.03,-0.38
1.05,-0.07,-0.39
1.06,-0.13,-0.38
1.06,-0.21,-0.39
1.03,-0.27,-0.41
1,-0.3,-0.42
1.19,-0.26,-0.38
1.29,-0.27,-0.33
1.35,-0.29,-0.3
1.36,-0.33,-0.29
1.32,-0.35,-0.28
1.24,-0.41,-0.29
1.17,-0.43,-0.31
1.15,-0.33,-0.33
1.21,-0.2,-0.34
1.29,-0.16,-0.33
1.29,-0.19,-0.31
1.29,-0.28,-0.28
1.29,-0.39,-0.24
1.24,-0.52,-0.21
1.19,-0.54,-0.2
1.18,-0.47,-0.22
1.16,-0.43,-0.25
1.18,-0.42,-0.27
1.21,-0.44,-0.29
1.22,-0.44,-0.28
1.24,-0.47,-0.22
1.25,-0.5,-0.17
1.19,-0.53,-0.16
1.14,-0.55,-0.2
1.13,-0.56,-0.23
1.11,-0.54,-0.24
1.07,-0.53,-0.25
1.06,-0.54,-0.26
1.11,-0.47,-0.19
1.12,-0.51,-0.15
1.05,-0.62,-0.16
1.04,-0.59,-0.17
1.03,-0.58,-0.19
1.02,-0.6,-0.19
1.07,-0.55,-0.16
1.06,-0.61,-0.14
1.04,-0.7,-0.13
1.05,-0.66,-0.1
1.02,-0.65,-0.11
0.99,-0.65,-0.12
0.97,-0.62,-0.11
0.97,-0.63,-0.12
0.95,-0.66,-0.14
0.95,-0.67,-0.13
0.96,-0.7,-0.1
0.95,-0.72,-0.09
0.92,-0.73,-0.08
0.89,-0.74,-0.09
0.86,-0.76,-0.11
0.86,-0.72,-0.12
0.89,-0.69,-0.12
0.89,-0.71,-0.11
0.84,-0.72,-0.09
0.84,-0.72,-0.08
0.82,-0.72,-0.09
0.79,-0.73,-0.1
0.79,-0.73,-0.11
0.79,-0.74,-0.11
0.8,-0.74,-0.12
0.8,-0.74,-0.12
0.8,-0.74,-0.12
0.8,-0.75,-0.11
0.8,-0.76,-0.09
0.79,-0.76,-0.09
0.76,-0.77,-0.09
0.74,-0.77,-0.1
0.75,-0.76,-0.11
0.75,-0.76,-0.11
0.75,-0.77,-0.1
0.75,-0.77,-0.1
0.74,-0.77,-0.1
0.73,-0.77,-0.1
0.73,-0.77,-0.11
0.72,-0.77,-0.1
0.7,-0.78,-0.09
0.68,-0.78,-0.09
0.67,-0.77,-0.1
0.66,-0.76,-0.1
0.66,-0.76,-0.11
0.67,-0.75,-0.11
0.69,-0.74,-0.11
0.71,-0.74,-0.1
0.71,-0.74,-0.1
0.71,-0.74,-0.09
0.73,-0.74,-0.08
0.75,-0.75,-0.07
0.76,-0.75,-0.07
0.78,-0.75,-0.07
0.79,-0.75,-0.05
0.81,-0.75,-0.05
0.83,-0.74,-0.04
0.84,-0.74,-0.03
0.85,-0.74,-0.03
0.86,-0.73,-0.03
0.87,-0.74,-0.02
0.88,-0.73,-0.01
0.91,-0.74,0
0.92,-0.75,0.01
0.95,-0.75,0.01
0.96,-0.74,0.01
0.96,-0.74,0.01
0.96,-0.73,0.01
0.98,-0.73,0.02
1.01,-0.73,0.02
1.05,-0.73,0.03
1.06,-0.73,0.02
1.07,-0.73,0.01
1.07,-0.73,0.01
1.06,-0.74,0
1.06,-0.75,-0.02
1.06,-0.76,-0.02
1.08,-0.76,-0.02
1.1,-0.75,-0.03
1.13,-0.74,-0.04
1.15,-0.72,-0.05
1.15,-0.71,-0.05
1.14,-0.72,-0.06
1.14,-0.73,-0.07
1.13,-0.73,-0.08
1.13,-0.72,-0.09
1.15,-0.72,-0.1
1.16,-0.71,-0.1
1.18,-0.71,-0.1
1.2,-0.71,-0.1
1.21,-0.69,-0.11
1.2,-0.67,-0.12
1.19,-0.66,-0.11
1.18,-0.65,-0.1
1.18,-0.63,-0.1
1.2,-0.59,-0.1
1.22,-0.61,-0.1
1.22,-0.6,-0.1
1.23,-0.59,-0.1
1.23,-0.56,-0.1
1.21,-0.54,-0.13
1.18,-0.52,-0.15
1.17,-0.49,-0.15
1.18,-0.48,-0.14
1.17,-0.46,-0.15
1.18,-0.43,-0.14
1.19,-0.42,-0.14
1.17,-0.4,-0.16
1.15,-0.4,-0.17
1.14,-0.39,-0.18
1.12,-0.36,-0.19
1.09,-0.35,-0.2
1.07,-0.34,-0.2
1.06,-0.33,-0.2
1.06,-0.29,-0.19
1.07,-0.25,-0.19
1.07,-0.22,-0.19
1.04,-0.17,-0.19
1.01,-0.12,-0.22
0.99,-0.12,-0.25
0.98,-0.11,-0.25
0.96,-0.09,-0.24
0.91,-0.05,-0.2
0.86,-0.01,-0.19
0.84,0.03,-0.2
0.84,0.07,-0.19
0.85,0.1,-0.19
0.83,0.13,-0.21
0.81,0.14,-0.22
0.79,0.16,-0.22
0.76,0.18,-0.22
0.72,0.2,-0.22
0.68,0.23,-0.2
0.67,0.26,-0.18
0.66,0.3,-0.16
0.64,0.34,-0.17
0.64,0.39,-0.17
0.63,0.41,-0.16
0.63,0.46,-0.16
0.62,0.49,-0.17
0.59,0.47,-0.17
0.59,0.5,-0.16
0.59,0.56,-0.15
0.58,0.55,-0.13
0.56,0.55,-0.11
0.51,0.63,-0.1
0.47,0.6,-0.1
0.45,0.58,-0.1
0.44,0.65,-0.07
0.43,0.64,-0.05
0.46,0.69,-0.06
0.43,0.69,-0.06
0.39,0.66,-0.04
0.39,0.64,-0.03
0.36,0.62,0
0.34,0.69,0.02
0.33,0.72,0.06
0.31,0.7,0.08
0.27,0.64,0.06
0.25,0.63,0.09
0.26,0.67,0.1
0.27,0.71,0.11
0.25,0.7,0.12
0.23,0.69,0.13
0.2,0.67,0.15
0.14,0.62,0.19
0.1,0.63,0.21
0.09,0.67,0.22
0.12,0.73,0.22
0.12,0.73,0.26
0.08,0.69,0.31
0.04,0.69,0.32
0.02,0.74,0.33
0,0.76,0.33
0.01,0.78,0.38
-0.05,0.76,0.41
-0.1,0.71,0.44
-0.11,0.73,0.47
-0.11,0.76,0.52
-0.11,0.77,0.54
-0.1,0.76,0.56
-0.12,0.77,0.58
-0.15,0.75,0.59
-0.17,0.73,0.62
-0.17,0.75,0.63
-0.17,0.75,0.63
-0.17,0.77,0.64
-0.16,0.78,0.65
-0.19,0.77,0.66
-0.19,0.78,0.67
-0.16,0.8,0.67
-0.13,0.8,0.66
-0.11,0.8,0.65
-0.09,0.79,0.64
-0.08,0.79,0.62
-0.08,0.79,0.6
-0.06,0.8,0.58
-0.03,0.81,0.57
0,0.81,0.55
0.02,0.81,0.53
0.03,0.81,0.49
0.06,0.82,0.47
0.07,0.82,0.46
0.07,0.82,0.45
0.07,0.83,0.42
0.08,0.83,0.4
0.08,0.83,0.37
0.08,0.82,0.36
0.1,0.83,0.34
0.12,0.82,0.33
0.13,0.81,0.32
0.15,0.8,0.3
0.16,0.79,0.27
0.15,0.77,0.26
0.15,0.78,0.26
0.16,0.79,0.24
0.18,0.78,0.22
0.19,0.76,0.21
0.18,0.73,0.2
0.18,0.72,0.19
0.16,0.67,0.19
0.16,0.66,0.19
0.22,0.72,0.16
0.24,0.72,0.14
0.23,0.69,0.13
0.24,0.68,0.1
0.24,0.67,0.09
0.26,0.62,0.08
0.28,0.61,0.09
0.32,0.62,0.1
0.37,0.64,0.09
0.4,0.64,0.07
0.42,0.64,0.06
0.41,0.62,0.05
0.4,0.58,0.05
0.42,0.55,0.04
0.44,0.54,0.03
0.46,0.53,0.03
0.5,0.53,0.01
0.56,0.53,0
0.57,0.49,-0.02
0.57,0.46,-0.06
0.58,0.45,-0.09
0.6,0.42,-0.11
0.62,0.4,-0.13
0.64,0.41,-0.14
0.67,0.4,-0.15
0.7,0.36,-0.15
0.72,0.33,-0.15
0.73,0.28,-0.17
0.73,0.26,-0.18
0.72,0.25,-0.2
0.73,0.26,-0.26
0.84,0.23,-0.26
0.86,0.19,-0.25
0.88,0.1,-0.25
0.9,0.07,-0.23
0.9,0.11,-0.24
0.88,0.13,-0.28
0.87,0.11,-0.32
0.89,0.05,-0.35
0.93,0,-0.35
0.97,-0.03,-0.33
0.99,-0.05,-0.31
0.99,-0.08,-0.29
0.99,-0.07,-0.32
0.97,-0.06,-0.37
0.95,-0.07,-0.41
0.98,-0.05,-0.42
1.05,-0.07,-0.41
1.1,-0.09,-0.4
1.1,-0.12,-0.4
1.08,-0.16,-0.42
1.07,-0.22,-0.44
1.06,-0.3,-0.44
1.05,-0.35,-0.43
1.09,-0.33,-0.42
1.1,-0.25,-0.42
1.11,-0.16,-0.43
1.16,-0.18,-0.39
1.2,-0.27,-0.37
1.17,-0.38,-0.37
1.14,-0.45,-0.39
1.11,-0.47,-0.4
1.09,-0.44,-0.4
1.13,-0.42,-0.41
1.18,-0.38,-0.4
1.23,-0.37,-0.34
1.26,-0.41,-0.29
1.26,-0.45,-0.29
1.22,-0.47,-0.29
1.17,-0.51,-0.31
1.11,-0.55,-0.35
1.04,-0.58,-0.35
1.07,-0.59,-0.33
1.13,-0.57,-0.31
1.15,-0.58,-0.27
1.2,-0.58,-0.25
1.24,-0.57,-0.27
1.23,-0.58,-0.27
1.21,-0.57,-0.26
1.18,-0.55,-0.26
1.13,-0.57,-0.29
1.12,-0.59,-0.29
1.15,-0.6,-0.29
1.19,-0.66,-0.24
1.24,-0.7,-0.19
1.23,-0.72,-0.17
1.18,-0.71,-0.19
1.1,-0.7,-0.22
1.03,-0.68,-0.24
1.02,-0.68,-0.24
1.09,-0.69,-0.21
1.15,-0.7,-0.17
1.17,-0.7,-0.13
1.16,-0.7,-0.12
1.15,-0.69,-0.13
1.15,-0.69,-0.13
1.16,-0.68,-0.13
1.16,-0.68,-0.12
1.16,-0.69,-0.11
1.16,-0.71,-0.09
1.15,-0.71,-0.07
1.13,-0.7,-0.07
1.13,-0.7,-0.07
1.12,-0.7,-0.07
1.12,-0.69,-0.07
1.12,-0.69,-0.06
1.13,-0.69,-0.06
1.16,-0.68,-0.07
1.18,-0.68,-0.08
1.19,-0.69,-0.1
1.19,-0.7,-0.1
1.19,-0.69,-0.1
1.19,-0.69,-0.13
1.22,-0.7,-0.15
1.25,-0.71,-0.16
1.28,-0.72,-0.16
1.31,-0.71,-0.16
1.33,-0.71,-0.16
1.35,-0.71,-0.17
1.39,-0.73,-0.17
1.44,-0.75,-0.16
1.49,-0.76,-0.14
1.54,-0.77,-0.12
1.53,-0.77,-0.11
1.49,-0.76,-0.12
1.47,-0.74,-0.13
1.46,-0.74,-0.13
1.46,-0.75,-0.13
1.46,-0.77,-0.14
1.45,-0.79,-0.16
1.46,-0.81,-0.17
1.48,-0.79,-0.18
1.49,-0.76,-0.18
1.49,-0.75,-0.19
1.48,-0.79,-0.2
1.46,-0.85,-0.21
1.36,-0.85,-0.23
1.34,-0.81,-0.24
1.31,-0.79,-0.25
1.29,-0.78,-0.25
1.28,-0.76,-0.25
1.23,-0.73,-0.25
1.19,-0.7,-0.26
1.18,-0.7,-0.25
1.17,-0.66,-0.24
1.13,-0.58,-0.23
1.11,-0.51,-0.23
1.1,-0.47,-0.25
1.08,-0.47,-0.26
1.03,-0.47,-0.26
1.01,-0.41,-0.25
0.99,-0.35,-0.25
0.96,-0.32,-0.24
0.96,-0.27,-0.23
0.96,-0.16,-0.22
0.94,-0.11,-0.23
0.9,-0.11,-0.27
0.88,-0.1,-0.31
0.85,-0.09,-0.32
0.81,-0.09,-0.31
0.8,-0.01,-0.3
0.79,0.02,-0.24
0.69,0.03,-0.26
0.68,0.08,-0.19
0.7,0.15,-0.21
0.66,0.24,-0.34
0.56,0.24,-0.35
0.49,0.2,-0.34
0.46,0.21,-0.35
0.44,0.2,-0.34
0.38,0.19,-0.28
0.33,0.2,-0.22
0.29,0.23,-0.21
0.23,0.23,-0.22
0.18,0.24,-0.21
0.16,0.28,-0.19
0.16,0.28,-0.14
0.18,0.26,-0.07
0.17,0.21,0
0.11,0.17,0.02
0.03,0.24,0.04
-0.04,0.32,0.09
-0.08,0.45,0.18
-0.11,0.52,0.23
-0.17,0.51,0.22
-0.22,0.58,0.26
-0.23,0.66,0.32
-0.28,0.67,0.46
-0.28,0.71,0.52
-0.28,0.73,0.58
-0.26,0.73,0.61
-0.25,0.73,0.66
-0.26,0.72,0.69
-0.24,0.73,0.71
-0.26,0.68,0.71
-0.33,0.62,0.72
-0.31,0.67,0.72
-0.23,0.73,0.74
-0.19,0.74,0.75
-0.19,0.74,0.76
-0.2,0.74,0.74
-0.15,0.79,0.72
-0.16,0.76,0.71
-0.18,0.74,0.69
-0.15,0.76,0.66
-0.15,0.76,0.64
-0.13,0.8,0.63
-0.11,0.83,0.63
-0.1,0.84,0.61
-0.1,0.84,0.58
-0.11,0.84,0.55
-0.1,0.83,0.51
-0.09,0.81,0.49
-0.09,0.82,0.49
-0.06,0.87,0.48
-0.05,0.88,0.46
-0.04,0.87,0.43
-0.03,0.86,0.41
-0.02,0.85,0.4
-0.02,0.85,0.4
-0.01,0.85,0.4
-0.01,0.87,0.4
-0.01,0.89,0.38
0,0.9,0.35
0.02,0.9,0.34
0.03,0.9,0.33
0.04,0.89,0.31
0.06,0.88,0.3
0.08,0.88,0.3
0.09,0.89,0.3
0.1,0.89,0.3
0.11,0.89,0.3
0.11,0.9,0.3
0.12,0.9,0.29
0.13,0.89,0.28
0.13,0.88,0.26
0.13,0.85,0.27
0.15,0.83,0.28
0.17,0.83,0.29
0.16,0.83,0.3
0.16,0.88,0.26
0.16,0.88,0.25
0.16,0.85,0.25
0.14,0.82,0.24
0.13,0.79,0.23
0.16,0.79,0.24
0.18,0.79,0.24
0.19,0.81,0.22
0.17,0.82,0.18
0.17,0.82,0.16
0.17,0.8,0.15
0.17,0.76,0.13
0.16,0.73,0.13
0.18,0.72,0.11
0.22,0.72,0.1
0.23,0.71,0.09
0.24,0.72,0.07
0.25,0.72,0.04
0.25,0.71,0.02
0.26,0.71,0.01
0.27,0.69,0.01
0.29,0.66,0
0.31,0.64,0.01
0.33,0.63,0.01
0.39,0.66,0
0.44,0.67,-0.04
0.45,0.66,-0.08
0.47,0.65,-0.1
0.5,0.64,-0.11
0.52,0.6,-0.12
0.55,0.59,-0.14
0.58,0.58,-0.16
0.63,0.59,-0.17
0.66,0.61,-0.18
0.67,0.61,-0.18
0.69,0.62,-0.19
0.69,0.59,-0.2
0.69,0.54,-0.21
0.69,0.51,-0.22
0.7,0.49,-0.22
0.73,0.5,-0.21
0.79,0.55,-0.21
0.84,0.57,-0.24
0.86,0.54,-0.28
0.86,0.5,-0.3
0.83,0.45,-0.31
0.81,0.4,-0.32
0.79,0.36,-0.3
0.8,0.37,-0.29
0.83,0.4,-0.29
0.84,0.38,-0.28
0.84,0.34,-0.27
0.86,0.36,-0.29
0.87,0.33,-0.3
0.83,0.29,-0.28
0.8,0.27,-0.29
0.77,0.24,-0.27
0.79,0.24,-0.23
0.86,0.27,-0.23
0.89,0.25,-0.25
0.88,0.2,-0.25
0.87,0.15,-0.23
0.86,0.11,-0.24
0.84,0.07,-0.23
0.79,0.07,-0.22
0.77,0.1,-0.25
0.8,0.1,-0.29
0.85,0.07,-0.28
0.87,0.08,-0.26
0.91,0.07,-0.25
0.93,0.02,-0.26
0.91,-0.05,-0.29
0.85,-0.11,-0.31
0.85,-0.15,-0.3
0.92,-0.13,-0.31
0.96,-0.09,-0.33
1,-0.06,-0.34
1.02,-0.1,-0.36
1.02,-0.16,-0.4
0.98,-0.28,-0.4
0.98,-0.31,-0.4
1.05,-0.33,-0.39
1.11,-0.32,-0.37
1.16,-0.26,-0.36
1.21,-0.24,-0.37
1.21,-0.27,-0.37
1.15,-0.31,-0.36
1.08,-0.36,-0.38
1,-0.42,-0.4
1.03,-0.47,-0.39
1.17,-0.49,-0.36
1.25,-0.45,-0.33
1.28,-0.38,-0.33
1.31,-0.4,-0.34
1.31,-0.36,-0.33
1.24,-0.37,-0.32
1.17,-0.46,-0.31
1.13,-0.5,-0.3
1.14,-0.52,-0.29
1.18,-0.52,-0.28
1.22,-0.56,-0.28
1.25,-0.54,-0.26
1.24,-0.54,-0.25
1.24,-0.56,-0.23
1.21,-0.55,-0.21
1.08,-0.6,-0.23
1.07,-0.59,-0.25
1.12,-0.54,-0.25
1.15,-0.5,-0.24
1.14,-0.51,-0.23
1.16,-0.53,-0.2
1.18,-0.56,-0.16
1.14,-0.57,-0.13
1.07,-0.58,-0.13
0.99,-0.61,-0.15
0.9,-0.63,-0.18
0.86,-0.66,-0.2
0.87,-0.68,-0.2
0.89,-0.7,-0.19
0.92,-0.72,-0.17
0.95,-0.71,-0.13
0.96,-0.7,-0.1
0.93,-0.67,-0.11
0.88,-0.66,-0.13
0.76,-0.87,-0.2
0.71,-0.88,-0.22
0.79,-0.63,-0.14
0.8,-0.73,-0.13
0.83,-0.82,-0.12
0.87,-0.74,-0.09
0.86,-0.72,-0.11
0.84,-0.77,-0.12
0.85,-0.71,-0.13
0.83,-0.73,-0.14
0.84,-0.77,-0.14
0.88,-0.76,-0.11
0.89,-0.76,-0.09
0.88,-0.75,-0.08
0.88,-0.74,-0.07
0.87,-0.74,-0.08
0.86,-0.74,-0.09
0.87,-0.74,-0.1
0.87,-0.74,-0.09
0.89,-0.75,-0.08
0.91,-0.75,-0.08
0.91,-0.75,-0.07
0.89,-0.75,-0.07
0.89,-0.75,-0.06
0.9,-0.76,-0.06
0.91,-0.76,-0.07
0.91,-0.76,-0.07
0.92,-0.76,-0.08
0.94,-0.75,-0.07
0.98,-0.73,-0.06
1.01,-0.73,-0.06
1.04,-0.72,-0.06
1.08,-0.72,-0.06
1.1,-0.71,-0.09
1.11,-0.71,-0.1
1.13,-0.71,-0.1
1.16,-0.72,-0.11
1.19,-0.73,-0.11
1.2,-0.73,-0.11
1.21,-0.72,-0.11
1.2,-0.71,-0.13
1.22,-0.7,-0.15
1.24,-0.71,-0.17
1.25,-0.72,-0.18
1.26,-0.73,-0.18
1.28,-0.73,-0.18
1.29,-0.73,-0.18
1.29,-0.72,-0.19
1.27,-0.71,-0.21
1.27,-0.73,-0.21
1.27,-0.74,-0.22
1.26,-0.74,-0.23
1.24,-0.73,-0.24
1.23,-0.72,-0.24
1.22,-0.71,-0.23
1.22,-0.7,-0.24
1.22,-0.7,-0.24
1.22,-0.68,-0.25
1.23,-0.66,-0.26
1.21,-0.64,-0.26
1.17,-0.65,-0.26
1.15,-0.65,-0.25
1.14,-0.63,-0.24
1.13,-0.59,-0.25
1.12,-0.55,-0.26
1.11,-0.52,-0.28
1.12,-0.5,-0.27
1.12,-0.48,-0.25
1.09,-0.46,-0.23
1.06,-0.44,-0.23
1.05,-0.42,-0.25
1.04,-0.4,-0.26
1.04,-0.36,-0.25
1.03,-0.34,-0.24
1.02,-0.32,-0.24
1,-0.29,-0.24
0.99,-0.24,-0.24
0.99,-0.22,-0.25
0.98,-0.21,-0.25
0.96,-0.18,-0.23
0.94,-0.14,-0.22
0.93,-0.08,-0.22
0.92,-0.04,-0.21
0.9,-0.02,-0.2
0.89,0.01,-0.19
0.87,0.07,-0.19
0.85,0.09,-0.21
0.83,0.09,-0.21
0.82,0.16,-0.18
0.81,0.2,-0.16
0.78,0.2,-0.16
0.76,0.22,-0.17
0.74,0.21,-0.16
0.72,0.23,-0.16
0.72,0.31,-0.15
0.71,0.36,-0.17
0.7,0.38,-0.17
0.68,0.36,-0.16
0.66,0.39,-0.17
0.65,0.44,-0.15
0.61,0.39,-0.16
0.59,0.44,-0.15
0.6,0.5,-0.13
0.59,0.51,-0.14
0.55,0.53,-0.15
0.53,0.57,-0.15
0.55,0.6,-0.13
0.52,0.61,-0.13
0.51,0.65,-0.14
0.5,0.65,-0.15
0.47,0.64,-0.15
0.45,0.67,-0.11
0.43,0.64,-0.1
0.43,0.65,-0.08
0.42,0.67,-0.06
0.41,0.67,-0.05
0.37,0.65,-0.05
0.37,0.69,-0.07
0.36,0.68,-0.07
0.34,0.69,-0.05
0.35,0.73,-0.03
0.34,0.72,-0.01
0.34,0.75,-0.01
0.34,0.75,-0.01
0.33,0.76,0.01
0.32,0.77,0.02
0.28,0.76,0.03
0.26,0.77,0.05
0.25,0.77,0.07
0.25,0.75,0.09
0.22,0.72,0.13
0.19,0.71,0.14
0.2,0.75,0.15
0.21,0.77,0.16
0.21,0.79,0.15
0.17,0.78,0.17
0.13,0.74,0.2
0.16,0.76,0.24
0.11,0.74,0.28
0.08,0.76,0.3
0.04,0.75,0.32
0.02,0.77,0.33
0.05,0.82,0.33
0,0.77,0.37
-0.07,0.73,0.42
-0.05,0.75,0.43
-0.07,0.75,0.47
-0.09,0.76,0.5
-0.09,0.76,0.51
-0.07,0.78,0.53
-0.09,0.79,0.53
-0.14,0.76,0.53
-0.15,0.76,0.53
-0.14,0.78,0.56
-0.11,0.8,0.57
-0.11,0.79,0.59
-0.13,0.79,0.61
-0.12,0.79,0.61
-0.11,0.78,0.62
-0.1,0.78,0.62
-0.1,0.78,0.63
-0.09,0.79,0.63
-0.08,0.79,0.63
-0.08,0.79,0.63
-0.05,0.8,0.63
-0.03,0.8,0.61
-0.02,0.8,0.6
-0.01,0.8,0.58
0.01,0.8,0.56
0.01,0.79,0.55
0.02,0.8,0.54
0.03,0.81,0.52
0.03,0.82,0.51
0.04,0.83,0.49
0.05,0.83,0.47
0.06,0.82,0.45
0.07,0.81,0.43
0.08,0.79,0.42
0.09,0.79,0.41
0.1,0.79,0.39
0.11,0.8,0.38
0.11,0.8,0.37
0.11,0.79,0.34
0.11,0.77,0.31
0.12,0.75,0.3
0.12,0.73,0.3
0.14,0.74,0.3
0.16,0.75,0.28
0.17,0.74,0.26
0.18,0.74,0.2
0.2,0.72,0.19
0.2,0.68,0.19
0.2,0.65,0.19
0.2,0.63,0.18
0.22,0.64,0.17
0.25,0.65,0.14
0.28,0.66,0.12
0.3,0.64,0.1
0.32,0.61,0.08
0.33,0.59,0.08
0.32,0.55,0.08
0.35,0.55,0.06
0.38,0.58,0.05
0.41,0.58,0.04
0.45,0.58,0.03
0.49,0.56,0.02
0.52,0.54,0.01
0.54,0.51,0
0.55,0.48,-0.01
0.54,0.44,-0.02
0.56,0.43,-0.02
0.61,0.47,-0.04
0.66,0.49,-0.06
0.67,0.46,-0.08
