Acc_x,Acc_y,Acc_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.22,0.91,0.29
0.23,0.9,0.29
0.23,0.9,0.3
0.23,0.9,0.3
0.23,0.91,0.29
0.23,0.91,0.28
0.23,0.91,0.27
0.22,0.92,0.27
0.22,0.92,0.27
0.2,0.94,0.29
0.23,0.93,0.27
0.26,0.93,0.24
0.26,0.91,0.25
0.25,0.91,0.25
0.25,0.91,0.25
0.25,0.91,0.25
0.25,0.92,0.25
0.24,0.92,0.26
0.23,0.91,0.28
0.23,0.9,0.29
0.23,0.9,0.29
0.23,0.9,0.28
0.23,0.91,0.27
0.23,0.92,0.26
0.23,0.93,0.26
0.24,0.93,0.26
0.24,0.93,0.25
0.26,0.93,0.24
0.25,0.93,0.25
0.24,0.93,0.25
0.24,0.94,0.25
0.25,0.94,0.25
0.24,0.93,0.25
0.24,0.93,0.25
0.23,0.93,0.25
0.23,0.93,0.26
0.23,0.93,0.28
0.21,0.93,0.27
0.25,0.93,0.26
0.23,0.92,0.26
0.22,0.91,0.27
0.25,0.93,0.23
0.28,0.92,0.21
0.28,0.91,0.25
0.25,0.91,0.27
0.25,0.9,0.25
0.26,0.91,0.23
0.26,0.93,0.24
0.27,0.93,0.24
0.28,0.92,0.24
0.27,0.91,0.24
0.26,0.89,0.25
0.3,0.9,0.25
0.3,0.92,0.24
0.27,0.91,0.23
0.27,0.9,0.24
0.26,0.91,0.23
0.27,0.92,0.23
0.27,0.92,0.24
0.27,0.91,0.24
0.27,0.91,0.23
0.27,0.91,0.23
0.28,0.91,0.22
0.27,0.92,0.26
0.29,0.91,0.22
0.28,0.91,0.19
0.3,0.91,0.2
0.29,0.91,0.21
0.29,0.91,0.2
0.3,0.91,0.2
0.3,0.91,0.2
0.29,0.9,0.21
0.29,0.9,0.21
0.28,0.92,0.21
0.27,0.92,0.21
0.3,0.91,0.19
0.31,0.92,0.19
0.3,0.92,0.2
0.31,0.91,0.2
