Acc_x,Acc_y,Acc_z
0.81,0.71,0.01
0.82,0.71,-0.01
0.81,0.69,-0.04
0.8,0.67,-0.04
0.75,0.65,-0.04
0.78,0.67,-0.08
0.81,0.67,-0.1
0.77,0.66,-0.09
0.74,0.68,-0.08
0.75,0.68,-0.08
0.75,0.67,-0.08
0.76,0.65,-0.05
0.8,0.63,0.01
0.83,0.64,0.05
0.82,0.64,0.08
0.8,0.64,0.08
0.78,0.64,0.06
0.76,0.64,0.05
0.76,0.64,0.07
0.77,0.62,0.09
0.77,0.61,0.1
0.76,0.62,0.09
0.74,0.58,0.14
0.71,0.31,1.42
0.28,0.12,2.51
1.01,0.05,1.48
1.58,0.35,0.14
0.59,0.93,-0.31
0.41,0.83,-0.07
0.85,0.75,0.05
0.83,0.76,0.05
0.74,0.79,0.06
0.6,0.81,0.15
0.54,0.8,0.22
0.59,0.8,0.19
0.61,0.8,0.13
0.58,0.81,0.1
0.57,0.79,0.09
0.6,0.77,0.1
0.64,0.76,0.12
0.67,0.75,0.14
0.68,0.74,0.14
0.67,0.73,0.14
0.67,0.73,0.15
0.67,0.72,0.14
0.66,0.71,0.13
0.64,0.71,0.13
0.63,0.7,0.14
0.62,0.69,0.15
0.6,0.68,0.17
0.6,0.68,0.19
0.6,0.68,0.2
0.6,0.67,0.21
0.6,0.67,0.2
0.61,0.68,0.19
0.6,0.68,0.17
0.61,0.68,0.17
0.62,0.68,0.17
0.63,0.68,0.18
0.64,0.68,0.19
0.64,0.68,0.19
0.64,0.69,0.19
0.65,0.69,0.19
0.65,0.7,0.18
0.66,0.7,0.18
0.68,0.7,0.18
0.68,0.7,0.17
0.69,0.7,0.16
0.7,0.7,0.16
0.7,0.7,0.15
0.69,0.71,0.14
0.69,0.71,0.13
0.7,0.71,0.13
0.72,0.71,0.14
0.73,0.71,0.15
0.73,0.71,0.15
0.75,0.71,0.16
0.76,0.71,0.17
0.76,0.7,0.18
0.75,0.69,0.18
0.75,0.68,0.2
0.74,0.67,0.22
0.76,0.66,0.23
0.8,0.67,0.2
0.8,0.67,0.2
0.75,0.68,0.22
0.72,0.68,0.23
0.72,0.68,0.24
0.72,0.68,0.22
0.69,0.7,0.2
0.66,0.7,0.18
0.65,0.71,0.16
0.66,0.72,0.13
0.66,0.73,0.11
0.65,0.74,0.09
0.64,0.75,0.07
0.65,0.77,0.05
0.64,0.78,0.02
0.63,0.79,-0.01
0.62,0.81,-0.04
0.61,0.82,-0.05
0.61,0.82,-0.07
0.61,0.82,-0.08
0.61,0.83,-0.09
0.6,0.83,-0.11
0.59,0.83,-0.12
0.58,0.84,-0.14
0.56,0.85,-0.14
0.55,0.85,-0.14
0.54,0.85,-0.15
0.54,0.86,-0.15
0.54,0.86,-0.16
0.53,0.86,-0.16
0.52,0.85,-0.17
0.51,0.85,-0.17
0.5,0.85,-0.17
0.5,0.85,-0.17
0.5,0.85,-0.17
0.5,0.86,-0.17
0.51,0.85,-0.17
0.5,0.85,-0.16
0.5,0.85,-0.16
0.51,0.84,-0.16
0.5,0.84,-0.15
0.5,0.83,-0.15
0.51,0.83,-0.15
0.52,0.82,-0.14
0.53,0.81,-0.14
0.53,0.8,-0.14
