Acc_x,Acc_y,Acc_z
0.05,0.28,0.96
0.05,0.28,0.96
0.06,0.28,0.95
0.06,0.28,0.95
0.06,0.28,0.95
0.06,0.28,0.96
0.06,0.28,0.95
0.06,0.28,0.95
0.06,0.28,0.95
0.06,0.28,0.96
0.05,0.28,0.96
0.05,0.28,0.96
0.05,0.28,0.96
0.05,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.97
0.07,0.28,0.97
0.07,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.95
0.05,0.28,0.95
0.05,0.28,0.95
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.95
0.06,0.28,0.95
0.06,0.28,0.95
0.06,0.28,0.95
0.06,0.29,0.95
0.07,0.29,0.95
0.07,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.95
0.06,0.29,0.95
0.06,0.28,0.95
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.29,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.07,0.28,0.95
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.07,0.28,0.96
0.07,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.29,0.96
0.06,0.29,0.96
0.06,0.28,0.96
0.07,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.95
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.06,0.28,0.96
0.07,0.28,0.96
0.07,0.28,0.96
0.07,0.28,0.96
0.07,0.27,0.96
0.06,0.27,0.96
0.06,0.27,0.96
0.08,0.28,0.95
0.06,0.27,0.96
0.06,0.27,0.96
0.06,0.27,0.96
0.06,0.27,0.96
0.05,0.28,0.96
0.06,0.27,0.95
0.06,0.28,0.95
0.06,0.28,0.96
0.06,0.27,0.96
