Acc_x,Acc_y,Acc_z
0.12,0.28,0.79
0.17,0.32,0.78
0.17,0.36,0.8
0.11,0.34,0.83
0.09,0.33,0.84
0.09,0.35,0.84
0.09,0.37,0.83
0.1,0.39,0.82
0.1,0.41,0.81
0.11,0.42,0.8
0.14,0.43,0.8
0.14,0.44,0.82
0.12,0.44,0.85
0.11,0.44,0.89
0.11,0.45,0.9
0.11,0.45,0.9
0.1,0.46,0.89
0.09,0.45,0.88
0.08,0.44,0.87
0.07,0.44,0.86
0.08,0.43,0.87
0.08,0.43,0.88
0.08,0.43,0.89
0.07,0.43,0.89
0.06,0.42,0.9
0.05,0.42,0.94
0.01,0.39,0.96
0.01,0.4,0.98
0.03,0.4,0.98
0.05,0.4,0.97
0.06,0.4,0.97
0.07,0.39,0.97
0.09,0.38,0.96
0.09,0.37,0.97
0.1,0.35,0.99
0.12,0.33,1.01
0.13,0.31,1.01
0.14,0.31,1.01
0.16,0.31,0.99
0.19,0.3,0.98
0.23,0.31,0.97
0.28,0.3,0.98
0.31,0.28,0.99
0.33,0.27,1
0.35,0.27,1.01
0.36,0.28,1.01
0.37,0.28,1
0.39,0.29,1
0.41,0.29,0.99
0.43,0.29,1
0.48,0.28,1
0.53,0.28,1.03
0.59,0.25,1.03
0.59,0.23,1.02
0.6,0.22,1
0.61,0.2,0.97
0.63,0.19,0.96
0.66,0.18,0.96
0.69,0.16,0.98
0.74,0.13,1.02
0.8,0.08,1.07
0.81,0.05,1.1
0.79,0.02,1.08
0.77,-0.02,1.02
0.74,-0.05,0.93
0.74,-0.08,0.85
0.75,-0.11,0.8
0.76,-0.11,0.78
0.76,-0.11,0.81
0.79,-0.14,0.86
0.81,-0.16,0.89
0.82,-0.19,0.9
0.83,-0.23,0.9
0.8,-0.24,0.86
0.74,-0.25,0.79
0.69,-0.26,0.71
0.69,-0.27,0.65
0.72,-0.26,0.62
0.74,-0.25,0.63
0.76,-0.25,0.66
0.78,-0.26,0.68
0.78,-0.26,0.69
0.75,-0.23,0.66
0.7,-0.21,0.61
0.66,-0.19,0.55
0.65,-0.17,0.49
0.65,-0.14,0.47
0.65,-0.1,0.47
0.64,-0.08,0.46
0.63,-0.07,0.47
0.65,-0.07,0.47
0.66,-0.08,0.48
0.66,-0.07,0.48
0.66,-0.08,0.46
0.67,-0.09,0.45
0.66,-0.1,0.44
0.66,-0.11,0.43
0.67,-0.12,0.43
0.69,-0.13,0.44
0.71,-0.14,0.46
0.74,-0.17,0.49
0.78,-0.19,0.51
0.8,-0.21,0.53
0.8,-0.23,0.53
0.77,-0.25,0.52
0.79,-0.26,0.52
0.81,-0.27,0.53
0.81,-0.28,0.53
0.81,-0.28,0.53
0.83,-0.29,0.54
0.85,-0.3,0.56
0.86,-0.32,0.58
0.87,-0.33,0.59
0.86,-0.33,0.6
0.84,-0.34,0.59
0.82,-0.34,0.58
0.82,-0.33,0.58
0.82,-0.32,0.59
0.82,-0.3,0.59
0.83,-0.29,0.6
0.82,-0.28,0.6
0.82,-0.26,0.6
0.82,-0.25,0.61
0.81,-0.24,0.62
0.81,-0.23,0.63
0.8,-0.23,0.64
0.79,-0.21,0.64
0.78,-0.2,0.63
0.77,-0.19,0.62
0.75,-0.17,0.61
0.75,-0.13,0.61
0.76,-0.12,0.63
0.76,-0.12,0.64
0.76,-0.11,0.65
0.75,-0.12,0.65
0.73,-0.12,0.65
0.72,-0.13,0.64
0.71,-0.12,0.63
0.69,-0.09,0.61
0.68,-0.08,0.6
0.67,-0.08,0.59
0.69,-0.09,0.6
0.72,-0.09,0.62
0.74,-0.11,0.65
0.76,-0.13,0.66
0.76,-0.15,0.65
0.74,-0.15,0.63
0.74,-0.13,0.6
0.74,-0.12,0.58
0.75,-0.1,0.55
0.76,-0.09,0.55
0.75,-0.12,0.58
0.77,-0.16,0.61
0.79,-0.21,0.65
0.78,-0.28,0.67
0.75,-0.32,0.66
0.72,-0.38,0.61
0.68,-0.36,0.59
0.67,-0.37,0.57
0.66,-0.4,0.58
0.64,-0.43,0.59
0.64,-0.49,0.62
0.66,-0.55,0.66
0.66,-0.59,0.67
0.63,-0.63,0.65
0.58,-0.66,0.61
0.53,-0.71,0.58
0.5,-0.79,0.55
0.5,-0.84,0.54
0.54,-0.82,0.54
0.55,-0.84,0.54
0.54,-0.88,0.53
0.53,-0.9,0.52
0.51,-0.91,0.51
0.5,-0.89,0.5
0.51,-0.85,0.5
0.5,-0.87,0.53
0.47,-0.92,0.57
0.46,-0.94,0.59
0.47,-0.98,0.58
0.47,-0.96,0.58
0.49,-0.92,0.58
0.5,-0.9,0.53
0.59,-0.89,0.53
0.63,-0.83,0.52
0.64,-0.79,0.53
0.62,-0.79,0.53
0.6,-0.79,0.53
0.59,-0.76,0.55
0.6,-0.73,0.56
0.65,-0.73,0.57
0.7,-0.74,0.59
0.73,-0.73,0.59
0.75,-0.71,0.59
0.76,-0.72,0.59
0.78,-0.73,0.59
0.8,-0.69,0.61
0.79,-0.67,0.62
0.79,-0.68,0.63
0.8,-0.67,0.63
0.8,-0.67,0.64
0.81,-0.67,0.66
0.8,-0.65,0.69
0.79,-0.63,0.71
0.79,-0.61,0.71
0.79,-0.61,0.7
0.8,-0.59,0.68
0.81,-0.57,0.68
0.8,-0.56,0.67
0.77,-0.58,0.68
0.76,-0.57,0.68
0.75,-0.57,0.67
0.74,-0.58,0.68
0.72,-0.58,0.69
0.7,-0.58,0.7
0.7,-0.58,0.71
0.7,-0.59,0.73
0.7,-0.57,0.73
0.7,-0.55,0.7
0.7,-0.53,0.7
