Acc_x,Acc_y,Acc_z
0.7,-0.3,0.16
0.71,-0.3,0.17
0.72,-0.3,0.17
0.73,-0.3,0.16
0.74,-0.3,0.17
0.73,-0.3,0.17
0.72,-0.31,0.15
0.72,-0.31,0.14
0.74,-0.32,0.14
0.75,-0.32,0.14
0.76,-0.33,0.15
0.77,-0.34,0.15
0.78,-0.35,0.14
0.8,-0.37,0.13
0.8,-0.37,0.13
0.82,-0.38,0.12
0.82,-0.38,0.12
0.82,-0.38,0.12
0.82,-0.37,0.14
0.83,-0.37,0.16
0.84,-0.37,0.19
0.83,-0.36,0.2
0.86,-0.35,0.2
0.86,-0.33,0.21
0.86,-0.31,0.21
0.87,-0.3,0.22
0.87,-0.29,0.22
0.89,-0.28,0.2
0.92,-0.28,0.19
0.94,-0.28,0.2
0.96,-0.29,0.21
0.97,-0.29,0.23
0.98,-0.29,0.24
0.98,-0.29,0.27
0.98,-0.29,0.29
0.97,-0.29,0.3
0.96,-0.28,0.3
0.95,-0.28,0.3
0.95,-0.27,0.3
0.94,-0.24,0.29
0.95,-0.23,0.28
0.96,-0.22,0.27
0.99,-0.21,0.25
1.01,-0.21,0.24
1.03,-0.21,0.22
1.03,-0.2,0.21
1.02,-0.2,0.22
1,-0.19,0.22
0.95,-0.19,0.23
0.93,-0.19,0.25
0.93,-0.19,0.23
0.95,-0.18,0.21
1,-0.17,0.21
1.05,-0.18,0.23
1.07,-0.21,0.26
1.06,-0.22,0.25
1.05,-0.25,0.24
1,-0.27,0.25
0.95,-0.28,0.25
0.91,-0.3,0.25
0.87,-0.34,0.27
0.88,-0.37,0.28
0.91,-0.42,0.27
0.96,-0.46,0.27
0.99,-0.48,0.28
0.99,-0.52,0.31
0.97,-0.57,0.35
0.95,-0.6,0.36
0.92,-0.59,0.37
0.88,-0.59,0.39
0.88,-0.59,0.4
0.93,-0.6,0.4
0.95,-0.64,0.39
0.91,-0.68,0.39
0.87,-0.72,0.4
0.88,-0.75,0.41
0.91,-0.79,0.42
0.92,-0.82,0.42
0.91,-0.82,0.43
0.89,-0.81,0.45
0.88,-0.81,0.46
0.87,-0.82,0.47
0.85,-0.84,0.48
0.82,-0.86,0.5
0.82,-0.89,0.51
0.84,-0.92,0.51
0.85,-0.94,0.5
0.86,-0.92,0.48
0.85,-0.89,0.46
0.82,-0.85,0.45
0.79,-0.83,0.43
0.75,-0.8,0.42
0.72,-0.77,0.4
0.7,-0.75,0.4
0.68,-0.72,0.4
0.67,-0.7,0.41
0.67,-0.68,0.43
0.67,-0.67,0.45
0.7,-0.65,0.45
0.75,-0.64,0.44
0.8,-0.62,0.41
0.84,-0.6,0.38
0.85,-0.58,0.36
0.84,-0.57,0.35
0.82,-0.56,0.35
0.81,-0.54,0.37
0.81,-0.52,0.41
0.85,-0.5,0.47
0.88,-0.49,0.5
0.88,-0.48,0.49
0.85,-0.45,0.47
0.82,-0.43,0.42
0.76,-0.38,0.4
0.74,-0.36,0.38
0.71,-0.33,0.38
0.68,-0.3,0.38
0.66,-0.29,0.39
0.64,-0.27,0.4
0.62,-0.25,0.4
0.6,-0.23,0.39
0.58,-0.21,0.37
0.56,-0.19,0.34
0.54,-0.17,0.31
0.51,-0.15,0.27
0.48,-0.14,0.24
0.45,-0.12,0.22
0.43,-0.11,0.2
0.4,-0.1,0.19
0.38,-0.09,0.18
0.37,-0.1,0.18
0.38,-0.11,0.19
0.39,-0.12,0.2
0.42,-0.14,0.2
0.44,-0.17,0.21
0.44,-0.21,0.22
0.43,-0.24,0.2
0.41,-0.26,0.19
0.4,-0.29,0.17
0.37,-0.34,0.17
0.37,-0.38,0.2
0.38,-0.43,0.22
0.4,-0.48,0.24
0.42,-0.54,0.26
0.45,-0.58,0.29
0.47,-0.64,0.31
0.46,-0.72,0.32
0.44,-0.79,0.3
0.41,-0.85,0.29
0.38,-0.91,0.27
0.34,-1,0.26
0.33,-1.07,0.26
0.39,-1.12,0.23
0.48,-1.2,0.21
0.45,-1.45,0.16
0.47,-1.58,0.16
0.63,-1.52,0.18
0.64,-1.58,0.17
0.6,-1.62,0.19
0.58,-1.64,0.17
0.56,-1.62,0.15
0.56,-1.65,0.12
0.55,-1.68,0.12
0.54,-1.65,0.11
0.55,-1.65,0.08
0.54,-1.04,1.92
0.7,-1.22,3.5
2.06,-2.19,2.97
1.45,-1.72,2.08
0.54,-1.02,0.83
0.75,-0.95,-0.13
0.74,-0.9,-0.35
0.54,-0.94,-0.37
0.52,-0.96,-0.43
0.47,-0.89,-0.33
0.41,-0.82,-0.25
0.44,-0.8,-0.28
0.43,-0.84,-0.38
0.37,-0.87,-0.44
0.29,-0.87,-0.44
0.29,-0.91,-0.38
0.37,-0.93,-0.25
0.4,-0.91,-0.1
0.45,-0.9,0.01
0.59,-0.88,0
0.69,-0.87,-0.05
0.71,-0.86,-0.12
0.7,-0.84,-0.18
0.64,-0.83,-0.23
0.57,-0.85,-0.24
0.54,-0.88,-0.13
0.51,-0.94,-0.05
0.47,-0.93,0
0.44,-0.93,-0.02
0.42,-0.93,-0.06
0.41,-0.94,-0.11
0.42,-0.94,-0.15
0.42,-0.93,-0.18
0.43,-0.94,-0.2
0.43,-0.95,-0.21
0.43,-0.95,-0.21
0.43,-0.96,-0.21
0.42,-0.97,-0.2
0.41,-0.98,-0.18
0.4,-0.99,-0.16
0.39,-0.98,-0.14
0.39,-0.98,-0.12
0.39,-0.98,-0.12
0.38,-0.99,-0.14
0.37,-1.02,-0.17
0.37,-1.04,-0.2
0.36,-1.06,-0.21
0.36,-1.07,-0.2
0.37,-1.06,-0.18
0.39,-1.03,-0.15
0.43,-1,-0.12
0.45,-0.96,-0.09
0.47,-0.89,-0.03
0.43,-0.86,-0.01
0.4,-0.84,0.01
0.37,-0.83,0.02
0.35,-0.82,0.03
0.34,-0.83,0.03
0.33,-0.83,0.03
0.32,-0.82,0.04
0.3,-0.82,0.05
0.27,-0.85,0.07
0.24,-0.89,0.1
0.22,-0.96,0.16
0.21,-1.05,0.23
0.22,-1.12,0.3
0.27,-1.19,0.3
0.33,-1.22,0.26
0.37,-1.22,0.24
0.39,-1.19,0.24
0.41,-1.14,0.23
0.41,-1.1,0.22
0.4,-1.05,0.21
0.37,-0.97,0.2
0.31,-0.91,0.18
0.25,-0.87,0.18
0.24,-0.85,0.18
0.24,-0.83,0.18
0.24,-0.82,0.17
0.25,-0.82,0.16
0.25,-0.82,0.14
0.25,-0.82,0.13
0.24,-0.84,0.12
0.25,-0.86,0.13
0.25,-0.87,0.13
0.25,-0.89,0.13
0.25,-0.91,0.13
0.26,-0.93,0.14
0.26,-0.94,0.16
0.25,-0.95,0.18
0.24,-0.96,0.22
0.24,-0.97,0.24
0.21,-0.98,0.25
0.18,-0.99,0.27
0.15,-1,0.29
0.15,-1,0.28
0.16,-1.01,0.28
0.15,-1.03,0.29
0.15,-1.06,0.3
0.16,-1.09,0.31
0.15,-1.14,0.33
0.14,-1.16,0.34
0.18,-1.13,0.33
0.25,-1.1,0.31
0.29,-1.09,0.34
