Acc_x,Acc_y,Acc_z
0.23,0.31,0.92
0.23,0.29,0.92
0.24,0.29,0.89
0.24,0.29,0.87
0.23,0.28,0.9
0.23,0.27,0.9
0.24,0.27,0.91
0.24,0.27,0.91
0.24,0.28,0.91
0.24,0.28,0.91
0.24,0.28,0.9
0.24,0.29,0.89
0.24,0.3,0.9
0.25,0.3,0.9
0.25,0.29,0.91
0.25,0.3,0.91
0.25,0.3,0.91
0.25,0.31,0.91
0.25,0.31,0.91
0.26,0.32,0.91
0.27,0.33,0.92
0.28,0.33,0.93
0.28,0.34,0.93
0.28,0.35,0.93
0.27,0.36,0.93
0.26,0.37,0.93
0.26,0.38,0.94
0.26,0.38,0.95
0.27,0.39,0.96
0.28,0.39,0.97
0.28,0.4,0.97
0.29,0.4,0.99
0.32,0.39,1.01
0.33,0.37,1.03
0.33,0.37,1.03
0.31,0.36,1.03
0.28,0.36,1.02
0.27,0.34,0.99
0.26,0.33,0.94
0.27,0.32,0.94
0.27,0.31,0.93
0.27,0.3,0.91
0.27,0.3,0.89
0.27,0.3,0.87
0.3,0.3,0.86
0.34,0.3,0.87
0.35,0.31,0.87
0.35,0.32,0.86
0.38,0.31,0.84
0.43,0.31,0.84
0.47,0.3,0.83
0.55,0.29,0.84
0.63,0.27,0.86
0.67,0.26,0.86
0.7,0.25,0.85
0.76,0.25,0.85
0.83,0.23,0.87
0.88,0.21,0.89
0.91,0.2,0.88
0.91,0.18,0.84
0.9,0.15,0.78
0.86,0.13,0.71
0.82,0.11,0.66
0.8,0.09,0.62
0.79,0.05,0.59
0.82,-0.01,0.6
0.84,-0.05,0.61
0.86,-0.07,0.63
0.85,-0.09,0.64
0.8,-0.11,0.64
0.74,-0.14,0.61
0.72,-0.17,0.57
0.72,-0.2,0.54
0.72,-0.21,0.51
0.71,-0.23,0.48
0.7,-0.25,0.49
0.74,-0.29,0.54
0.8,-0.33,0.6
0.82,-0.34,0.63
0.78,-0.32,0.63
0.72,-0.32,0.61
0.64,-0.31,0.58
0.57,-0.32,0.51
0.57,-0.34,0.43
0.61,-0.34,0.38
0.67,-0.36,0.39
0.77,-0.41,0.45
0.81,-0.45,0.5
0.75,-0.44,0.52
0.69,-0.4,0.53
0.65,-0.38,0.48
0.6,-0.37,0.45
0.6,-0.37,0.42
0.62,-0.36,0.38
0.61,-0.36,0.34
0.6,-0.36,0.31
0.59,-0.38,0.29
0.59,-0.39,0.29
