Acc_x,Acc_y,Acc_z
0.35,0.19,0.97
0.32,0.2,0.96
0.33,0.2,1.02
0.34,0.16,1.07
0.36,0.17,1.08
0.39,0.22,1.07
0.42,0.25,1.06
0.41,0.23,1.05
0.4,0.19,1.05
0.41,0.17,1.03
0.42,0.16,1.02
0.45,0.11,0.95
0.5,0.04,0.82
0.45,0.03,0.85
0.32,0.05,1.01
0.29,0.02,1.05
0.36,-0.01,1
0.43,-0.02,0.95
0.43,-0.04,0.96
0.4,-0.06,0.96
0.38,-0.09,0.94
0.37,-0.12,0.9
0.38,-0.14,0.85
0.47,-0.18,0.82
0.51,-0.2,0.81
0.49,-0.22,0.82
0.46,-0.25,0.84
0.45,-0.26,0.86
0.45,-0.27,0.86
0.48,-0.27,0.83
0.51,-0.27,0.8
0.51,-0.28,0.77
0.52,-0.29,0.75
0.54,-0.29,0.73
0.6,-0.29,0.71
0.65,-0.29,0.7
0.68,-0.29,0.7
0.68,-0.29,0.7
0.66,-0.28,0.69
0.63,-0.26,0.68
0.62,-0.24,0.67
0.66,-0.23,0.67
0.7,-0.22,0.65
0.72,-0.21,0.65
0.71,-0.2,0.66
0.72,-0.18,0.65
0.7,-0.18,0.64
0.73,-0.17,0.64
0.73,-0.16,0.65
0.73,-0.15,0.65
0.71,-0.15,0.64
0.7,-0.14,0.6
0.72,-0.13,0.52
0.78,-0.11,0.49
0.83,-0.1,0.5
0.81,-0.09,0.5
0.8,-0.07,0.53
0.8,-0.06,0.59
0.78,-0.07,0.63
0.79,-0.06,0.64
0.78,-0.05,0.64
0.78,-0.03,0.63
0.77,-0.01,0.62
0.75,-0.01,0.62
0.76,0,0.59
0.81,-0.01,0.58
0.82,-0.01,0.53
0.88,0.03,0.51
0.95,0.04,0.53
0.89,0.04,0.55
0.83,0.05,0.59
0.81,0.05,0.58
0.83,0.07,0.54
0.89,0.08,0.51
0.93,0.09,0.59
0.8,0.16,0.72
0.79,0.18,0.73
0.87,0.16,0.67
0.92,0.18,0.57
0.93,0.19,0.45
0.94,0.18,0.38
0.96,0.16,0.34
1.01,0.17,0.34
1.01,0.19,0.39
0.98,0.2,0.41
0.97,0.19,0.44
0.91,0.18,0.45
0.84,0.18,0.36
0.87,0.18,0.27
0.9,0.17,0.25
0.9,0.18,0.3
0.92,0.18,0.34
0.96,0.16,0.29
1,0.16,0.29
1.01,0.16,0.32
1.01,0.16,0.26
0.97,0.15,0.2
0.95,0.13,0.2
1.04,0.11,0.21
1.17,0.1,0.27
1.19,0.1,0.27
1.02,0.09,0.06
0.99,0.08,0.02
1.02,0.07,0.02
1.04,0.07,0.02
1.05,0.07,0.01
1.05,0.06,0
1.07,0.06,-0.01
1.07,0,0
1.08,-0.02,0
1.1,0.02,-0.03
1.08,-0.01,-0.04
1.05,-0.05,-0.05
1.02,-0.06,-0.04
0.99,-0.07,-0.02
0.98,-0.11,-0.03
0.98,-0.15,-0.05
0.98,-0.16,-0.08
1,-0.18,-0.14
0.98,-0.19,-0.19
0.98,-0.19,-0.26
1.01,-0.24,-0.31
1.04,-0.27,-0.34
1.03,-0.27,-0.37
1,-0.29,-0.36
0.98,-0.3,-0.35
0.97,-0.31,-0.37
0.97,-0.32,-0.4
0.95,-0.32,-0.4
0.93,-0.33,-0.39
0.89,-0.35,-0.4
0.92,-0.38,-0.44
0.93,-0.39,-0.47
0.92,-0.39,-0.46
0.94,-0.39,-0.44
0.93,-0.39,-0.42
0.91,-0.39,-0.41
0.87,-0.39,-0.39
0.85,-0.42,-0.36
0.86,-0.45,-0.33
0.87,-0.44,-0.3
0.84,-0.45,-0.26
0.85,-0.45,-0.27
0.85,-0.44,-0.33
0.79,-0.41,-0.34
0.8,-0.4,-0.34
0.81,-0.41,-0.34
0.81,-0.42,-0.32
0.84,-0.42,-0.31
0.84,-0.42,-0.33
0.81,-0.43,-0.34
0.8,-0.43,-0.32
0.81,-0.44,-0.3
0.83,-0.44,-0.27
0.79,-0.44,-0.28
0.76,-0.46,-0.3
0.76,-0.46,-0.29
0.78,-0.47,-0.27
0.82,-0.48,-0.27
0.83,-0.49,-0.3
0.82,-0.49,-0.35
0.81,-0.48,-0.38
0.79,-0.47,-0.4
0.77,-0.47,-0.4
0.8,-0.49,-0.41
0.83,-0.52,-0.43
0.8,-0.53,-0.41
0.79,-0.54,-0.42
0.84,-0.55,-0.46
0.87,-0.55,-0.52
0.87,-0.54,-0.5
0.87,-0.53,-0.46
0.91,-0.56,-0.48
0.92,-0.58,-0.52
0.9,-0.6,-0.52
0.88,-0.6,-0.54
0.82,-0.61,-0.55
0.8,-0.63,-0.55
0.8,-0.63,-0.53
0.79,-0.62,-0.43
0.74,-0.64,-0.44
0.68,-0.66,-0.44
0.66,-0.66,-0.42
0.68,-0.67,-0.4
0.65,-0.68,-0.35
0.68,-0.69,-0.33
0.72,-0.7,-0.39
0.61,-0.69,-0.38
0.54,-0.71,-0.26
0.65,-0.73,-0.23
0.7,-0.69,-0.32
0.57,-0.68,-0.39
0.54,-0.73,-0.4
0.58,-0.76,-0.34
0.57,-0.78,-0.26
0.55,-0.78,-0.21
0.51,-0.75,-0.19
0.48,-0.71,-0.16
0.48,-0.7,-0.13
0.51,-0.7,-0.11
0.54,-0.71,-0.11
0.57,-0.72,-0.13
0.61,-0.71,-0.12
0.62,-0.71,-0.05
0.62,-0.72,0.02
0.62,-0.73,0
0.56,-0.75,0.01
0.55,-0.76,0.06
0.56,-0.76,0.06
0.54,-0.8,0.06
0.5,-0.8,0.12
0.43,-0.77,0.19
0.38,-0.8,0.2
0.37,-0.81,0.23
0.35,-0.79,0.24
0.37,-0.78,0.2
0.33,-0.81,0.19
0.28,-0.85,0.24
0.2,-0.87,0.25
0.13,-0.87,0.27
0.06,-0.84,0.32
0.09,-0.89,0.32
0.12,-0.9,0.34
0.07,-0.84,0.41
0.03,-0.83,0.45
-0.08,-0.84,0.49
-0.1,-0.86,0.46
-0.2,-0.86,0.49
-0.24,-0.86,0.52
-0.19,-0.86,0.48
-0.21,-0.87,0.46
-0.18,-0.89,0.48
-0.21,-0.86,0.54
-0.27,-0.82,0.61
-0.29,-0.83,0.62
-0.26,-0.85,0.6
-0.26,-0.85,0.6
-0.31,-0.84,0.61
-0.31,-0.83,0.61
-0.29,-0.83,0.61
-0.29,-0.82,0.63
-0.29,-0.81,0.64
-0.28,-0.8,0.65
-0.28,-0.8,0.68
-0.24,-0.81,0.68
-0.21,-0.82,0.66
-0.19,-0.83,0.63
-0.16,-0.83,0.61
-0.16,-0.84,0.6
-0.17,-0.85,0.59
-0.15,-0.84,0.58
-0.13,-0.83,0.58
-0.11,-0.82,0.61
-0.08,-0.82,0.64
-0.06,-0.82,0.67
-0.06,-0.82,0.68
-0.05,-0.82,0.67
-0.06,-0.83,0.65
-0.09,-0.82,0.65
-0.1,-0.82,0.65
-0.1,-0.81,0.64
-0.1,-0.8,0.63
-0.09,-0.8,0.63
-0.07,-0.8,0.62
-0.06,-0.81,0.61
-0.08,-0.8,0.62
-0.11,-0.79,0.65
-0.12,-0.79,0.68
-0.12,-0.79,0.68
-0.12,-0.79,0.68
-0.11,-0.78,0.71
-0.1,-0.79,0.75
-0.1,-0.78,0.77
-0.1,-0.78,0.79
-0.1,-0.78,0.79
-0.1,-0.78,0.77
-0.09,-0.78,0.76
-0.09,-0.78,0.74
-0.09,-0.78,0.73
-0.09,-0.78,0.73
-0.08,-0.77,0.73
-0.07,-0.76,0.73
-0.07,-0.75,0.73
-0.09,-0.75,0.71
-0.11,-0.75,0.71
-0.11,-0.74,0.7
-0.12,-0.73,0.69
-0.13,-0.72,0.67
