Acc_x,Acc_y,Acc_z
0.05,-0.96,0.11
0.04,-0.96,0.12
0.03,-0.96,0.13
0.03,-0.96,0.13
0.04,-0.96,0.12
0.05,-0.95,0.1
0.07,-0.94,0.1
0.08,-0.93,0.1
0.08,-0.92,0.12
0.09,-0.9,0.15
0.1,-0.89,0.19
0.11,-0.87,0.23
0.11,-0.86,0.26
0.12,-0.83,0.29
0.15,-0.8,0.41
0.18,-0.77,0.46
0.15,-0.77,0.5
0.11,-0.79,0.5
0.05,-0.78,0.46
0.04,-0.75,0.43
0.01,-0.69,0.46
0.31,-0.17,2.04
0.84,0.06,3.4
0.82,-0.76,2.39
0.49,-1.28,1.46
0.03,-0.96,1.2
-0.25,-0.59,0.8
-0.19,-0.5,0.39
-0.04,-0.58,0.1
0.19,-0.77,-0.01
0.24,-0.9,0.12
0.2,-0.85,0.34
0.21,-0.76,0.53
0.26,-0.78,0.67
0.29,-0.84,0.74
0.29,-0.81,0.78
0.24,-0.76,0.77
0.2,-0.77,0.7
0.16,-0.78,0.62
0.1,-0.79,0.56
0.06,-0.78,0.53
0.11,-0.78,0.55
0.14,-0.79,0.59
0.15,-0.79,0.63
0.14,-0.78,0.66
0.14,-0.78,0.68
0.14,-0.79,0.67
0.13,-0.78,0.66
0.14,-0.77,0.65
0.16,-0.77,0.63
0.17,-0.77,0.62
0.16,-0.76,0.62
0.16,-0.78,0.63
0.16,-0.78,0.64
0.15,-0.77,0.64
0.16,-0.78,0.66
0.17,-0.78,0.67
0.18,-0.78,0.67
0.17,-0.78,0.67
0.17,-0.78,0.66
0.17,-0.78,0.65
0.17,-0.78,0.64
0.17,-0.79,0.64
0.17,-0.78,0.63
0.17,-0.78,0.63
0.18,-0.78,0.63
0.18,-0.77,0.63
0.17,-0.77,0.64
0.18,-0.77,0.64
0.17,-0.77,0.64
0.18,-0.77,0.63
0.18,-0.78,0.63
0.16,-0.77,0.64
0.16,-0.78,0.64
0.17,-0.79,0.64
0.17,-0.79,0.64
0.17,-0.78,0.64
0.17,-0.78,0.64
0.17,-0.79,0.64
0.18,-0.79,0.63
0.17,-0.78,0.63
0.17,-0.79,0.63
0.18,-0.79,0.62
0.18,-0.78,0.62
0.17,-0.78,0.62
0.18,-0.79,0.63
0.17,-0.79,0.63
0.17,-0.78,0.62
0.16,-0.79,0.62
0.17,-0.79,0.61
0.17,-0.79,0.61
0.16,-0.79,0.6
0.16,-0.79,0.59
0.17,-0.79,0.6
0.17,-0.79,0.6
0.17,-0.8,0.6
0.17,-0.8,0.59
0.17,-0.79,0.6
0.17,-0.79,0.6
0.17,-0.79,0.6
0.17,-0.79,0.6
0.17,-0.79,0.6
0.18,-0.79,0.6
0.17,-0.79,0.59
0.17,-0.79,0.59
0.17,-0.8,0.59
0.17,-0.8,0.59
0.17,-0.8,0.6
0.17,-0.8,0.61
0.17,-0.79,0.62
0.17,-0.79,0.63
0.17,-0.78,0.63
0.16,-0.78,0.63
0.16,-0.78,0.63
0.16,-0.79,0.62
0.16,-0.79,0.62
0.17,-0.79,0.62
0.17,-0.78,0.62
0.16,-0.78,0.63
0.16,-0.79,0.64
0.16,-0.78,0.63
0.15,-0.79,0.63
0.15,-0.79,0.63
0.15,-0.79,0.63
0.15,-0.79,0.62
0.15,-0.79,0.62
0.16,-0.79,0.62
0.16,-0.79,0.62
0.16,-0.79,0.62
0.16,-0.79,0.63
0.16,-0.78,0.63
0.15,-0.78,0.64
0.14,-0.78,0.64
0.13,-0.78,0.64
0.13,-0.78,0.63
0.13,-0.78,0.63
0.13,-0.78,0.63
0.12,-0.78,0.64
0.12,-0.78,0.64
0.12,-0.78,0.65
0.13,-0.78,0.66
0.12,-0.78,0.66
0.12,-0.78,0.65
0.11,-0.77,0.65
0.1,-0.77,0.65
0.1,-0.78,0.64
0.1,-0.78,0.64
0.1,-0.78,0.64
0.1,-0.79,0.64
0.11,-0.79,0.65
0.1,-0.78,0.65
0.1,-0.78,0.65
0.1,-0.78,0.65
0.1,-0.78,0.65
0.09,-0.78,0.65
0.09,-0.78,0.65
0.09,-0.78,0.64
0.08,-0.78,0.64
0.08,-0.78,0.64
0.08,-0.78,0.64
0.07,-0.78,0.64
0.07,-0.77,0.65
0.06,-0.77,0.65
0.06,-0.78,0.65
0.06,-0.78,0.65
0.06,-0.78,0.65
0.06,-0.78,0.65
0.06,-0.79,0.65
0.07,-0.79,0.65
0.07,-0.79,0.64
0.07,-0.79,0.64
0.07,-0.79,0.64
0.05,-0.78,0.64
0.05,-0.78,0.64
0.06,-0.78,0.65
0.05,-0.78,0.65
0.06,-0.77,0.65
0.06,-0.77,0.66
0.07,-0.78,0.66
0.07,-0.78,0.66
0.07,-0.78,0.65
0.07,-0.78,0.65
0.07,-0.78,0.65
0.07,-0.78,0.64
0.07,-0.78,0.64
0.06,-0.78,0.65
0.06,-0.78,0.65
0.06,-0.78,0.65
0.05,-0.78,0.65
0.04,-0.79,0.65
0.04,-0.78,0.65
0.04,-0.78,0.65
0.04,-0.78,0.65
0.03,-0.78,0.65
0.02,-0.78,0.64
0.02,-0.78,0.65
0.02,-0.78,0.65
0.02,-0.78,0.65
0.01,-0.78,0.65
0.01,-0.78,0.64
0.01,-0.77,0.65
0.01,-0.77,0.65
0.01,-0.77,0.66
0.01,-0.77,0.66
0.01,-0.77,0.66
0.02,-0.77,0.66
0.02,-0.77,0.66
0.01,-0.78,0.66
0.01,-0.78,0.66
0.01,-0.77,0.66
0.02,-0.77,0.65
0.02,-0.78,0.66
0.02,-0.77,0.66
0.02,-0.77,0.66
0.02,-0.77,0.66
0.02,-0.77,0.66
0.02,-0.78,0.66
0.02,-0.77,0.66
0.03,-0.77,0.65
0.03,-0.77,0.66
0.03,-0.77,0.66
0.03,-0.77,0.66
0.03,-0.77,0.66
0.03,-0.77,0.66
0.03,-0.77,0.66
0.03,-0.77,0.66
0.03,-0.77,0.66
0.03,-0.78,0.66
0.02,-0.78,0.66
0.02,-0.77,0.66
0.02,-0.77,0.66
0.03,-0.77,0.67
0.03,-0.77,0.67
0.03,-0.77,0.67
0.04,-0.77,0.66
0.03,-0.78,0.66
0.03,-0.77,0.66
0.03,-0.77,0.65
0.02,-0.78,0.65
0.02,-0.78,0.65
0.02,-0.78,0.66
0.03,-0.78,0.66
0.03,-0.78,0.67
0.03,-0.78,0.67
0.03,-0.79,0.67
0.03,-0.78,0.66
0.03,-0.78,0.66
0.02,-0.77,0.67
0.01,-0.77,0.68
0,-0.76,0.7
0,-0.76,0.71
0,-0.76,0.71
0.01,-0.76,0.71
0.02,-0.76,0.72
0.03,-0.76,0.72
0.03,-0.77,0.73
0.02,-0.76,0.74
0.01,-0.77,0.74
-0.01,-0.77,0.73
-0.01,-0.76,0.71
-0.01,-0.76,0.69
0,-0.76,0.68
0.02,-0.77,0.69
0.03,-0.76,0.7
0.03,-0.77,0.75
0.03,-0.79,0.79
0.04,-0.79,0.79
0.03,-0.78,0.78
0.02,-0.77,0.74
0.02,-0.78,0.7
0.02,-0.78,0.66
0.02,-0.78,0.64
0.03,-0.79,0.63
0.02,-0.8,0.63
0.02,-0.82,0.63
0.03,-0.82,0.6
0.03,-0.84,0.58
0.03,-0.84,0.55
0.03,-0.85,0.52
0.04,-0.85,0.5
0.05,-0.86,0.48
0.05,-0.87,0.46
0.06,-0.88,0.44
0.05,-0.89,0.42
0.05,-0.9,0.4
0.05,-0.9,0.38
0.05,-0.91,0.36
0.05,-0.91,0.34
0.05,-0.91,0.31
0.06,-0.92,0.3
0.05,-0.92,0.3
0.03,-0.92,0.29
0.03,-0.93,0.29
0.03,-0.93,0.29
0.03,-0.94,0.3
0.04,-0.94,0.31
0.05,-0.94,0.31
0.05,-0.93,0.31
0.06,-0.94,0.3
0.06,-0.94,0.3
0.06,-0.94,0.3
0.06,-0.93,0.32
0.06,-0.93,0.32
0.06,-0.93,0.32
0.04,-0.93,0.32
0.03,-0.93,0.31
0.02,-0.93,0.3
0.01,-0.93,0.29
0,-0.92,0.29
0.02,-0.91,0.29
0.04,-0.9,0.29
0.06,-0.9,0.3
0.07,-0.89,0.32
0.07,-0.88,0.33
0.06,-0.89,0.33
0.04,-0.88,0.31
0.01,-0.88,0.29
0.01,-0.86,0.28
0.02,-0.85,0.29
0.05,-0.83,0.31
0.07,-0.81,0.35
0.1,-0.79,0.41
0.11,-0.78,0.46
0.09,-0.77,0.49
0.08,-0.75,0.51
0.03,-0.77,0.5
-0.03,-0.63,0.3
0.78,-0.23,3.1
0.5,-1.02,2.05
0.31,-1.17,1.31
-0.13,-0.8,0.98
-0.16,-0.62,0.58
-0.11,-0.59,0.32
-0.07,-0.71,0.14
0.04,-0.81,0.1
0.07,-0.85,0.22
0.09,-0.84,0.4
0.08,-0.84,0.56
0.12,-0.84,0.68
0.21,-0.8,0.75
0.24,-0.74,0.79
0.18,-0.72,0.8
0.13,-0.73,0.76
0.07,-0.75,0.71
0.01,-0.75,0.67
0.01,-0.76,0.63
0.06,-0.78,0.61
0.12,-0.79,0.59
0.16,-0.8,0.6
0.16,-0.79,0.61
0.15,-0.79,0.63
