Acc_x,Acc_y,Acc_z
0.31,0.97,0.41
0.33,0.98,0.42
0.35,0.99,0.44
0.37,1.02,0.6
0.45,1.08,0.67
0.51,1.08,0.74
0.53,1.08,0.89
0.56,1.11,1.02
0.58,1.15,1.09
0.57,1.2,1.14
0.56,1.25,1.2
0.57,1.31,1.26
0.58,1.36,1.33
0.59,1.4,1.38
0.66,1.44,1.37
0.72,1.48,1.38
0.77,1.52,1.37
0.8,1.54,1.37
0.82,1.56,1.38
0.81,1.61,1.38
0.78,1.65,1.34
0.72,1.67,1.28
0.66,1.64,1.25
0.65,1.57,1.24
0.71,1.52,1.22
0.77,1.5,1.23
0.82,1.52,1.25
0.85,1.55,1.22
0.8,1.57,1.18
0.74,1.56,1.14
0.72,1.46,1.02
0.72,1.41,0.98
0.71,1.37,0.96
0.7,1.31,0.94
0.73,1.24,0.9
0.72,1.2,0.86
0.67,1.14,0.82
0.6,1.04,0.79
0.51,0.94,0.75
0.42,0.87,0.73
0.38,0.78,0.68
0.34,0.68,0.64
0.31,0.58,0.59
0.29,0.59,0.6
0.22,0.58,0.62
0.16,0.44,0.58
0.16,0.3,0.54
0.15,0.25,0.52
0.12,0.28,0.51
0.1,0.25,0.48
0.11,0.13,0.44
0.1,0.06,0.42
0.03,0.05,0.39
0.02,0.06,0.31
0.01,0.07,0.29
-0.1,0.01,0.31
-0.2,0.02,0.35
-0.15,0.19,0.35
-0.22,0.02,0.25
-0.16,-0.22,0.15
-0.07,-0.2,0.1
-0.09,-0.16,0.02
-0.2,-0.14,-0.03
-0.32,-0.19,-0.05
-0.36,-0.2,-0.11
-0.36,-0.22,-0.21
-0.34,-0.29,-0.29
-0.32,-0.35,-0.33
-0.29,-0.41,-0.36
-0.23,-0.43,-0.4
-0.21,-0.45,-0.44
-0.22,-0.46,-0.49
-0.25,-0.46,-0.48
-0.26,-0.45,-0.49
-0.28,-0.47,-0.53
-0.28,-0.51,-0.56
-0.28,-0.55,-0.6
-0.3,-0.59,-0.62
-0.31,-0.64,-0.66
-0.32,-0.67,-0.7
-0.32,-0.69,-0.72
-0.32,-0.73,-0.75
-0.34,-0.82,-0.81
-0.36,-0.86,-0.82
-0.39,-0.89,-0.8
-0.43,-0.93,-0.76
-0.43,-0.96,-0.72
-0.43,-0.98,-0.68
-0.43,-1,-0.64
-0.43,-1.02,-0.61
-0.42,-1.03,-0.58
-0.41,-1.04,-0.54
-0.39,-1.03,-0.49
-0.36,-1.01,-0.44
-0.35,-1,-0.39
-0.35,-0.98,-0.36
-0.34,-0.96,-0.31
-0.33,-0.95,-0.26
-0.31,-0.93,-0.23
-0.29,-0.92,-0.2
-0.28,-0.9,-0.18
-0.27,-0.89,-0.16
-0.26,-0.89,-0.16
-0.26,-0.88,-0.17
-0.25,-0.88,-0.18
-0.25,-0.88,-0.19
-0.25,-0.87,-0.21
-0.25,-0.86,-0.23
-0.27,-0.87,-0.23
-0.28,-0.86,-0.25
-0.29,-0.85,-0.26
-0.31,-0.82,-0.28
-0.32,-0.8,-0.29
-0.31,-0.77,-0.3
-0.3,-0.74,-0.32
-0.3,-0.71,-0.32
-0.31,-0.7,-0.32
-0.3,-0.72,-0.32
-0.29,-0.72,-0.31
-0.28,-0.71,-0.31
-0.29,-0.68,-0.3
-0.29,-0.64,-0.29
-0.3,-0.6,-0.29
-0.28,-0.55,-0.29
-0.28,-0.51,-0.29
-0.27,-0.49,-0.28
-0.24,-0.48,-0.26
-0.2,-0.47,-0.24
-0.17,-0.44,-0.22
-0.15,-0.39,-0.2
-0.14,-0.34,-0.18
-0.13,-0.27,-0.17
-0.13,-0.21,-0.16
-0.12,-0.17,-0.15
-0.11,-0.26,0.09
0,-0.1,-0.02
0.04,0,0.03
0.08,0.06,0.06
0.11,0.13,0.1
0.12,0.21,0.12
0.13,0.29,0.13
0.14,0.35,0.13
0.16,0.39,0.17
0.23,0.45,0.26
0.34,0.53,0.35
0.44,0.65,0.42
0.51,0.79,0.48
0.53,0.93,0.5
0.52,1.05,0.47
0.55,1.09,0.43
0.65,1.02,0.47
0.78,0.99,0.55
0.86,1.08,0.63
0.89,1.26,0.7
0.87,1.46,0.79
0.84,1.58,0.84
0.83,1.64,0.88
0.83,1.67,0.94
0.82,1.64,0.99
0.81,1.66,0.9
0.75,1.76,1.05
0.59,2.08,1.09
0.58,2.16,1.1
0.58,2.15,1.11
0.63,2.07,1.14
0.71,1.99,1.11
0.75,1.97,1.09
0.75,1.99,1.09
0.76,2.06,1.08
0.73,2.16,1.08
0.68,2.17,1.08
0.65,2.11,1.02
0.68,1.99,0.96
0.72,1.88,0.95
0.77,1.78,0.95
0.8,1.74,0.92
0.79,1.72,0.88
0.78,1.66,0.85
0.78,1.58,0.82
0.8,1.51,0.8
0.79,1.46,0.79
0.78,1.4,0.78
0.77,1.32,0.77
0.77,1.26,0.79
0.77,1.21,0.82
0.76,1.18,0.83
0.74,1.06,0.87
0.65,1.02,0.91
0.36,1,1.12
0.11,1,1.25
0.39,0.99,1.02
0.73,0.94,0.78
0.74,0.91,0.72
0.68,0.9,0.73
0.71,0.9,0.69
0.73,0.91,0.64
0.69,0.93,0.6
0.64,0.95,0.55
0.6,0.97,0.5
0.55,1,0.48
0.51,1.03,0.47
0.48,1.03,0.43
0.47,1.05,0.41
0.45,1.07,0.38
0.43,1.09,0.36
0.41,1.11,0.34
0.4,1.12,0.31
0.4,1.13,0.29
0.39,1.13,0.27
0.37,1.13,0.24
0.36,1.13,0.22
0.36,1.12,0.2
0.35,1.11,0.19
0.36,1.1,0.19
0.34,1.1,0.19
0.33,1.1,0.2
0.33,1.09,0.2
0.33,1.06,0.24
0.33,1.04,0.3
0.38,1.02,0.29
0.4,1.01,0.3
0.4,1,0.38
0.47,1,0.45
0.55,1.06,0.53
0.59,1.09,0.69
0.67,1.08,0.81
0.77,1.08,0.87
0.83,1.12,0.94
0.85,1.16,1
0.89,1.19,1.06
0.94,1.23,1.11
0.98,1.3,1.12
0.98,1.34,1.14
1.02,1.36,1.14
1.12,1.37,1.09
1.21,1.4,1.04
1.27,1.42,1.05
1.3,1.45,1.07
1.32,1.46,1.06
1.26,1.47,1.03
1.21,1.47,0.99
1.18,1.46,0.93
1.16,1.44,0.9
1.16,1.4,0.88
1.17,1.35,0.87
1.17,1.31,0.87
1.15,1.26,0.86
1.13,1.2,0.82
1.1,1.13,0.77
1.07,1.07,0.77
1.07,1.02,0.77
1.06,0.99,0.75
1.02,0.95,0.73
0.97,0.89,0.7
0.93,0.82,0.68
0.88,0.77,0.67
0.83,0.71,0.65
0.78,0.65,0.64
0.76,0.6,0.64
0.73,0.53,0.61
0.68,0.49,0.57
0.63,0.48,0.53
0.58,0.45,0.48
0.51,0.38,0.45
