Acc_x,Acc_y,Acc_z
0.28,0.84,0.43
0.29,0.84,0.44
0.29,0.85,0.43
0.28,0.85,0.41
0.29,0.85,0.4
0.29,0.85,0.4
0.29,0.85,0.42
0.3,0.84,0.43
0.29,0.84,0.43
0.28,0.85,0.42
0.28,0.84,0.42
0.28,0.84,0.42
0.28,0.85,0.42
0.27,0.85,0.42
0.27,0.85,0.43
0.27,0.85,0.43
0.29,0.85,0.43
0.29,0.85,0.43
0.29,0.86,0.44
0.29,0.87,0.44
0.3,0.87,0.44
0.3,0.87,0.44
0.29,0.87,0.44
0.29,0.87,0.44
0.28,0.87,0.44
0.28,0.87,0.43
0.27,0.87,0.43
0.26,0.87,0.43
0.26,0.86,0.43
0.26,0.84,0.43
0.26,0.84,0.42
0.26,0.84,0.42
0.27,0.83,0.42
0.28,0.83,0.42
0.28,0.83,0.41
0.27,0.83,0.41
0.27,0.84,0.41
0.28,0.84,0.42
0.27,0.84,0.42
0.27,0.84,0.42
0.27,0.84,0.42
0.28,0.84,0.42
0.28,0.84,0.41
0.28,0.85,0.41
0.27,0.85,0.41
0.27,0.86,0.42
0.27,0.85,0.42
0.28,0.85,0.41
0.27,0.84,0.41
0.28,0.84,0.41
0.28,0.84,0.41
0.28,0.84,0.41
0.27,0.84,0.42
0.27,0.85,0.42
0.26,0.85,0.41
0.26,0.85,0.4
0.27,0.85,0.4
0.27,0.85,0.41
0.27,0.85,0.41
0.26,0.85,0.42
0.25,0.86,0.44
0.27,0.86,0.45
0.28,0.86,0.45
0.28,0.86,0.45
0.28,0.86,0.46
0.29,0.86,0.46
0.29,0.86,0.45
0.28,0.85,0.44
0.28,0.84,0.43
0.28,0.84,0.42
0.28,0.84,0.41
0.29,0.83,0.4
0.3,0.83,0.4
0.29,0.83,0.37
0.3,0.79,0.37
0.3,0.79,0.37
0.28,0.78,0.35
0.27,0.76,0.35
0.27,0.75,0.35
0.27,0.73,0.36
0.26,0.73,0.37
0.24,0.73,0.38
0.24,0.73,0.39
0.24,0.72,0.39
0.24,0.7,0.38
0.24,0.68,0.37
0.24,0.66,0.36
0.25,0.64,0.35
0.27,0.62,0.34
0.28,0.61,0.33
0.3,0.59,0.33
0.32,0.57,0.31
0.33,0.56,0.29
0.34,0.55,0.27
0.33,0.55,0.24
0.34,0.56,0.22
0.37,0.55,0.2
0.41,0.54,0.18
0.45,0.53,0.17
0.49,0.52,0.18
0.53,0.53,0.2
0.56,0.52,0.19
0.6,0.52,0.15
0.63,0.51,0.12
0.64,0.51,0.09
0.64,0.51,0.07
0.65,0.49,0.13
0.68,0.46,0.19
0.76,0.44,0.21
0.84,0.43,0.21
0.89,0.43,0.21
0.92,0.43,0.19
0.92,0.43,0.17
0.91,0.43,0.17
0.89,0.43,0.19
0.87,0.41,0.2
0.87,0.39,0.22
0.9,0.36,0.23
0.96,0.33,0.23
1.04,0.3,0.22
1.06,0.27,0.22
1.04,0.26,0.23
1.01,0.25,0.25
1,0.23,0.26
1.01,0.21,0.25
1.01,0.19,0.21
1,0.15,0.14
1.05,0.12,0.08
1.1,0.1,0.06
1.11,0.09,0.06
1.11,0.08,0.11
1.11,0.06,0.16
1.12,0.04,0.19
1.14,0.01,0.2
1.14,-0.02,0.18
1.12,-0.06,0.13
1.07,-0.1,0.04
1.01,-0.13,-0.01
0.97,-0.15,-0.01
0.95,-0.15,-0.01
0.96,-0.18,0.02
1,-0.22,0.04
1.07,-0.28,0.03
1.11,-0.34,0
1.12,-0.4,-0.04
1.11,-0.45,-0.09
1.03,-0.51,-0.2
0.9,-0.61,-0.3
0.84,-0.7,-0.31
0.94,-0.73,-0.24
1.11,-0.75,-0.17
1.25,-0.73,-0.2
1.32,-0.92,-0.14
1.16,-0.99,-0.17
1.11,-0.94,-0.2
1.07,-0.95,-0.2
1.02,-1.05,-0.2
1.06,-1.08,-0.14
1.14,-1.07,-0.07
1.17,-1.1,0
1.18,-1.12,0.06
1.17,-1.11,0.09
1.12,-1.11,0.1
1.11,-1.13,0.1
1.13,-1.09,0.1
1.13,-1.07,0.1
1.12,-1.09,0.13
1.18,-1.06,0.14
1.23,-1.02,0.15
1.28,-1,0.17
