Acc_x,Acc_y,Acc_z
0.69,-0.21,0.49
0.76,-0.31,0.56
0.8,-0.28,0.74
0.76,-0.26,0.71
0.78,-0.33,0.62
0.82,-0.29,0.59
0.86,-0.26,0.58
0.92,-0.27,0.59
0.98,-0.27,0.57
0.95,-0.29,0.55
0.86,-0.28,0.51
0.84,-0.29,0.49
0.82,-0.35,0.47
0.75,-0.25,0.47
0.75,-0.24,0.48
0.79,-0.29,0.46
0.8,-0.29,0.41
0.84,-0.33,0.4
0.83,-0.3,0.41
0.84,-0.35,0.36
0.81,-0.36,0.33
0.79,-0.35,0.32
0.82,-0.38,0.3
0.82,-0.36,0.31
0.85,-0.36,0.34
0.87,-0.41,0.36
0.92,-0.43,0.33
0.94,-0.44,0.31
0.95,-0.45,0.28
0.93,-0.43,0.24
0.91,-0.38,0.25
0.9,-0.34,0.27
0.91,-0.33,0.3
0.96,-0.35,0.34
0.97,-0.37,0.38
0.93,-0.39,0.41
0.92,-0.39,0.44
0.9,-0.38,0.44
0.87,-0.38,0.44
0.87,-0.36,0.43
0.88,-0.33,0.4
0.91,-0.34,0.4
0.93,-0.34,0.38
0.92,-0.33,0.35
0.9,-0.33,0.36
0.89,-0.33,0.36
0.9,-0.31,0.38
0.88,-0.3,0.4
0.84,-0.28,0.42
0.82,-0.27,0.4
0.85,-0.26,0.37
0.87,-0.25,0.35
0.94,-0.24,0.41
0.95,-0.26,0.43
0.91,-0.26,0.45
0.87,-0.23,0.52
0.88,-0.26,0.53
0.92,-0.3,0.5
0.93,-0.29,0.51
0.95,-0.3,0.59
0.93,-0.32,0.61
0.91,-0.31,0.56
0.92,-0.3,0.58
0.93,-0.3,0.6
0.92,-0.26,0.6
0.9,-0.24,0.64
0.88,-0.27,0.66
0.86,-0.27,0.66
0.85,-0.26,0.65
0.85,-0.27,0.66
0.85,-0.27,0.67
0.85,-0.27,0.67
0.84,-0.29,0.67
0.82,-0.33,0.68
0.8,-0.36,0.68
0.79,-0.39,0.7
0.79,-0.4,0.7
0.77,-0.4,0.71
0.75,-0.41,0.7
0.74,-0.41,0.69
0.75,-0.4,0.68
0.75,-0.4,0.68
0.74,-0.4,0.68
0.73,-0.41,0.68
0.71,-0.41,0.68
0.69,-0.41,0.68
0.68,-0.4,0.67
0.66,-0.4,0.67
0.65,-0.39,0.67
0.64,-0.38,0.69
0.65,-0.38,0.7
0.65,-0.38,0.71
0.65,-0.38,0.72
0.63,-0.4,0.72
0.64,-0.42,0.71
0.67,-0.41,0.68
0.68,-0.4,0.68
0.67,-0.4,0.7
0.67,-0.39,0.71
0.67,-0.37,0.7
0.68,-0.35,0.7
0.68,-0.32,0.71
0.65,-0.3,0.72
0.62,-0.27,0.74
0.61,-0.25,0.74
0.59,-0.25,0.74
0.58,-0.24,0.74
0.56,-0.24,0.72
0.54,-0.25,0.7
0.53,-0.26,0.69
0.54,-0.26,0.68
0.53,-0.26,0.68
0.52,-0.25,0.69
0.5,-0.26,0.68
0.5,-0.25,0.66
0.5,-0.24,0.63
0.49,-0.22,0.61
0.48,-0.22,0.59
0.49,-0.21,0.58
0.5,-0.23,0.54
0.48,-0.21,0.55
0.58,-0.19,0.63
0.79,-0.2,0.69
0.96,-0.2,0.7
1.03,-0.16,0.69
1.02,-0.11,0.69
1.01,-0.11,0.7
0.99,-0.11,0.78
0.81,-0.08,0.8
0.54,-0.14,0.75
0.35,-0.17,0.74
0.37,-0.2,0.73
0.43,-0.23,0.79
0.49,-0.25,0.91
0.53,-0.26,1.06
0.52,-0.29,1.13
0.42,-0.31,1.09
0.31,-0.35,0.99
0.27,-0.4,0.92
0.25,-0.44,0.88
0.27,-0.5,0.86
0.32,-0.56,0.84
0.34,-0.6,0.83
0.35,-0.62,0.81
0.37,-0.63,0.78
0.41,-0.64,0.74
0.45,-0.63,0.72
0.46,-0.64,0.73
0.48,-0.64,0.72
0.49,-0.64,0.71
0.51,-0.65,0.69
0.52,-0.63,0.67
0.52,-0.6,0.66
0.54,-0.56,0.67
0.46,-0.56,0.71
0.48,-0.51,0.69
0.53,-0.53,0.69
0.53,-0.54,0.68
0.53,-0.54,0.67
0.52,-0.57,0.67
0.52,-0.57,0.67
0.58,-0.53,0.66
0.6,-0.55,0.64
0.54,-0.59,0.64
0.52,-0.59,0.65
0.52,-0.59,0.65
0.53,-0.6,0.65
0.52,-0.6,0.66
0.51,-0.59,0.66
0.5,-0.59,0.67
0.51,-0.58,0.67
0.51,-0.58,0.67
0.51,-0.57,0.67
0.51,-0.56,0.67
0.52,-0.56,0.66
0.52,-0.56,0.66
0.52,-0.56,0.65
0.5,-0.56,0.66
0.49,-0.57,0.66
0.48,-0.59,0.65
0.48,-0.6,0.65
0.48,-0.63,0.66
0.49,-0.64,0.65
0.5,-0.64,0.64
0.52,-0.62,0.63
0.53,-0.61,0.63
0.54,-0.6,0.64
0.54,-0.59,0.64
0.54,-0.59,0.64
0.53,-0.6,0.64
0.53,-0.6,0.63
0.52,-0.61,0.63
0.52,-0.61,0.63
0.51,-0.6,0.63
0.51,-0.6,0.63
0.51,-0.6,0.63
0.51,-0.6,0.63
0.52,-0.6,0.63
0.52,-0.61,0.63
0.51,-0.6,0.64
0.51,-0.6,0.64
0.51,-0.61,0.64
0.51,-0.61,0.64
0.51,-0.61,0.64
0.52,-0.61,0.64
0.52,-0.61,0.63
0.52,-0.6,0.63
0.53,-0.61,0.63
0.54,-0.61,0.63
0.53,-0.61,0.63
0.52,-0.61,0.63
0.53,-0.61,0.63
0.53,-0.6,0.63
0.53,-0.6,0.63
0.53,-0.59,0.63
0.53,-0.59,0.62
0.54,-0.59,0.62
0.54,-0.59,0.62
0.54,-0.59,0.62
0.54,-0.6,0.62
0.53,-0.61,0.63
0.52,-0.61,0.64
0.52,-0.62,0.64
0.51,-0.61,0.63
0.52,-0.61,0.63
0.53,-0.6,0.63
0.54,-0.6,0.62
0.56,-0.6,0.61
0.56,-0.6,0.6
0.55,-0.61,0.61
0.55,-0.62,0.61
0.55,-0.61,0.61
0.54,-0.6,0.62
0.54,-0.6,0.62
0.52,-0.61,0.62
0.55,-0.6,0.61
0.56,-0.61,0.61
0.54,-0.62,0.61
0.54,-0.62,0.61
0.54,-0.61,0.61
0.55,-0.6,0.61
0.55,-0.6,0.61
0.55,-0.6,0.61
0.55,-0.6,0.61
0.55,-0.6,0.61
0.55,-0.61,0.61
0.56,-0.61,0.6
0.56,-0.61,0.6
0.56,-0.61,0.6
0.56,-0.61,0.61
