Acc_x,Acc_y,Acc_z
0.44,0.14,0.9
0.44,0.14,0.9
0.45,0.13,0.91
0.45,0.13,0.91
0.44,0.13,0.92
0.44,0.13,0.92
0.44,0.14,0.91
0.43,0.13,0.9
0.44,0.14,0.89
0.45,0.14,0.89
0.45,0.14,0.9
0.45,0.14,0.91
0.43,0.14,0.92
0.41,0.15,0.92
0.41,0.16,0.9
0.42,0.16,0.9
0.44,0.16,0.89
0.44,0.16,0.89
0.45,0.16,0.89
0.46,0.14,0.9
0.46,0.12,0.9
0.46,0.12,0.9
0.45,0.12,0.89
0.44,0.13,0.89
0.43,0.13,0.88
0.43,0.12,0.87
0.42,0.12,0.86
0.43,0.12,0.86
0.44,0.11,0.88
0.46,0.1,0.9
0.47,0.09,0.9
0.47,0.08,0.89
0.46,0.08,0.89
0.46,0.08,0.9
0.45,0.08,0.89
0.46,0.07,0.89
0.48,0.07,0.89
0.48,0.06,0.87
0.49,0.05,0.87
0.5,0.04,0.9
0.51,0.03,0.96
0.52,0.01,0.98
0.54,0,0.99
0.55,-0.01,1.01
0.6,-0.03,1.04
0.64,-0.03,1.05
0.63,-0.03,1.06
0.61,-0.03,1.06
0.6,-0.05,1.05
0.61,-0.07,1.03
0.63,-0.11,1.03
0.64,-0.15,1.03
0.64,-0.19,0.99
0.61,-0.21,0.93
0.57,-0.22,0.88
0.56,-0.24,0.84
0.54,-0.28,0.83
0.54,-0.32,0.86
0.57,-0.38,0.9
0.59,-0.42,0.92
0.6,-0.45,0.92
0.58,-0.47,0.91
0.54,-0.48,0.87
0.5,-0.48,0.8
0.47,-0.5,0.76
0.43,-0.52,0.73
0.38,-0.52,0.74
0.34,-0.58,0.77
0.34,-0.6,0.76
0.32,-0.59,0.73
0.28,-0.56,0.76
0.3,-0.56,0.76
0.31,-0.56,0.74
0.27,-0.55,0.69
0.24,-0.55,0.65
0.27,-0.57,0.65
0.33,-0.61,0.67
0.36,-0.65,0.71
0.38,-0.66,0.74
0.39,-0.67,0.77
0.38,-0.66,0.77
0.38,-0.65,0.76
0.36,-0.65,0.74
0.34,-0.64,0.71
0.33,-0.61,0.68
0.31,-0.6,0.66
0.3,-0.57,0.64
0.29,-0.55,0.62
0.28,-0.52,0.61
0.26,-0.5,0.6
0.24,-0.49,0.6
0.22,-0.48,0.6
0.21,-0.49,0.61
0.21,-0.53,0.62
0.24,-0.55,0.63
0.26,-0.58,0.63
0.27,-0.59,0.65
0.28,-0.6,0.66
0.28,-0.62,0.66
0.31,-0.62,0.66
0.31,-0.62,0.66
0.31,-0.63,0.67
0.33,-0.63,0.67
0.36,-0.64,0.68
0.38,-0.63,0.7
0.4,-0.62,0.72
0.4,-0.62,0.74
0.4,-0.62,0.74
0.4,-0.61,0.72
0.41,-0.59,0.67
0.42,-0.57,0.63
0.42,-0.54,0.59
0.39,-0.52,0.58
0.29,-0.54,0.62
0.23,-0.63,0.68
0.23,-0.73,0.71
0.32,-0.79,0.7
0.47,-0.83,0.63
0.58,-0.85,0.55
0.63,-0.94,0.51
0.7,-0.97,0.51
0.74,-1,0.49
0.77,-1.03,0.46
0.81,-1.05,0.48
0.83,-1.09,0.51
0.84,-1.12,0.53
0.81,-1.12,0.58
0.78,-1.04,0.58
0.78,-0.98,0.53
0.76,-0.91,0.49
0.74,-0.85,0.44
0.71,-0.84,0.4
0.68,-0.82,0.39
0.65,-0.8,0.38
0.62,-0.79,0.37
0.61,-0.79,0.36
0.6,-0.76,0.37
0.57,-0.75,0.36
0.55,-0.74,0.35
0.54,-0.71,0.34
0.53,-0.68,0.32
0.51,-0.66,0.3
0.49,-0.66,0.27
0.48,-0.68,0.25
0.48,-0.71,0.25
0.48,-0.73,0.27
0.47,-0.76,0.26
0.45,-0.77,0.26
0.44,-0.79,0.25
0.42,-0.81,0.27
0.41,-0.83,0.28
0.41,-0.85,0.28
0.39,-0.87,0.28
0.35,-0.9,0.29
0.33,-0.89,0.3
0.3,-0.86,0.3
0.27,-0.85,0.31
0.25,-0.86,0.31
0.22,-0.88,0.28
0.2,-0.87,0.29
0.21,-0.88,0.29
0.25,-0.84,0.28
0.28,-0.8,0.28
0.29,-0.8,0.28
0.31,-0.8,0.27
0.33,-0.77,0.29
0.35,-0.75,0.31
0.37,-0.76,0.33
0.38,-0.77,0.35
0.42,-0.79,0.36
0.46,-0.81,0.36
0.48,-0.84,0.41
0.47,-0.85,0.42
0.5,-0.83,0.43
0.5,-0.83,0.44
0.5,-0.83,0.44
0.51,-0.82,0.44
0.51,-0.81,0.43
0.52,-0.8,0.38
0.53,-0.79,0.34
0.56,-0.77,0.31
0.57,-0.77,0.28
0.57,-0.79,0.26
0.57,-0.8,0.26
0.57,-0.8,0.26
0.55,-0.81,0.27
0.53,-0.82,0.28
0.51,-0.84,0.29
0.51,-0.86,0.3
0.5,-0.89,0.32
0.49,-0.92,0.32
0.47,-0.94,0.32
0.45,-0.97,0.32
0.44,-0.96,0.3
0.42,-0.95,0.31
0.42,-0.95,0.35
0.41,-0.95,0.37
0.38,-0.94,0.4
0.34,-0.84,0.45
0.33,-0.8,0.44
0.39,-0.8,0.37
0.42,-0.76,0.38
0.38,-0.82,0.4
0.41,-0.89,0.38
0.43,-0.91,0.41
0.4,-0.97,0.46
0.38,-1.03,0.47
0.37,-1.03,0.52
0.39,-0.98,0.59
0.35,-0.96,0.63
0.32,-0.96,0.67
0.33,-0.9,0.68
0.38,-0.82,0.65
0.36,-0.78,0.63
0.37,-0.74,0.56
0.4,-0.68,0.53
0.33,-0.68,0.55
0.34,-0.69,0.53
0.35,-0.66,0.5
0.33,-0.66,0.47
0.34,-0.68,0.43
0.33,-0.72,0.4
0.32,-0.74,0.4
0.3,-0.77,0.43
0.25,-0.88,0.46
0.22,-0.92,0.5
0.15,-0.99,0.53
0.11,-1.02,0.57
0.16,-0.92,0.63
0.08,-0.94,0.69
-0.04,-1.08,0.74
0.02,-0.99,0.77
-0.03,-0.98,0.78
-0.19,-1.2,0.78
-0.22,-1.33,0.78
-0.29,-1.26,0.82
-0.39,-1.16,0.87
-0.43,-1.23,0.93
-0.45,-1.29,0.98
-0.45,-1.32,1
-0.45,-1.36,1
-0.45,-1.38,0.97
-0.47,-1.39,0.94
-0.5,-1.42,0.95
-0.47,-1.49,0.97
-0.46,-1.57,0.99
-0.45,-1.62,0.98
-0.43,-1.61,0.96
-0.41,-1.58,0.93
-0.41,-1.58,0.84
-0.35,-1.58,0.82
-0.36,-1.58,0.83
-0.37,-1.58,0.84
-0.35,-1.55,0.84
-0.35,-1.48,0.85
-0.33,-1.45,0.86
-0.3,-1.48,0.83
-0.32,-1.51,0.78
-0.32,-1.53,0.72
-0.27,-1.5,0.69
-0.23,-1.45,0.7
-0.21,-1.39,0.7
-0.16,-1.35,0.7
-0.12,-1.3,0.7
-0.09,-1.27,0.71
-0.08,-1.24,0.68
-0.06,-1.14,0.63
-0.05,-1.01,0.59
-0.01,-0.93,0.56
0.02,-0.87,0.52
0.05,-0.81,0.5
0.07,-0.76,0.49
0.08,-0.69,0.46
0.1,-0.6,0.42
0.1,-0.51,0.39
0.09,-0.43,0.37
0.1,-0.31,0.35
0.09,-0.25,0.32
0.07,-0.2,0.29
0.03,-0.14,0.27
0.04,-0.08,0.21
0.05,0,0.18
0.02,0.03,0.21
0.01,0.01,0.22
0.03,0.02,0.21
0.02,0.05,0.19
0,0.09,0.19
-0.01,0.12,0.19
-0.04,0.14,0.21
-0.08,0.14,0.25
-0.08,0.15,0.27
-0.09,0.14,0.27
-0.13,0.13,0.27
-0.16,0.12,0.28
-0.18,0.12,0.29
-0.2,0.12,0.32
-0.21,0.1,0.36
-0.23,0.09,0.39
-0.25,0.1,0.42
-0.25,0.1,0.45
-0.26,0.1,0.46
-0.27,0.1,0.45
