Acc_x,Acc_y,Acc_z
0.44,0.63,0.52
0.31,0.66,0.56
0.3,0.78,0.6
0.27,0.82,0.63
0.27,0.85,0.54
0.24,0.85,0.44
0.2,0.75,0.4
0.17,0.74,0.35
0.09,0.68,0.35
0.1,0.66,0.39
0.16,0.69,0.43
0.21,0.67,0.45
0.27,0.68,0.47
0.2,0.67,0.49
0.16,0.65,0.5
0.11,0.64,0.48
0.05,0.65,0.43
0,0.66,0.39
-0.03,0.71,0.41
-0.03,0.77,0.44
0.03,0.86,0.44
0.09,0.92,0.41
0.07,0.84,0.38
-0.05,0.67,0.33
-0.15,0.65,0.24
-0.15,0.69,0.14
-0.13,0.58,0.03
-0.03,0.47,0.08
-0.06,0.29,0.17
-0.23,0.12,0.29
-0.27,0.13,0.38
-0.22,0.11,0.4
-0.23,0.05,0.43
-0.3,0.02,0.39
-0.33,0.05,0.39
-0.35,0.05,0.47
-0.31,0.1,0.51
-0.28,0.17,0.57
-0.32,0.2,0.79
-0.48,0.12,0.86
-0.59,0.05,0.94
-0.65,0.18,0.99
-0.69,0.27,0.99
-0.79,0.29,1
-0.87,0.34,1
-0.93,0.37,0.97
-0.96,0.4,0.95
-0.95,0.4,0.96
-0.94,0.41,1.01
-0.93,0.41,1.05
-0.94,0.4,1.07
-0.95,0.4,1.08
-0.96,0.37,1.07
-0.94,0.34,1.05
-0.93,0.33,1.03
-0.9,0.32,1.03
-0.86,0.3,1.03
-0.83,0.28,1.02
-0.8,0.26,0.98
-0.78,0.22,0.93
-0.75,0.2,0.88
-0.71,0.17,0.83
-0.66,0.16,0.79
-0.6,0.17,0.75
-0.51,0.19,0.68
-0.34,0.19,0.65
-0.27,0.16,0.61
-0.21,0.12,0.57
-0.18,0.1,0.53
-0.16,0.11,0.49
-0.12,0.13,0.46
-0.07,0.13,0.43
-0.04,0.12,0.38
0,0.08,0.33
0.04,0.04,0.28
0.09,0.02,0.24
0.12,0.02,0.21
0.14,0.03,0.18
0.18,0.06,0.17
0.25,0.07,0.14
0.35,0.07,0.11
0.43,0.06,0.09
0.47,0.04,0.06
0.51,0,0.02
0.54,-0.06,0
0.57,-0.1,-0.01
0.59,-0.1,0
0.61,-0.06,0.01
0.68,-0.03,-0.02
0.8,-0.08,-0.05
0.92,-0.2,-0.05
1.07,-0.4,-0.05
1.12,-0.42,-0.04
1.17,-0.38,-0.02
1.22,-0.34,0
1.29,-0.35,0.02
1.31,-0.41,0.04
1.31,-0.52,0.03
1.35,-0.62,-0.05
1.42,-0.63,-0.11
1.53,-0.56,-0.07
1.65,-0.51,-0.03
1.68,-0.52,-0.03
1.67,-0.53,-0.04
1.65,-0.58,-0.04
1.64,-0.69,0.05
1.64,-0.77,0.13
1.67,-0.78,0.15
1.69,-0.72,0.19
1.63,-0.66,0.32
1.59,-0.64,0.46
1.63,-0.67,0.53
1.68,-0.79,0.57
1.72,-0.97,0.67
1.72,-1.07,0.76
1.67,-1.07,0.68
1.57,-1.08,0.67
1.47,-0.96,0.76
1.45,-0.88,0.78
1.43,-0.9,0.78
1.39,-0.95,0.78
1.3,-0.95,0.78
1.22,-0.91,0.78
1.2,-0.87,0.78
1.18,-0.85,0.8
1.16,-0.83,0.81
1.13,-0.83,0.79
1.08,-0.84,0.77
1.05,-0.85,0.77
1.02,-0.86,0.77
0.97,-0.88,0.79
0.94,-0.89,0.82
0.92,-0.89,0.83
0.9,-0.9,0.84
0.88,-0.88,0.84
0.87,-0.86,0.84
0.87,-0.87,0.83
0.86,-0.9,0.86
0.86,-0.91,0.89
0.86,-0.93,0.89
0.83,-0.97,0.93
0.82,-0.98,0.94
0.84,-0.98,0.89
0.9,-0.96,0.85
0.93,-0.96,0.81
0.92,-0.99,0.77
0.93,-0.99,0.76
0.94,-0.98,0.74
0.92,-1.01,0.71
0.89,-1.01,0.68
0.86,-0.99,0.66
0.84,-0.97,0.65
0.84,-0.93,0.62
0.84,-0.91,0.58
0.85,-0.9,0.53
0.85,-0.87,0.49
0.86,-0.85,0.49
0.89,-0.82,0.48
0.9,-0.78,0.47
0.88,-0.78,0.45
0.86,-0.79,0.45
0.86,-0.74,0.48
0.88,-0.66,0.49
0.88,-0.59,0.48
0.87,-0.56,0.48
0.85,-0.55,0.49
0.84,-0.57,0.49
0.82,-0.57,0.47
0.77,-0.55,0.37
0.62,-0.5,0.32
0.54,-0.46,0.26
0.48,-0.4,0.24
0.45,-0.34,0.22
0.48,-0.29,0.19
0.5,-0.26,0.16
0.51,-0.25,0.11
0.49,-0.22,0.08
0.45,-0.2,0.09
0.43,-0.18,0.09
0.45,-0.16,0.08
0.45,-0.12,0.08
0.47,-0.08,0.1
0.51,-0.05,0.13
0.56,-0.02,0.16
0.61,0.01,0.21
0.68,0.03,0.27
0.73,0.06,0.33
0.76,0.1,0.39
0.8,0.13,0.43
0.84,0.14,0.49
0.88,0.16,0.55
0.91,0.17,0.62
0.93,0.19,0.65
0.95,0.2,0.67
0.99,0.19,0.69
1.01,0.12,0.7
0.99,0.07,0.72
0.97,0.07,0.75
0.96,0.12,0.73
0.98,0.2,0.67
1.02,0.26,0.61
1.07,0.25,0.58
1.1,0.22,0.57
1.12,0.2,0.57
1.1,0.2,0.53
1.05,0.23,0.49
1.02,0.27,0.45
1,0.28,0.41
0.98,0.28,0.38
0.94,0.29,0.35
0.9,0.29,0.33
0.86,0.31,0.31
0.83,0.33,0.3
0.81,0.35,0.31
0.78,0.37,0.31
0.76,0.39,0.31
