Acc_x,Acc_y,Acc_z
0.39,0.58,0.87
0.4,0.59,0.9
0.41,0.6,0.9
0.41,0.63,0.88
0.41,0.64,0.87
0.43,0.64,0.84
0.45,0.65,0.81
0.47,0.64,0.79
0.47,0.63,0.79
0.47,0.62,0.82
0.5,0.6,0.85
0.52,0.6,0.87
0.53,0.59,0.86
0.55,0.59,0.84
0.57,0.58,0.83
0.58,0.58,0.83
0.57,0.56,0.83
0.58,0.55,0.8
0.59,0.55,0.78
0.58,0.55,0.77
0.56,0.54,0.78
0.55,0.53,0.78
0.54,0.52,0.78
0.52,0.51,0.76
0.51,0.51,0.74
0.5,0.5,0.72
0.49,0.5,0.71
0.48,0.49,0.7
0.47,0.49,0.71
0.47,0.49,0.71
0.47,0.48,0.73
0.46,0.47,0.74
0.45,0.46,0.74
0.44,0.46,0.73
0.43,0.46,0.72
0.43,0.46,0.71
0.42,0.47,0.71
0.43,0.47,0.73
0.47,0.46,0.75
0.49,0.45,0.79
0.47,0.45,0.81
0.47,0.44,0.82
0.45,0.44,0.83
0.45,0.45,0.83
0.45,0.46,0.81
0.43,0.48,0.81
0.43,0.5,0.81
0.44,0.51,0.84
0.44,0.5,0.88
0.44,0.5,0.89
0.43,0.5,0.89
0.42,0.52,0.89
0.43,0.53,0.89
0.46,0.53,0.89
0.5,0.53,0.87
0.54,0.53,0.86
0.57,0.52,0.85
0.59,0.52,0.86
0.6,0.51,0.88
0.61,0.49,0.91
0.66,0.46,0.94
0.7,0.42,0.95
0.71,0.4,0.93
0.72,0.38,0.9
0.74,0.36,0.89
0.78,0.34,0.87
0.82,0.3,0.87
0.81,0.29,0.86
0.81,0.28,0.86
0.81,0.26,0.86
0.81,0.24,0.86
0.79,0.22,0.84
0.75,0.22,0.8
0.71,0.22,0.75
0.68,0.21,0.7
0.66,0.2,0.67
0.67,0.19,0.66
0.68,0.16,0.66
0.67,0.14,0.65
0.67,0.13,0.66
0.7,0.1,0.68
0.71,0.07,0.68
0.68,0.06,0.67
0.66,0.08,0.63
0.64,0.1,0.59
0.62,0.11,0.55
0.63,0.12,0.51
0.63,0.12,0.51
0.61,0.12,0.55
0.63,0.12,0.61
0.62,0.12,0.66
0.59,0.12,0.68
0.58,0.14,0.71
0.59,0.13,0.74
0.62,0.12,0.77
0.66,0.12,0.77
0.71,0.11,0.78
0.73,0.1,0.78
0.71,0.1,0.77
0.71,0.11,0.74
0.76,0.13,0.72
0.76,0.13,0.72
0.8,0.14,0.69
0.83,0.19,0.59
0.85,0.24,0.5
0.84,0.28,0.42
0.86,0.33,0.39
0.91,0.38,0.37
0.92,0.39,0.25
0.93,0.41,0.2
0.92,0.43,0.13
0.94,0.47,0.01
0.96,0.5,-0.09
0.98,0.5,-0.18
0.96,0.49,-0.28
0.94,0.51,-0.36
0.95,0.53,-0.41
0.93,0.54,-0.5
0.89,0.59,-0.6
0.8,0.63,-0.59
0.77,0.65,-0.53
0.71,0.64,-0.56
0.71,0.61,-0.59
0.69,0.57,-0.6
0.62,0.58,-0.63
0.6,0.6,-0.66
0.51,0.61,-0.68
0.48,0.63,-0.71
0.51,0.66,-0.76
0.52,0.68,-0.76
0.51,0.69,-0.74
0.49,0.71,-0.72
0.48,0.72,-0.7
0.5,0.69,-0.67
0.52,0.67,-0.62
0.54,0.65,-0.55
0.58,0.66,-0.51
0.64,0.69,-0.5
0.7,0.7,-0.47
0.76,0.66,-0.41
0.74,0.61,-0.33
0.71,0.58,-0.23
0.7,0.53,-0.15
0.56,0.58,-0.46
2.19,-2.07,3.52
0.71,0.88,1.84
0.26,1.32,0.62
-0.39,0.72,0.73
0.21,0.67,0.45
1.01,0.41,-0.12
1.21,0.35,-0.25
1.12,0.57,-0.2
1.12,0.65,-0.19
1.11,0.65,-0.08
0.95,0.67,0.03
0.73,0.68,0.09
0.58,0.66,0.13
0.58,0.63,0.17
0.6,0.59,0.18
0.63,0.57,0.14
0.66,0.57,0.08
0.68,0.54,0.05
0.69,0.51,0.02
0.69,0.5,0
0.67,0.5,-0.01
0.63,0.51,-0.01
0.6,0.53,0
0.58,0.56,0.02
0.58,0.57,0.05
0.61,0.58,0.08
0.64,0.6,0.09
0.69,0.61,0.06
0.7,0.63,0.01
0.7,0.65,-0.04
0.71,0.67,-0.06
0.71,0.68,-0.06
0.73,0.67,-0.06
0.75,0.67,-0.05
0.78,0.65,-0.05
0.8,0.64,-0.06
0.81,0.63,-0.08
0.81,0.64,-0.1
0.79,0.65,-0.12
0.78,0.67,-0.14
0.79,0.69,-0.15
0.8,0.71,-0.16
0.81,0.72,-0.17
0.85,0.72,-0.18
0.86,0.71,-0.19
0.84,0.7,-0.2
0.81,0.7,-0.21
0.79,0.69,-0.21
0.77,0.69,-0.21
0.75,0.69,-0.2
0.73,0.7,-0.19
0.73,0.71,-0.19
0.72,0.73,-0.17
0.72,0.73,-0.17
0.72,0.73,-0.15
0.73,0.73,-0.14
0.75,0.71,-0.12
0.77,0.7,-0.1
0.81,0.67,-0.08
0.83,0.64,-0.07
0.85,0.61,-0.05
0.89,0.58,-0.02
0.92,0.54,0
0.94,0.5,0.03
0.99,0.46,0.04
1.08,0.42,0.04
1.16,0.37,0.05
1.23,0.34,0.07
1.29,0.33,0.1
1.3,0.3,0.15
1.3,0.26,0.2
1.31,0.23,0.24
1.31,0.2,0.27
1.28,0.17,0.27
1.26,0.15,0.24
1.23,0.15,0.18
1.2,0.16,0.11
1.17,0.18,0.07
1.15,0.19,-0.01
1.06,0.23,-0.03
1.02,0.26,-0.05
0.98,0.29,-0.07
0.95,0.33,-0.11
0.9,0.38,-0.14
0.84,0.44,-0.18
0.78,0.49,-0.22
0.71,0.56,-0.25
0.64,0.63,-0.28
0.58,0.69,-0.32
0.53,0.77,-0.35
0.49,0.84,-0.39
0.47,0.9,-0.43
0.46,0.95,-0.47
0.45,0.97,-0.51
0.43,0.99,-0.53
0.4,1.01,-0.55
0.37,1.04,-0.56
0.36,1.07,-0.59
0.35,1.1,-0.62
0.36,1.13,-0.63
0.38,1.14,-0.65
0.39,1.14,-0.66
0.38,1.13,-0.66
0.36,1.1,-0.66
0.35,1.07,-0.63
0.32,0.99,-0.61
0.31,0.95,-0.57
0.3,0.9,-0.54
0.3,0.87,-0.52
0.31,0.83,-0.51
0.3,0.81,-0.49
0.31,0.79,-0.48
0.33,0.77,-0.48
0.34,0.75,-0.48
0.35,0.74,-0.49
0.36,0.71,-0.49
0.39,0.67,-0.49
0.42,0.65,-0.49
0.45,0.62,-0.48
0.5,0.6,-0.47
0.54,0.58,-0.47
0.56,0.57,-0.49
0.6,0.57,-0.49
0.63,0.56,-0.47
0.64,0.55,-0.42
0.65,0.54,-0.35
0.43,0.59,-0.23
2.08,-1.28,1.92
2.43,-1.69,3.98
0.57,0.44,1.44
0.58,1.23,-1.02
0.67,1.21,-0.77
0.8,0.94,-0.53
0.68,0.84,-0.26
0.66,0.86,-0.14
0.62,0.95,-0.08
0.61,1,0.07
0.58,1.01,0.13
0.52,1.02,0.05
0.45,1.02,-0.06
0.41,0.98,-0.12
0.53,0.94,-0.11
0.71,0.89,-0.06
0.77,0.85,-0.03
0.78,0.81,-0.03
0.79,0.78,-0.06
0.8,0.75,-0.07
0.79,0.72,-0.09
0.75,0.71,-0.12
0.72,0.69,-0.13
0.7,0.68,-0.13
0.69,0.67,-0.11
0.69,0.66,-0.09
0.7,0.65,-0.07
0.7,0.65,-0.06
0.68,0.64,-0.06
0.67,0.64,-0.05
0.65,0.65,-0.04
0.66,0.66,-0.04
0.68,0.66,-0.03
0.7,0.66,-0.04
0.71,0.68,-0.03
0.73,0.69,-0.01
0.76,0.71,0.01
0.78,0.7,0.02
0.8,0.66,0.01
0.8,0.6,0
0.79,0.54,-0.01
0.79,0.51,0.01
0.77,0.49,0.06
0.77,0.48,0.12
0.79,0.47,0.16
0.83,0.48,0.17
0.88,0.51,0.19
0.94,0.53,0.2
0.99,0.55,0.22
1.04,0.56,0.27
1.11,0.57,0.28
1.15,0.57,0.29
1.14,0.56,0.33
1.13,0.54,0.36
1.16,0.53,0.34
1.11,0.54,0.29
1.09,0.63,0.25
1.01,0.65,0.23
0.92,0.67,0.22
0.78,0.72,0.22
0.65,0.74,0.26
0.65,0.74,0.29
0.63,0.77,0.31
0.71,0.83,0.31
0.68,0.83,0.28
0.58,0.8,0.28
0.53,0.8,0.23
0.48,0.79,0.2
0.43,0.76,0.19
0.47,0.77,0.23
0.5,0.77,0.22
0.48,0.77,0.16
0.47,0.81,0.12
0.42,0.76,0.1
0.32,0.71,0.1
0.26,0.75,0.05
0.29,0.75,0.06
0.36,0.77,0.1
0.33,0.75,0.16
0.36,0.72,0.22
0.31,0.75,0.22
0.19,0.75,0.16
0.19,0.74,0.21
0.19,0.74,0.23
0.2,0.71,0.23
0.25,0.71,0.22
0.36,0.77,0.25
0.39,0.72,0.34
0.34,0.66,0.36
0.35,0.68,0.35
0.34,0.65,0.33
0.33,0.63,0.28
0.34,0.65,0.23
0.36,0.64,0.2
0.38,0.64,0.19
0.39,0.63,0.17
0.37,0.62,0.18
0.34,0.59,0.25
0.38,0.55,0.32
0.39,0.53,0.38
0.38,0.52,0.43
0.43,0.49,0.44
0.37,0.49,0.43
0.31,0.55,0.41
0.31,0.6,0.39
0.31,0.58,0.41
0.4,0.53,0.47
0.49,0.45,0.81
0.87,-1.15,2.51
0.15,-1.53,3.98
0.5,0.04,2.43
1.41,0.47,0.74
0.86,0.87,0.61
0.61,1.17,0.41
0.82,1.02,0.09
0.82,0.79,0.04
0.54,0.73,0.16
0.34,0.72,0.26
0.29,0.65,0.37
0.31,0.65,0.46
0.36,0.76,0.51
0.38,0.85,0.52
0.44,0.88,0.51
0.53,0.88,0.51
0.63,0.81,0.5
0.7,0.75,0.49
0.73,0.72,0.49
0.75,0.69,0.5
0.75,0.67,0.5
0.75,0.66,0.5
0.74,0.66,0.48
0.73,0.65,0.46
0.7,0.64,0.46
0.69,0.63,0.46
0.7,0.59,0.48
0.69,0.57,0.49
0.69,0.56,0.51
0.68,0.55,0.52
0.68,0.53,0.55
0.66,0.52,0.57
0.62,0.53,0.58
0.57,0.55,0.59
0.54,0.56,0.62
0.52,0.57,0.64
0.5,0.59,0.68
0.48,0.61,0.73
0.46,0.64,0.77
0.48,0.61,0.82
0.51,0.61,0.84
0.54,0.63,0.84
0.56,0.59,0.83
0.54,0.58,0.81
0.53,0.59,0.79
0.55,0.58,0.79
0.6,0.55,0.82
0.67,0.53,0.82
0.68,0.53,0.8
0.68,0.54,0.76
0.68,0.57,0.7
0.7,0.6,0.62
0.73,0.64,0.47
0.69,0.64,0.42
0.72,0.66,0.33
0.7,0.68,0.27
0.65,0.69,0.2
0.64,0.71,0.12
0.64,0.73,0.04
0.65,0.74,-0.08
0.63,0.74,-0.12
0.6,0.74,-0.16
0.62,0.75,-0.27
0.61,0.77,-0.31
0.61,0.78,-0.3
0.62,0.79,-0.35
0.56,0.79,-0.42
0.5,0.8,-0.47
0.49,0.8,-0.5
0.45,0.8,-0.51
0.43,0.79,-0.52
0.45,0.8,-0.5
0.47,0.8,-0.46
0.48,0.8,-0.44
0.46,0.79,-0.41
0.44,0.79,-0.41
0.42,0.79,-0.42
0.41,0.79,-0.43
0.42,0.76,-0.41
0.46,0.74,-0.41
0.46,0.74,-0.45
0.45,0.75,-0.5
0.47,0.75,-0.5
0.52,0.71,-0.48
0.56,0.69,-0.46
0.58,0.67,-0.45
0.59,0.6,-0.44
0.61,0.55,-0.43
0.64,0.5,-0.42
0.89,0.26,-0.44
2.55,-1.6,1.74
2.03,-1.76,2.78
0.48,0.69,0.52
0.08,1.55,-0.33
-0.44,1.22,-0.19
0.55,0.9,-0.32
1.03,0.76,-0.36
0.87,0.8,-0.28
1.06,0.9,-0.13
1.18,0.88,-0.02
1.12,0.9,0.03
0.88,0.99,-0.02
0.66,0.97,-0.09
0.63,0.91,-0.07
0.66,0.83,0.05
0.83,0.79,0.06
0.88,0.78,0.06
0.91,0.76,0.06
0.9,0.72,0.05
0.85,0.68,0.03
0.78,0.66,0.02
0.73,0.64,0.02
0.7,0.63,0.03
0.69,0.62,0.04
0.7,0.62,0.04
0.71,0.62,0.05
0.71,0.61,0.06
0.7,0.61,0.06
0.69,0.6,0.07
0.68,0.58,0.07
0.67,0.56,0.09
0.68,0.54,0.09
0.69,0.53,0.08
