Acc_x,Acc_y,Acc_z
0.42,-0.37,0.81
0.42,-0.37,0.82
0.43,-0.37,0.84
0.45,-0.39,0.85
0.46,-0.39,0.85
0.45,-0.39,0.85
0.45,-0.38,0.85
0.44,-0.38,0.85
0.43,-0.38,0.84
0.43,-0.38,0.84
0.43,-0.38,0.83
0.42,-0.37,0.83
0.42,-0.37,0.83
0.42,-0.37,0.84
0.41,-0.36,0.84
0.41,-0.36,0.85
0.4,-0.36,0.85
0.4,-0.36,0.85
0.39,-0.36,0.84
0.39,-0.36,0.84
0.39,-0.36,0.84
0.39,-0.37,0.84
0.4,-0.37,0.84
0.41,-0.37,0.85
0.41,-0.38,0.85
0.42,-0.38,0.86
0.42,-0.38,0.86
0.43,-0.38,0.86
0.42,-0.38,0.86
0.41,-0.38,0.86
0.41,-0.38,0.85
0.41,-0.38,0.85
0.42,-0.38,0.84
0.42,-0.38,0.84
0.43,-0.38,0.84
0.45,-0.38,0.84
0.45,-0.38,0.84
0.44,-0.38,0.84
0.42,-0.38,0.85
0.41,-0.38,0.85
0.4,-0.38,0.85
0.4,-0.37,0.86
0.39,-0.37,0.86
0.37,-0.37,0.86
0.36,-0.37,0.86
0.36,-0.37,0.87
0.36,-0.37,0.87
0.36,-0.37,0.87
0.37,-0.38,0.87
0.38,-0.38,0.87
0.38,-0.38,0.87
0.38,-0.38,0.86
0.39,-0.38,0.86
0.39,-0.37,0.86
0.39,-0.37,0.86
0.39,-0.38,0.86
0.39,-0.38,0.85
0.39,-0.38,0.86
0.39,-0.38,0.86
0.39,-0.38,0.86
0.39,-0.38,0.86
0.39,-0.38,0.86
0.39,-0.38,0.86
0.39,-0.38,0.86
0.38,-0.38,0.86
0.38,-0.38,0.86
0.38,-0.37,0.86
0.38,-0.37,0.86
0.37,-0.37,0.86
0.37,-0.37,0.87
0.37,-0.37,0.87
0.37,-0.37,0.87
0.37,-0.38,0.87
0.36,-0.37,0.87
0.34,-0.37,0.87
0.34,-0.37,0.87
0.34,-0.37,0.87
0.34,-0.37,0.87
0.34,-0.37,0.87
