Acc_x,Acc_y,Acc_z
0.83,-1.45,-0.02
0.83,-1.44,0.12
0.76,-1.47,0.16
0.67,-1.41,0.27
0.56,-1.31,0.35
0.42,-1.31,0.47
0.35,-1.22,0.55
0.37,-1.08,0.61
0.34,-0.97,0.69
0.33,-0.92,0.78
0.4,-0.93,0.72
0.52,-0.98,0.68
0.53,-0.94,0.8
0.5,-0.86,0.86
0.48,-0.83,0.81
0.44,-0.7,0.79
0.47,-0.59,0.72
0.55,-0.59,0.59
0.71,-0.66,0.47
0.85,-0.72,0.33
0.88,-0.63,0.21
0.83,-0.51,0.1
0.75,-0.46,-0.01
0.7,-0.43,-0.12
0.68,-0.43,-0.18
0.67,-0.46,-0.2
0.7,-0.45,-0.23
0.74,-0.43,-0.29
0.77,-0.42,-0.36
0.77,-0.42,-0.39
0.75,-0.42,-0.39
0.72,-0.42,-0.3
0.69,-0.51,-0.26
0.66,-0.59,-0.24
0.63,-0.68,-0.24
0.56,-0.76,-0.26
0.49,-0.81,-0.27
0.47,-0.85,-0.28
0.54,-0.83,-0.19
0.69,-0.92,-0.13
0.8,-1.08,-0.14
0.76,-1.07,-0.16
0.62,-1.11,-0.17
0.56,-1.16,-0.08
0.52,-1.26,-0.05
0.54,-1.46,0.05
0.67,-1.61,0.16
0.72,-1.73,0.18
0.79,-1.58,0.16
0.82,-1.51,0.11
0.75,-1.6,0.09
0.76,-1.58,0.1
0.75,-1.64,0.12
0.86,-1.66,0.17
0.96,-1.67,0.23
0.92,-1.71,0.16
0.92,-1.69,0.07
0.86,-1.59,0.03
0.77,-1.45,-0.06
0.75,-1.45,-0.14
0.82,-1.5,-0.17
0.9,-1.6,-0.14
0.95,-1.57,-0.09
0.95,-1.47,-0.07
0.94,-1.36,-0.06
0.89,-1.25,-0.06
0.84,-1.15,-0.06
0.8,-1.07,-0.07
0.8,-1.02,-0.07
0.87,-0.99,-0.06
0.9,-0.96,-0.05
0.92,-0.91,0
0.93,-0.84,0.04
0.91,-0.76,0.07
0.88,-0.7,0.09
0.83,-0.64,0.09
0.78,-0.6,0.08
0.76,-0.56,0.09
0.79,-0.55,0.08
0.84,-0.53,0.05
0.89,-0.5,0.05
0.91,-0.46,0.08
0.92,-0.44,0.1
0.93,-0.45,0.1
0.87,-0.46,0.11
0.8,-0.46,0.11
0.73,-0.47,0.12
0.68,-0.47,0.13
0.65,-0.48,0.12
0.66,-0.51,0.07
0.72,-0.55,0.02
0.8,-0.59,-0.02
0.9,-0.62,-0.05
0.99,-0.66,-0.09
1.03,-0.7,-0.14
0.98,-0.75,-0.19
