Acc_x,Acc_y,Acc_z
1.22,-0.69,0.77
1.26,-0.67,0.7
1.38,-0.66,0.65
1.52,-0.64,0.57
1.54,-0.62,0.55
1.46,-0.61,0.55
1.41,-0.63,0.58
1.39,-0.65,0.58
1.37,-0.65,0.51
1.36,-0.65,0.44
1.35,-0.64,0.42
1.35,-0.63,0.41
1.35,-0.64,0.39
1.36,-0.63,0.38
1.38,-0.61,0.39
1.38,-0.58,0.39
1.38,-0.58,0.38
1.38,-0.57,0.37
1.38,-0.57,0.37
1.33,-0.61,0.38
1.27,-0.63,0.4
1.22,-0.62,0.41
1.19,-0.59,0.42
1.17,-0.55,0.43
1.15,-0.47,0.43
1.1,-0.44,0.41
1.07,-0.4,0.41
1.04,-0.36,0.41
1.02,-0.32,0.45
1.01,-0.3,0.48
0.97,-0.28,0.5
0.92,-0.25,0.52
0.87,-0.22,0.54
0.82,-0.18,0.53
0.77,-0.14,0.52
0.72,-0.11,0.51
0.69,-0.09,0.5
0.65,-0.06,0.49
0.61,-0.02,0.5
0.57,0.04,0.53
0.54,0.08,0.57
0.5,0.1,0.58
0.46,0.15,0.57
0.42,0.22,0.52
0.4,0.28,0.45
0.39,0.33,0.42
0.37,0.32,0.39
0.33,0.33,0.37
0.29,0.37,0.36
0.28,0.41,0.35
0.33,0.45,0.35
0.38,0.47,0.35
0.36,0.52,0.32
0.3,0.55,0.29
0.24,0.57,0.28
0.2,0.61,0.26
0.19,0.66,0.22
0.17,0.72,0.21
0.13,0.69,0.26
0.09,0.64,0.26
0.08,0.68,0.26
0.08,0.73,0.26
0.08,0.78,0.25
0.07,0.78,0.25
0.01,0.73,0.29
-0.04,0.71,0.29
-0.06,0.72,0.27
-0.1,0.7,0.29
-0.12,0.7,0.29
-0.12,0.71,0.29
-0.13,0.67,0.31
-0.17,0.62,0.32
-0.2,0.63,0.3
-0.17,0.76,0.27
-0.2,0.73,0.24
-0.27,0.63,0.21
-0.27,0.65,0.15
-0.33,0.6,0.12
-0.35,0.61,0.09
-0.37,0.61,0.07
-0.37,0.61,0.05
-0.38,0.62,0.03
-0.41,0.62,0
-0.45,0.63,-0.04
-0.47,0.62,-0.08
-0.49,0.63,-0.1
-0.53,0.69,-0.05
-0.54,0.67,-0.05
-0.53,0.62,-0.12
-0.53,0.65,-0.11
-0.54,0.66,-0.09
-0.56,0.68,-0.09
-0.57,0.68,-0.09
-0.56,0.68,-0.09
-0.55,0.69,-0.09
-0.55,0.7,-0.08
-0.53,0.71,-0.07
-0.51,0.7,-0.07
-0.49,0.68,-0.07
-0.46,0.67,-0.07
-0.43,0.67,-0.08
-0.38,0.68,-0.06
-0.34,0.68,0
-0.22,0.68,0.03
-0.16,0.66,0.06
-0.13,0.62,0.07
-0.12,0.59,0.08
-0.12,0.57,0.08
-0.13,0.59,0.09
-0.1,0.62,0.12
-0.05,0.63,0.15
-0.01,0.61,0.17
0.02,0.58,0.18
0.06,0.54,0.19
0.07,0.48,0.21
0.12,0.44,0.23
0.16,0.45,0.26
0.21,0.46,0.29
0.24,0.43,0.33
0.22,0.4,0.36
0.23,0.38,0.4
0.21,0.31,0.43
0.24,0.27,0.43
0.26,0.3,0.45
0.33,0.31,0.47
0.35,0.34,0.52
0.37,0.37,0.59
0.37,0.35,0.67
0.4,0.33,0.78
0.51,0.31,0.78
0.56,0.37,0.79
0.59,0.44,0.85
0.61,0.45,0.95
0.62,0.42,1.05
0.64,0.39,1.11
0.68,0.36,1.13
0.73,0.4,1.06
0.8,0.48,1.02
0.83,0.51,1.05
0.82,0.49,1.12
0.83,0.44,1.23
0.82,0.39,1.33
0.82,0.35,1.39
0.78,0.34,1.44
0.74,0.42,1.45
0.74,0.51,1.32
0.75,0.59,1.15
0.75,0.65,1.08
0.73,0.68,1.1
0.64,0.67,1.21
0.61,0.63,1.34
0.6,0.59,1.46
0.58,0.55,1.57
0.59,0.53,1.6
0.57,0.51,1.58
0.51,0.49,1.58
0.49,0.46,1.63
0.45,0.44,1.69
0.44,0.41,1.76
0.43,0.39,1.79
0.38,0.35,1.78
0.36,0.34,1.7
0.33,0.37,1.58
0.3,0.37,1.49
0.31,0.35,1.43
0.39,0.34,1.47
0.45,0.32,1.57
0.46,0.3,1.67
0.46,0.27,1.68
0.42,0.26,1.62
0.36,0.25,1.55
0.3,0.22,1.47
0.24,0.23,1.39
0.2,0.26,1.33
0.2,0.25,1.29
0.21,0.23,1.28
0.22,0.21,1.29
0.21,0.18,1.29
0.19,0.18,1.28
0.2,0.18,1.28
0.18,0.18,1.27
0.11,0.24,1.25
0.07,0.25,1.22
0.07,0.26,1.19
0.09,0.27,1.17
0.11,0.28,1.14
0.11,0.3,1.11
0.1,0.32,1.11
0.1,0.32,1.12
0.1,0.33,1.11
0.07,0.34,1.07
0.05,0.36,0.98
0.06,0.41,0.87
0.08,0.42,0.78
0.12,0.45,0.77
0.12,0.43,0.82
0.09,0.36,0.88
0.08,0.3,0.91
0.09,0.3,0.89
0.13,0.34,0.8
0.14,0.4,0.74
0.12,0.4,0.7
0.07,0.4,0.7
-0.01,0.43,0.7
-0.02,0.42,0.67
-0.02,0.45,0.6
-0.01,0.51,0.52
-0.07,0.53,0.47
-0.07,0.53,0.45
-0.08,0.49,0.4
-0.08,0.55,0.35
-0.08,0.59,0.31
-0.07,0.55,0.27
-0.06,0.57,0.25
-0.06,0.6,0.23
-0.06,0.61,0.22
-0.07,0.6,0.18
-0.07,0.58,0.14
-0.1,0.53,0.12
-0.15,0.51,0.12
-0.19,0.58,0.14
-0.23,0.6,0.15
-0.24,0.6,0.11
-0.23,0.63,0.06
-0.24,0.69,-0.01
-0.28,0.7,-0.08
-0.3,0.7,-0.11
-0.32,0.7,-0.12
-0.34,0.69,-0.17
-0.36,0.68,-0.25
-0.36,0.69,-0.32
-0.35,0.69,-0.38
-0.33,0.67,-0.42
-0.31,0.67,-0.51
-0.34,0.66,-0.54
-0.35,0.62,-0.57
-0.34,0.63,-0.63
-0.31,0.65,-0.72
-0.31,0.63,-0.76
-0.33,0.61,-0.8
-0.37,0.63,-0.8
-0.41,0.66,-0.76
-0.4,0.65,-0.73
-0.4,0.64,-0.71
-0.4,0.66,-0.7
-0.39,0.69,-0.68
-0.38,0.7,-0.65
-0.38,0.68,-0.59
-0.37,0.66,-0.54
-0.36,0.63,-0.5
-0.35,0.61,-0.46
-0.34,0.6,-0.42
-0.33,0.59,-0.39
-0.32,0.58,-0.37
-0.31,0.59,-0.35
-0.3,0.6,-0.34
-0.29,0.6,-0.32
-0.28,0.6,-0.29
-0.26,0.58,-0.25
-0.25,0.55,-0.17
-0.22,0.54,-0.12
-0.2,0.53,-0.07
-0.17,0.53,-0.01
-0.15,0.54,0.05
-0.13,0.53,0.09
-0.12,0.5,0.13
-0.11,0.47,0.16
-0.09,0.45,0.19
-0.04,0.45,0.21
0.01,0.44,0.23
0.06,0.4,0.27
0.12,0.35,0.32
0.15,0.3,0.36
0.16,0.27,0.39
0.18,0.29,0.41
0.22,0.31,0.44
0.28,0.3,0.47
0.33,0.29,0.54
0.37,0.25,0.63
0.43,0.25,0.71
0.49,0.27,0.81
0.53,0.3,0.89
0.57,0.3,0.99
0.61,0.26,1.09
0.63,0.23,1.16
0.66,0.3,1.24
0.79,0.32,1.27
0.83,0.35,1.33
0.85,0.35,1.4
0.84,0.34,1.43
0.82,0.35,1.46
0.81,0.38,1.47
0.82,0.38,1.45
0.83,0.39,1.43
0.83,0.42,1.44
0.83,0.43,1.46
0.83,0.44,1.48
0.83,0.44,1.52
0.81,0.46,1.55
0.8,0.47,1.57
0.81,0.5,1.59
0.84,0.51,1.62
0.86,0.49,1.65
0.88,0.45,1.68
0.91,0.43,1.7
0.93,0.42,1.71
0.94,0.4,1.71
0.95,0.4,1.69
0.95,0.38,1.68
0.94,0.37,1.67
0.91,0.36,1.67
0.9,0.35,1.6
0.89,0.35,1.56
0.87,0.34,1.55
0.85,0.34,1.54
0.84,0.36,1.53
0.82,0.4,1.55
0.8,0.39,1.58
0.77,0.33,1.6
0.75,0.25,1.58
0.74,0.2,1.51
0.73,0.18,1.44
0.72,0.18,1.4
0.69,0.18,1.39
0.67,0.17,1.38
0.66,0.16,1.36
0.65,0.14,1.33
0.65,0.12,1.26
0.65,0.1,1.2
0.64,0.07,1.14
0.61,0.05,1.07
0.59,0.03,1.01
0.57,0.02,0.95
0.55,0.02,0.88
0.55,0.01,0.81
0.53,0.01,0.74
0.48,0.03,0.68
0.42,0.04,0.52
0.31,0.11,0.45
