Acc_x,Acc_y,Acc_z
1.13,-0.39,0.65
1.12,-0.39,0.65
1.1,-0.38,0.66
1.09,-0.38,0.67
1.08,-0.38,0.67
1.07,-0.38,0.68
1.04,-0.38,0.68
1.03,-0.38,0.69
1.02,-0.39,0.7
1.02,-0.39,0.71
1,-0.38,0.71
0.98,-0.38,0.7
0.97,-0.37,0.69
0.97,-0.36,0.68
0.95,-0.36,0.66
0.93,-0.36,0.67
0.9,-0.34,0.7
0.89,-0.32,0.71
0.88,-0.32,0.72
0.86,-0.27,0.74
0.84,-0.26,0.75
0.82,-0.26,0.77
0.8,-0.24,0.78
0.79,-0.24,0.78
0.78,-0.23,0.77
0.77,-0.22,0.77
0.76,-0.22,0.78
0.73,-0.22,0.79
0.71,-0.2,0.8
0.7,-0.19,0.79
0.69,-0.18,0.8
0.69,-0.17,0.82
0.68,-0.15,0.83
0.66,-0.14,0.83
0.64,-0.11,0.83
0.62,-0.09,0.8
0.6,-0.08,0.78
0.6,-0.07,0.77
0.59,-0.07,0.79
0.58,-0.06,0.79
0.57,-0.05,0.78
0.55,-0.03,0.78
0.53,0,0.77
0.51,0.03,0.76
0.49,0.05,0.74
0.47,0.07,0.73
0.46,0.07,0.72
0.46,0.08,0.72
0.45,0.09,0.71
0.43,0.1,0.7
0.42,0.12,0.69
0.41,0.13,0.69
0.4,0.14,0.68
0.39,0.16,0.67
0.39,0.17,0.66
0.4,0.19,0.66
0.39,0.21,0.66
0.39,0.23,0.66
0.38,0.24,0.65
0.36,0.25,0.64
0.34,0.27,0.63
0.34,0.3,0.62
0.34,0.31,0.62
0.35,0.32,0.63
0.35,0.33,0.62
0.34,0.34,0.6
0.34,0.33,0.58
0.34,0.33,0.55
0.34,0.34,0.53
0.36,0.36,0.51
0.37,0.36,0.5
0.38,0.36,0.49
0.39,0.37,0.47
0.38,0.38,0.45
0.39,0.39,0.44
0.4,0.39,0.42
0.42,0.39,0.41
0.45,0.38,0.41
0.46,0.37,0.4
0.45,0.35,0.4
0.45,0.35,0.38
0.48,0.37,0.33
0.5,0.35,0.31
0.54,0.36,0.3
0.57,0.37,0.3
0.59,0.37,0.3
0.6,0.36,0.3
0.61,0.35,0.31
0.62,0.32,0.32
0.65,0.29,0.32
0.68,0.27,0.32
0.7,0.27,0.33
0.72,0.27,0.34
0.75,0.27,0.35
0.79,0.25,0.33
0.81,0.23,0.3
0.81,0.21,0.29
0.81,0.16,0.29
0.84,0.14,0.3
0.87,0.15,0.32
0.89,0.18,0.33
0.91,0.18,0.33
0.92,0.16,0.35
0.92,0.11,0.37
0.92,0.08,0.38
0.93,0.05,0.38
0.94,0.04,0.38
0.95,0.03,0.39
0.95,0.04,0.39
0.95,0.05,0.39
0.95,0.03,0.4
0.94,0,0.43
0.94,-0.04,0.47
0.94,-0.05,0.49
0.96,-0.06,0.5
0.97,-0.07,0.5
0.97,-0.08,0.5
0.95,-0.1,0.49
0.92,-0.12,0.48
0.88,-0.14,0.45
0.87,-0.15,0.41
0.89,-0.18,0.4
0.94,-0.21,0.43
0.98,-0.23,0.52
0.96,-0.24,0.53
0.95,-0.26,0.48
0.96,-0.27,0.41
0.95,-0.27,0.36
0.95,-0.28,0.36
0.97,-0.29,0.41
0.99,-0.32,0.48
1.01,-0.34,0.53
1.01,-0.36,0.56
1,-0.36,0.54
0.98,-0.36,0.51
0.97,-0.36,0.46
0.99,-0.38,0.42
1.01,-0.4,0.45
1.04,-0.42,0.51
1.04,-0.43,0.57
1.02,-0.44,0.61
1.01,-0.45,0.61
0.99,-0.45,0.59
0.97,-0.45,0.56
0.97,-0.45,0.52
1,-0.45,0.5
1.01,-0.47,0.52
1.01,-0.48,0.56
1.01,-0.48,0.58
1,-0.47,0.57
1.01,-0.46,0.55
