Acc_x,Acc_y,Acc_z
0.1,-1.21,1.04
0.13,-1.19,1.02
0.16,-1.18,1.03
0.2,-1.19,1.05
0.23,-1.19,1.08
0.25,-1.19,1.1
0.28,-1.19,1.1
0.28,-1.18,1.1
0.28,-1.19,1.1
0.29,-1.21,1.09
0.3,-1.24,1.08
0.3,-1.26,1.07
0.3,-1.29,1.06
0.31,-1.32,1.04
0.34,-1.34,1.02
0.37,-1.36,1.01
0.4,-1.38,1
0.45,-1.42,1
0.5,-1.46,0.99
0.6,-1.5,0.95
0.67,-1.47,0.94
0.72,-1.43,0.92
0.78,-1.4,0.93
0.86,-1.35,0.97
0.92,-1.3,0.95
0.99,-1.21,0.91
1.07,-1.1,0.91
1.16,-1,0.9
1.28,-0.9,0.88
1.34,-0.81,0.84
1.37,-0.74,0.82
1.37,-0.7,0.82
1.35,-0.67,0.82
1.33,-0.65,0.81
1.33,-0.61,0.82
1.34,-0.57,0.82
1.35,-0.52,0.81
1.36,-0.46,0.8
1.38,-0.4,0.8
1.42,-0.35,0.79
1.47,-0.29,0.78
1.52,-0.23,0.78
1.56,-0.19,0.79
1.58,-0.17,0.79
1.58,-0.14,0.8
1.55,-0.07,0.8
1.53,-0.06,0.8
1.51,-0.05,0.8
1.51,-0.05,0.8
1.5,-0.04,0.81
1.48,-0.03,0.81
1.47,-0.05,0.81
1.44,-0.06,0.8
1.42,-0.07,0.78
1.39,-0.08,0.78
1.38,-0.1,0.78
1.35,-0.12,0.77
1.33,-0.14,0.75
1.33,-0.15,0.75
1.31,-0.18,0.75
1.29,-0.21,0.76
1.27,-0.24,0.76
1.25,-0.27,0.74
1.26,-0.29,0.73
1.28,-0.32,0.73
1.27,-0.35,0.73
1.25,-0.39,0.74
1.26,-0.44,0.76
1.28,-0.51,0.78
1.31,-0.58,0.79
1.32,-0.64,0.77
1.26,-0.75,0.74
1.2,-0.81,0.74
1.14,-0.87,0.74
1.1,-0.91,0.75
1.09,-0.94,0.75
1.1,-0.97,0.75
1.08,-1,0.77
1.03,-1.02,0.83
0.95,-1.04,0.88
0.86,-1.06,0.87
0.79,-1.08,0.84
0.75,-1.08,0.83
0.74,-1.11,0.84
0.72,-1.15,0.87
0.68,-1.16,0.93
0.64,-1.17,1
0.62,-1.18,1.03
0.59,-1.18,1.03
0.54,-1.18,1.03
0.51,-1.19,1.02
0.49,-1.21,0.99
0.48,-1.23,0.98
0.49,-1.24,1
0.48,-1.27,1.02
0.45,-1.3,1.04
0.43,-1.29,1.05
0.37,-1.26,1
0.36,-1.26,0.98
0.37,-1.24,0.97
0.39,-1.25,0.96
0.4,-1.28,0.94
0.39,-1.29,0.92
0.37,-1.29,0.93
0.4,-1.28,0.95
0.45,-1.26,0.96
0.51,-1.24,0.96
0.57,-1.26,0.96
0.58,-1.29,0.95
0.55,-1.31,0.93
0.49,-1.32,0.89
0.44,-1.31,0.87
0.41,-1.29,0.88
0.39,-1.28,0.9
0.35,-1.3,0.94
0.31,-1.29,0.98
0.29,-1.28,1
0.27,-1.28,1.01
0.28,-1.25,1.01
0.28,-1.22,1.02
0.28,-1.21,1
0.27,-1.2,0.96
0.26,-1.19,0.94
0.25,-1.16,1
0.19,-1.14,1.05
0.13,-1.11,1.1
0.09,-1.08,1.12
0.03,-1.07,1.1
-0.03,-1.05,1.07
-0.07,-1.03,1.05
-0.11,-0.99,1.05
-0.15,-0.96,1.05
-0.19,-0.95,1.07
-0.21,-0.92,1.09
-0.22,-0.87,1.09
-0.23,-0.83,1.09
-0.22,-0.79,1.09
-0.21,-0.76,1.08
-0.2,-0.73,1.08
-0.2,-0.7,1.07
-0.2,-0.68,1.04
-0.2,-0.66,1
-0.19,-0.65,0.99
-0.17,-0.63,1.01
-0.15,-0.63,1.04
-0.15,-0.63,1.05
-0.14,-0.64,1.06
-0.13,-0.66,1.05
-0.13,-0.69,1.04
-0.12,-0.74,1.04
-0.11,-0.77,1.04
-0.1,-0.8,1.03
-0.11,-0.82,1.02
-0.13,-0.84,1.03
-0.13,-0.86,1.06
-0.12,-0.89,1.09
-0.1,-0.93,1.09
-0.11,-0.95,1.06
-0.1,-0.97,1.02
-0.09,-0.99,1.01
-0.09,-1.01,1.01
-0.11,-1.03,1.03
-0.11,-1.06,1.09
-0.09,-1.08,1.11
-0.07,-1.1,1.1
-0.07,-1.11,1.07
-0.07,-1.11,1.03
-0.07,-1.13,0.99
-0.06,-1.13,0.97
-0.04,-1.14,0.96
-0.01,-1.15,0.97
0.04,-1.15,1
0.08,-1.16,1.01
0.1,-1.14,0.99
0.11,-1.12,0.94
0.12,-1.09,0.9
0.16,-1.08,0.9
0.19,-1.08,0.9
0.2,-1.1,0.9
0.22,-1.13,0.91
0.25,-1.15,0.94
0.27,-1.17,0.99
0.27,-1.2,1.04
0.25,-1.22,1.07
0.24,-1.23,1.07
0.22,-1.23,1.06
