Acc_x,Acc_y,Acc_z
0.24,-0.71,0.06
0.23,-0.74,0.06
0.2,-0.74,0.08
0.19,-0.73,0.08
0.2,-0.74,0.08
0.2,-0.77,0.06
0.21,-0.8,0.03
0.23,-0.86,0.02
0.25,-0.9,0.03
0.24,-0.9,0.08
0.21,-0.92,0.12
0.19,-0.96,0.15
0.19,-1,0.16
0.19,-1.02,0.18
0.2,-1.03,0.19
0.23,-1.03,0.18
0.26,-1.07,0.19
0.29,-1.14,0.22
0.3,-1.23,0.27
0.31,-1.31,0.32
0.38,-1.37,0.2
0.5,-1.35,0.03
0.58,-1.23,0.02
0.63,-1.12,0.04
0.59,-1.08,0.22
0.61,-0.91,0.24
0.64,-0.82,0.28
0.58,-0.79,0.32
0.71,-0.85,0.41
1.01,-1.02,0.64
1.13,-1.17,0.85
1.07,-1.18,0.85
0.89,-1.08,0.65
0.73,-0.95,0.39
0.65,-0.84,0.21
0.64,-0.81,0.17
0.72,-0.83,0.18
0.79,-0.91,0.22
0.83,-0.98,0.28
0.91,-0.99,0.36
1.01,-0.96,0.51
1.06,-0.86,0.68
1.08,-0.71,0.72
1.05,-0.61,0.67
1.01,-0.56,0.62
0.99,-0.5,0.59
0.92,-0.47,0.56
0.83,-0.43,0.54
0.8,-0.4,0.54
0.78,-0.38,0.51
0.76,-0.33,0.51
0.68,-0.22,0.57
0.72,-0.19,0.58
0.79,-0.16,0.58
0.79,-0.16,0.6
0.72,-0.17,0.63
0.67,-0.18,0.66
0.64,-0.21,0.68
0.61,-0.26,0.68
0.6,-0.31,0.66
0.62,-0.38,0.67
0.63,-0.44,0.68
0.64,-0.5,0.7
0.65,-0.56,0.71
0.66,-0.59,0.71
0.67,-0.61,0.7
0.69,-0.62,0.68
0.7,-0.6,0.65
0.72,-0.59,0.62
0.73,-0.59,0.58
0.74,-0.57,0.55
0.74,-0.56,0.53
0.72,-0.56,0.51
0.71,-0.55,0.51
0.69,-0.53,0.51
0.67,-0.52,0.53
0.66,-0.52,0.56
0.64,-0.51,0.57
0.62,-0.5,0.58
0.62,-0.5,0.59
0.62,-0.49,0.59
0.62,-0.49,0.59
0.64,-0.49,0.58
