Acc_x,Acc_y,Acc_z
-1.08,-0.4,0.24
-1.14,-0.42,0.25
-1.17,-0.42,0.26
-1.19,-0.41,0.28
-1.22,-0.41,0.29
-1.24,-0.41,0.29
-1.26,-0.4,0.26
-1.27,-0.39,0.24
-1.27,-0.37,0.21
-1.26,-0.33,0.18
-1.26,-0.33,0.21
-1.22,-0.32,0.25
-1.15,-0.3,0.27
-1.09,-0.29,0.28
-1.1,-0.27,0.29
-1.12,-0.26,0.28
-1.08,-0.24,0.25
-1.05,-0.23,0.21
-1.05,-0.21,0.19
-1.08,-0.2,0.18
-1.12,-0.19,0.17
-1.16,-0.18,0.16
-1.19,-0.17,0.12
-1.22,-0.16,0.09
-1.25,-0.15,0.06
-1.24,-0.14,0.03
-1.22,-0.14,0.01
-1.21,-0.14,0.02
-1.2,-0.14,0.02
-1.11,-0.13,0.03
-1.01,-0.12,0.04
-1.02,-0.1,0.06
-1.08,-0.11,0.07
-1.08,-0.11,0.09
-1.02,-0.1,0.12
-1.02,-0.06,0.15
-1.09,-0.06,0.19
-1.06,-0.06,0.21
-1.03,-0.05,0.21
-0.99,-0.05,0.23
-0.92,-0.03,0.28
-0.85,-0.01,0.31
-0.81,0.01,0.33
-0.78,0.02,0.35
-0.73,0.03,0.37
-0.67,0.05,0.38
-0.62,0.06,0.38
-0.62,0.08,0.4
-0.66,0.1,0.43
-0.71,0.1,0.46
-0.75,0.1,0.48
-0.81,0.11,0.51
-0.89,0.12,0.56
-0.99,0.13,0.6
-1.06,0.12,0.63
-1.05,0.13,0.62
-0.96,0.13,0.57
-0.82,0.15,0.52
-0.71,0.19,0.49
-0.65,0.22,0.48
-0.61,0.22,0.48
-0.55,0.24,0.51
-0.4,0.25,0.54
-0.37,0.27,0.58
-0.4,0.28,0.61
-0.45,0.29,0.64
-0.47,0.29,0.66
-0.47,0.3,0.67
-0.46,0.31,0.69
-0.45,0.31,0.71
-0.42,0.3,0.73
-0.39,0.3,0.74
-0.36,0.31,0.75
-0.32,0.32,0.76
-0.31,0.32,0.76
-0.32,0.31,0.77
-0.32,0.31,0.77
-0.32,0.3,0.76
-0.3,0.3,0.74
-0.29,0.3,0.73
-0.3,0.31,0.73
-0.32,0.31,0.74
-0.33,0.31,0.74
-0.34,0.3,0.73
-0.36,0.28,0.73
-0.37,0.26,0.72
-0.37,0.24,0.7
-0.37,0.23,0.67
-0.39,0.21,0.63
-0.39,0.22,0.6
-0.39,0.22,0.57
-0.36,0.22,0.54
-0.32,0.23,0.51
-0.28,0.22,0.48
-0.26,0.2,0.45
-0.25,0.18,0.43
-0.25,0.17,0.4
-0.23,0.19,0.36
-0.2,0.23,0.31
-0.18,0.26,0.29
-0.15,0.28,0.28
-0.13,0.29,0.29
-0.11,0.27,0.3
-0.09,0.24,0.3
-0.07,0.23,0.3
-0.04,0.26,0.31
-0.01,0.32,0.31
-0.01,0.37,0.32
-0.03,0.4,0.3
-0.04,0.42,0.25
-0.01,0.43,0.17
0.07,0.45,0.1
0.19,0.49,0.01
0.31,0.56,-0.04
0.48,0.75,0.02
0.58,0.79,0.12
0.67,0.74,0.21
0.76,0.66,0.28
0.87,0.58,0.39
1.01,0.56,0.5
1.12,0.54,0.6
1.13,0.5,0.64
1.03,0.48,0.61
0.85,0.46,0.61
0.72,0.43,0.65
0.71,0.43,0.72
0.73,0.41,0.8
0.74,0.37,0.91
0.69,0.33,1.04
0.58,0.27,1.12
0.46,0.19,1.18
0.34,0.1,1.22
0.25,0,1.24
0.19,-0.09,1.2
0.13,-0.17,1.15
0.08,-0.25,1.13
0.03,-0.31,1.13
-0.04,-0.37,1.13
-0.09,-0.49,1.26
0,-0.49,2.9
2.24,-0.95,3.95
2.87,-1.14,4
2.25,-1.09,3.29
2.12,-0.76,2.13
1.66,-0.53,1.3
1.08,-0.38,0.72
0.72,-0.28,0.4
0.54,-0.28,0.25
0.44,-0.32,0.22
0.28,-0.33,0.25
0.09,-0.31,0.27
-0.03,-0.31,0.28
-0.02,-0.33,0.29
0.07,-0.33,0.29
0.15,-0.31,0.3
0.19,-0.29,0.33
0.2,-0.28,0.39
0.21,-0.27,0.47
0.28,-0.24,0.56
0.44,-0.2,0.72
0.73,-0.17,0.92
1.07,-0.13,1.16
1.2,-0.09,1.43
1.02,-0.11,1.66
0.66,-0.19,1.73
0.35,-0.27,1.62
0.23,-0.26,1.15
0.26,-0.24,0.95
0.25,-0.23,0.8
0.22,-0.23,0.72
0.19,-0.22,0.67
0.2,-0.21,0.66
0.24,-0.21,0.67
0.31,-0.2,0.7
0.38,-0.2,0.75
0.44,-0.19,0.83
0.46,-0.19,0.9
0.49,-0.2,0.95
0.51,-0.2,0.97
0.53,-0.21,0.96
0.53,-0.22,0.95
0.54,-0.22,0.94
0.54,-0.23,0.92
0.52,-0.23,0.9
0.5,-0.24,0.87
0.48,-0.24,0.84
0.46,-0.23,0.82
0.45,-0.22,0.81
0.44,-0.22,0.81
