Acc_x,Acc_y,Acc_z
-0.04,-0.73,-0.1
-0.03,-0.75,-0.1
-0.02,-0.76,-0.11
-0.01,-0.78,-0.1
0.01,-0.8,-0.1
0.03,-0.82,-0.1
0.07,-0.86,-0.1
0.1,-0.89,-0.1
0.13,-0.91,-0.1
0.16,-0.93,-0.1
0.19,-0.96,-0.11
0.2,-1.01,-0.09
0.2,-1.04,-0.08
0.21,-1.07,-0.06
0.22,-1.09,-0.05
0.23,-1.12,-0.03
0.26,-1.16,-0.02
0.28,-1.21,0.01
0.31,-1.28,0.02
0.33,-1.35,0.03
0.32,-1.4,0.09
0.3,-1.45,0.15
0.3,-1.49,0.23
0.31,-1.52,0.3
0.38,-1.62,0.32
0.4,-1.7,0.36
0.35,-1.71,0.39
0.37,-1.78,0.4
0.42,-1.79,0.41
0.51,-1.74,0.45
0.5,-1.64,0.52
0.42,-1.46,0.59
0.46,-1.3,0.62
0.5,-1.18,0.62
0.61,-1.17,0.54
0.67,-1.17,0.44
0.59,-1.13,0.44
0.55,-1.15,0.43
0.53,-1.2,0.4
0.55,-1.18,0.37
0.52,-1.17,0.35
0.47,-1.17,0.35
0.4,-1.15,0.34
0.37,-1.1,0.34
0.37,-0.99,0.27
0.37,-0.94,0.23
0.39,-0.91,0.21
0.43,-0.9,0.19
0.45,-0.9,0.15
0.47,-0.9,0.13
0.46,-0.9,0.11
0.48,-0.89,0.09
0.5,-0.88,0.07
0.5,-0.88,0.05
0.51,-0.88,0.04
0.52,-0.88,0.04
0.53,-0.89,0.04
0.53,-0.91,0.05
0.55,-0.92,0.06
0.57,-0.93,0.05
0.58,-0.93,0.04
0.59,-0.93,0.03
0.59,-0.92,0.05
0.55,-0.94,0.08
0.53,-0.96,0.11
0.52,-0.99,0.12
0.52,-1.02,0.14
0.51,-1.06,0.15
0.51,-1.09,0.17
0.51,-1.13,0.19
0.49,-1.14,0.21
0.49,-1.15,0.25
0.48,-1.16,0.28
0.43,-1.18,0.31
0.42,-1.18,0.33
0.42,-1.21,0.35
0.4,-1.27,0.36
0.38,-1.35,0.36
0.37,-1.41,0.34
0.29,-1.47,0.34
0.2,-1.52,0.37
0.18,-1.55,0.4
0.19,-1.56,0.41
0.22,-1.57,0.4
0.24,-1.62,0.36
0.22,-1.67,0.33
0.19,-1.68,0.35
0.17,-1.6,0.37
0.18,-1.5,0.31
0.19,-1.35,0.28
0.18,-1.34,0.25
0.13,-1.35,0.23
0.11,-1.33,0.19
0.1,-1.3,0.16
0.04,-1.24,0.14
-0.01,-1.18,0.13
-0.02,-1.11,0.11
-0.02,-1.05,0.1
-0.03,-0.98,0.09
-0.02,-0.91,0.09
-0.01,-0.86,0.07
0,-0.82,0.06
0.01,-0.77,0.04
0,-0.75,0.02
0.01,-0.73,-0.01
0.01,-0.73,-0.02
-0.01,-0.74,-0.03
-0.03,-0.77,-0.03
-0.04,-0.8,-0.04
-0.05,-0.82,-0.04
-0.06,-0.84,-0.04
-0.09,-0.87,-0.05
-0.1,-0.88,-0.06
-0.09,-0.86,-0.07
-0.08,-0.84,-0.08
-0.09,-0.8,-0.09
-0.08,-0.78,-0.1
-0.04,-0.77,-0.1
-0.03,-0.78,-0.11
-0.02,-0.79,-0.12
0,-0.78,-0.12
-0.01,-0.79,-0.11
-0.01,-0.81,-0.1
0,-0.83,-0.09
0.02,-0.87,-0.09
0.04,-0.92,-0.09
0.05,-0.97,-0.09
0.07,-1.03,-0.09
0.09,-1.08,-0.09
0.12,-1.14,-0.09
0.14,-1.18,-0.08
0.14,-1.23,-0.06
0.14,-1.27,-0.04
0.16,-1.29,0.01
0.19,-1.31,0.06
0.21,-1.32,0.09
0.24,-1.34,0.12
0.26,-1.37,0.15
0.25,-1.41,0.19
0.23,-1.45,0.23
0.21,-1.5,0.37
0.27,-1.62,0.37
0.29,-1.66,0.41
0.28,-1.66,0.48
0.34,-1.64,0.55
0.36,-1.56,0.62
0.33,-1.45,0.58
0.4,-1.4,0.55
0.59,-1.32,0.5
0.73,-1.2,0.41
0.63,-1.17,0.4
0.54,-1.17,0.47
0.52,-1.18,0.5
0.51,-1.24,0.47
0.54,-1.24,0.45
0.53,-1.2,0.44
0.51,-1.16,0.42
0.49,-1.12,0.39
0.5,-1.08,0.33
0.51,-1.05,0.29
0.5,-1.02,0.25
0.49,-0.98,0.22
0.5,-0.95,0.18
0.51,-0.92,0.14
0.51,-0.9,0.12
0.51,-0.89,0.1
0.49,-0.88,0.09
0.5,-0.86,0.04
0.5,-0.86,0.02
0.5,-0.85,0.01
0.5,-0.84,0
0.51,-0.84,-0.01
0.52,-0.85,-0.02
0.53,-0.86,-0.02
0.54,-0.87,-0.02
0.56,-0.88,-0.04
0.57,-0.89,-0.05
0.56,-0.9,-0.05
0.55,-0.91,-0.04
0.54,-0.93,-0.04
0.53,-0.95,-0.04
0.53,-0.97,-0.02
0.53,-0.98,0
0.54,-1,0.01
0.53,-1.02,0.04
0.53,-1.05,0.08
0.53,-1.08,0.11
0.55,-1.11,0.13
0.56,-1.13,0.15
0.55,-1.13,0.18
0.54,-1.13,0.22
0.53,-1.15,0.25
0.53,-1.19,0.26
0.53,-1.39,0.23
0.51,-1.52,0.23
0.5,-1.63,0.23
0.49,-1.7,0.25
0.45,-1.71,0.28
0.36,-1.63,0.33
0.29,-1.5,0.36
0.23,-1.35,0.34
0.16,-1.21,0.32
0.16,-1.11,0.29
0.2,-1.13,0.24
0.23,-1.23,0.2
0.23,-1.35,0.18
0.24,-1.44,0.16
0.23,-1.5,0.14
0.17,-1.52,0.12
0.08,-1.49,0.09
-0.01,-1.42,0.08
-0.06,-1.29,0.07
-0.07,-1.18,0.06
-0.08,-1.1,0.04
-0.08,-1.04,0.03
-0.05,-0.99,0
