Acc_x,Acc_y,Acc_z
0,0,0
0,0,0
0,0,0
0.24,0.49,0.83
0.25,0.49,0.84
0.25,0.49,0.84
0.25,0.49,0.84
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.48,0.83
0.25,0.48,0.83
0.25,0.49,0.83
0.26,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.48,0.83
0.25,0.48,0.84
0.25,0.48,0.83
0.25,0.48,0.83
0.25,0.48,0.83
0.25,0.49,0.83
0.24,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.26,0.49,0.83
0.26,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.26,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.26,0.48,0.83
0.26,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.83
0.25,0.49,0.84
0.25,0.49,0.84
0.25,0.49,0.84
0.25,0.49,0.84
0.25,0.49,0.84
0.25,0.49,0.84
0.25,0.49,0.84
0.24,0.49,0.84
0.24,0.49,0.83
0.25,0.49,0.83
0.24,0.5,0.83
0.25,0.49,0.84
0.26,0.49,0.84
0.26,0.49,0.83
0.26,0.48,0.83
0.26,0.48,0.84
0.25,0.48,0.84
0.25,0.48,0.84
0.26,0.48,0.84
0.26,0.48,0.84
0.27,0.47,0.84
0.28,0.47,0.84
0.27,0.47,0.82
0.28,0.47,0.81
0.29,0.47,0.82
0.29,0.47,0.85
0.31,0.46,0.89
0.34,0.46,0.93
0.35,0.45,0.93
0.33,0.45,0.89
0.31,0.44,0.86
0.3,0.39,0.83
0.3,0.33,0.83
0.34,0.24,0.83
0.39,0.23,0.83
0.46,0.25,0.84
