Acc_x,Acc_y,Acc_z
1.47,-0.07,0.75
1.48,-0.09,0.76
1.47,-0.11,0.77
1.46,-0.13,0.77
1.46,-0.16,0.77
1.45,-0.21,0.78
1.43,-0.26,0.77
1.41,-0.31,0.76
1.4,-0.35,0.75
1.4,-0.38,0.75
1.41,-0.42,0.75
1.4,-0.49,0.74
1.39,-0.55,0.73
1.37,-0.6,0.72
1.34,-0.65,0.72
1.33,-0.72,0.72
1.31,-0.8,0.73
1.28,-0.87,0.73
1.24,-0.93,0.73
1.21,-0.99,0.74
1.2,-1.12,0.77
1.17,-1.18,0.79
1.18,-1.26,0.8
1.2,-1.33,0.81
1.21,-1.41,0.81
1.19,-1.49,0.82
1.17,-1.56,0.84
1.16,-1.62,0.86
1.13,-1.67,0.89
1.08,-1.73,0.9
1.06,-1.78,0.9
1.05,-1.82,0.89
1.04,-1.85,0.89
1.05,-1.88,0.88
1.05,-1.9,0.87
1.05,-1.91,0.87
1.06,-1.9,0.89
1.08,-1.91,0.91
1.08,-1.96,0.91
1.05,-1.99,0.92
1.02,-2,0.92
0.99,-2.01,0.93
0.96,-2.02,0.94
0.95,-2.01,0.94
0.92,-2.03,0.94
0.9,-2.03,0.94
0.92,-2.03,0.9
0.85,-2.13,0.88
0.73,-2.12,0.89
0.6,-2.08,0.89
0.56,-2.03,0.89
0.55,-1.95,0.9
0.53,-1.93,0.92
0.5,-1.96,0.94
0.45,-1.99,0.94
0.4,-2.01,0.91
0.38,-1.99,0.9
0.33,-1.97,0.91
0.26,-1.93,0.91
0.17,-1.87,0.93
0.11,-1.83,0.98
0.08,-1.82,1.03
0.09,-1.82,1.07
0.08,-1.83,1.1
0.03,-1.82,1.1
-0.07,-1.79,1.09
-0.17,-1.73,1.07
-0.23,-1.63,1.07
-0.24,-1.53,1.09
-0.23,-1.45,1.11
-0.23,-1.42,1.11
-0.25,-1.37,1.12
-0.28,-1.26,1.19
-0.34,-1.21,1.2
-0.32,-1.16,1.17
-0.28,-1.06,1.14
-0.26,-0.98,1.11
-0.26,-0.95,1.1
-0.22,-0.93,1.09
-0.2,-0.89,1.1
-0.21,-0.82,1.1
-0.18,-0.76,1.1
-0.14,-0.72,1.1
-0.09,-0.68,1.12
-0.06,-0.68,1.13
-0.04,-0.69,1.13
-0.04,-0.7,1.13
-0.02,-0.73,1.12
0.03,-0.76,1.12
0.09,-0.79,1.15
0.15,-0.83,1.2
0.16,-0.89,1.25
0.15,-0.97,1.29
0.15,-1.05,1.32
0.14,-1.11,1.33
0.14,-1.15,1.33
0.17,-1.18,1.34
0.2,-1.2,1.36
0.19,-1.21,1.37
0.17,-1.24,1.38
0.15,-1.28,1.37
0.13,-1.31,1.37
0.12,-1.36,1.36
0.12,-1.4,1.35
0.14,-1.45,1.34
0.17,-1.52,1.32
0.2,-1.58,1.31
0.22,-1.64,1.31
0.24,-1.68,1.31
0.27,-1.71,1.3
0.31,-1.75,1.3
0.34,-1.79,1.29
0.35,-1.84,1.27
0.34,-1.88,1.24
0.33,-1.92,1.21
0.34,-1.94,1.17
0.35,-1.96,1.12
0.38,-1.97,1.06
0.41,-1.92,1.01
0.44,-1.87,0.98
0.46,-1.85,0.96
0.47,-1.82,0.93
0.48,-1.74,0.88
0.49,-1.68,0.83
0.52,-1.61,0.75
0.49,-1.5,0.71
0.47,-1.46,0.68
0.46,-1.41,0.65
0.51,-1.4,0.6
0.54,-1.4,0.6
0.54,-1.4,0.61
0.53,-1.43,0.59
0.52,-1.44,0.53
0.56,-1.38,0.48
0.64,-1.31,0.44
0.7,-1.26,0.39
0.73,-1.22,0.35
0.78,-1.18,0.38
0.88,-1.14,0.44
0.95,-1.12,0.46
1,-1.11,0.44
1.1,-1.04,0.4
1.17,-0.95,0.36
1.19,-0.91,0.32
1.34,-0.84,0.29
1.54,-0.72,0.29
1.64,-0.63,0.33
1.72,-0.54,0.33
1.86,-0.4,0.32
1.99,-0.29,0.34
2.07,-0.23,0.37
2.13,-0.12,0.4
2.24,-0.04,0.43
2.28,-0.02,0.48
2.32,-0.01,0.53
2.36,0.02,0.58
2.36,0.06,0.63
2.31,0.07,0.69
2.29,0.08,0.74
2.29,0.09,0.76
2.27,0.09,0.75
2.22,0.04,0.73
2.16,-0.01,0.71
2.08,-0.06,0.67
2,-0.11,0.63
1.94,-0.16,0.58
1.91,-0.22,0.56
1.87,-0.29,0.57
1.8,-0.39,0.57
1.71,-0.5,0.59
1.66,-0.61,0.61
1.62,-0.71,0.63
1.58,-0.78,0.63
1.53,-0.85,0.61
1.52,-0.94,0.62
1.52,-1.05,0.67
1.52,-1.17,0.73
1.5,-1.37,0.75
1.42,-1.46,0.74
1.41,-1.58,0.76
1.4,-1.7,0.79
1.37,-1.78,0.82
1.33,-1.83,0.82
1.29,-1.91,0.8
1.23,-2,0.77
1.17,-2.1,0.75
1.11,-2.21,0.74
1.06,-2.26,0.75
1.02,-2.26,0.75
1,-2.26,0.75
0.96,-2.28,0.76
0.9,-2.29,0.75
0.84,-2.26,0.7
0.81,-2.28,0.65
0.76,-2.29,0.64
0.73,-2.24,0.67
0.72,-2.23,0.69
0.61,-2.23,0.71
0.53,-2.22,0.72
0.49,-2.19,0.71
0.46,-2.15,0.7
0.42,-2.12,0.7
0.38,-2.12,0.71
0.35,-2.08,0.77
0.29,-2.04,0.79
0.23,-2.01,0.8
0.15,-1.99,0.83
0.11,-1.95,0.87
0.08,-1.87,0.9
0.01,-1.83,0.92
-0.09,-1.79,0.94
-0.16,-1.71,0.92
-0.21,-1.63,0.91
-0.23,-1.56,0.96
-0.23,-1.5,0.99
-0.22,-1.41,1.01
-0.22,-1.34,1.05
-0.23,-1.34,1.13
-0.25,-1.35,1.18
-0.26,-1.33,1.17
-0.27,-1.27,1.16
-0.26,-1.2,1.16
-0.25,-1.12,1.18
-0.24,-1.05,1.21
-0.23,-0.98,1.25
-0.23,-0.94,1.27
-0.21,-0.92,1.27
-0.16,-0.91,1.28
-0.13,-0.91,1.3
-0.12,-0.91,1.34
-0.1,-0.96,1.31
-0.05,-0.97,1.27
-0.02,-0.99,1.23
0.01,-1.02,1.2
0.03,-1.05,1.21
0.07,-1.1,1.24
0.1,-1.16,1.26
0.13,-1.22,1.28
0.16,-1.27,1.27
0.17,-1.32,1.24
0.18,-1.36,1.21
0.19,-1.4,1.16
0.2,-1.44,1.09
0.2,-1.47,1.07
0.23,-1.51,1.09
0.27,-1.55,1.13
0.3,-1.61,1.16
0.32,-1.64,1.14
0.33,-1.67,1.12
0.33,-1.72,1.11
0.35,-1.74,1.08
0.36,-1.74,1.05
0.34,-1.75,1.04
0.32,-1.76,1.02
0.33,-1.77,0.97
0.34,-1.76,0.86
0.43,-1.75,0.82
0.47,-1.73,0.79
0.53,-1.68,0.77
0.57,-1.63,0.75
0.59,-1.58,0.73
0.61,-1.52,0.71
0.62,-1.46,0.69
0.64,-1.4,0.66
0.64,-1.35,0.64
0.64,-1.32,0.6
0.64,-1.29,0.57
0.65,-1.29,0.56
0.66,-1.29,0.54
0.67,-1.28,0.51
0.68,-1.27,0.48
0.68,-1.26,0.46
0.7,-1.24,0.41
0.85,-1.16,0.33
1.03,-1.06,0.26
1.1,-0.99,0.23
1.14,-0.99,0.24
1.18,-0.99,0.28
1.21,-0.89,0.32
1.2,-0.78,0.36
1.2,-0.71,0.42
1.28,-0.65,0.54
1.65,-0.49,0.58
1.84,-0.42,0.59
1.95,-0.34,0.63
1.99,-0.28,0.71
1.99,-0.22,0.81
2,-0.13,0.9
2.02,-0.06,0.93
2.02,-0.01,0.94
2.02,0.01,0.94
2.06,0.01,0.93
2.09,0.04,0.92
2.13,0.11,0.96
2.17,0.15,1.04
2.14,0.13,1.06
2.03,0.09,1.02
1.92,0.05,0.96
1.83,0.03,0.92
1.78,0,0.9
1.75,-0.05,0.87
1.71,-0.09,0.84
1.69,-0.13,0.8
1.68,-0.17,0.78
1.63,-0.24,0.75
1.56,-0.3,0.72
1.49,-0.37,0.68
1.43,-0.43,0.65
1.39,-0.54,0.6
1.39,-0.59,0.58
1.41,-0.65,0.57
1.43,-0.71,0.56
1.42,-0.79,0.61
1.39,-0.89,0.67
1.35,-0.97,0.7
1.31,-1.04,0.7
1.27,-1.09,0.69
1.24,-1.14,0.69
1.21,-1.2,0.7
1.2,-1.27,0.72
1.19,-1.32,0.74
1.17,-1.37,0.76
1.14,-1.41,0.79
1.1,-1.45,0.84
1.07,-1.48,0.86
1.04,-1.5,0.86
0.99,-1.5,0.89
0.94,-1.51,0.95
0.92,-1.53,0.98
0.91,-1.56,0.98
0.89,-1.59,0.96
0.86,-1.61,0.92
0.82,-1.62,0.91
0.79,-1.6,0.95
0.78,-1.6,1.01
0.75,-1.59,1.01
0.7,-1.57,1
0.62,-1.53,0.96
0.53,-1.48,0.9
0.45,-1.42,0.86
0.41,-1.38,0.85
0.39,-1.37,0.87
0.4,-1.39,0.94
0.42,-1.46,1.05
0.41,-1.55,1.11
0.35,-1.63,1.14
0.25,-1.7,1.15
0.1,-1.76,1.16
-0.03,-1.78,1.15
-0.16,-1.78,1.14
-0.3,-1.75,1.13
-0.44,-1.72,1.16
-0.57,-1.69,1.2
-0.67,-1.66,1.23
-0.75,-1.62,1.23
-0.83,-1.56,1.19
-0.92,-1.47,1.11
-0.98,-1.37,1.06
-0.99,-1.29,1.06
-0.98,-1.25,1.06
-0.97,-1.17,1.07
-0.92,-1.14,1.07
-0.86,-1.1,1.06
-0.81,-1.08,1.02
-0.76,-1.06,0.99
-0.72,-1.04,0.96
-0.68,-1.03,0.95
-0.63,-1.02,0.94
-0.57,-1.01,0.94
-0.51,-1,0.94
-0.46,-1.01,0.95
