Acc_x,Acc_y,Acc_z
0.72,-0.1,0.9
0.72,-0.13,0.93
0.68,-0.16,0.94
0.62,-0.16,0.92
0.56,-0.15,0.88
0.51,-0.14,0.82
0.48,-0.13,0.76
0.47,-0.11,0.73
0.47,-0.08,0.72
0.48,-0.06,0.72
0.49,-0.05,0.71
0.49,-0.04,0.69
0.48,-0.04,0.7
0.47,-0.04,0.7
0.48,-0.07,0.7
0.52,-0.1,0.7
0.55,-0.12,0.71
0.57,-0.14,0.74
0.62,-0.16,0.75
0.63,-0.16,0.74
0.63,-0.14,0.73
0.62,-0.11,0.7
0.6,-0.08,0.69
0.6,-0.05,0.69
0.59,-0.02,0.69
0.58,0.01,0.69
0.57,0.03,0.69
0.54,0.03,0.69
0.53,0.03,0.68
0.52,0.02,0.67
0.5,0.01,0.67
0.5,0,0.65
0.5,-0.02,0.65
0.51,-0.03,0.68
0.53,-0.03,0.71
0.56,-0.05,0.74
0.6,-0.08,0.77
0.66,-0.11,0.78
0.72,-0.14,0.81
0.78,-0.17,0.84
0.84,-0.21,0.86
0.88,-0.25,0.86
0.86,-0.26,0.89
0.79,-0.26,0.95
0.59,-0.24,0.93
0.58,-0.24,0.89
0.65,-0.23,0.89
0.75,-0.21,0.92
0.8,-0.2,0.94
0.76,-0.2,0.93
0.71,-0.21,0.89
0.73,-0.21,0.85
0.79,-0.2,0.83
0.84,-0.19,0.84
0.84,-0.17,0.86
0.79,-0.17,0.9
0.71,-0.16,0.95
0.64,-0.16,0.97
0.59,-0.14,0.96
0.56,-0.13,0.9
0.56,-0.12,0.86
0.58,-0.11,0.84
0.59,-0.12,0.86
0.59,-0.14,0.89
0.57,-0.15,0.92
0.53,-0.16,0.92
0.51,-0.15,0.9
0.51,-0.14,0.92
0.51,-0.17,0.96
0.48,-0.18,0.87
0.26,-0.31,0.99
0.52,-0.1,1.05
0.53,-0.11,1.1
0.31,-0.24,1.14
0.17,-0.28,1.14
0.09,-0.27,1.15
0.06,-0.29,1.14
0.09,-0.3,1.1
0.11,-0.31,1.05
0.12,-0.33,1.01
0.13,-0.38,1
0.14,-0.41,1
0.15,-0.43,1.02
0.16,-0.48,1.04
0.18,-0.54,1.04
0.19,-0.57,1.03
0.19,-0.63,1.01
0.19,-0.7,0.99
0.19,-0.82,1.01
0.22,-0.85,0.95
0.3,-0.84,0.89
0.29,-0.98,0.95
0.25,-1.05,0.99
0.31,-1,0.95
0.38,-0.92,0.9
0.35,-0.92,0.88
0.29,-0.96,0.93
0.28,-0.87,0.95
0.3,-0.77,0.97
0.34,-0.68,0.92
0.37,-0.65,0.86
0.42,-0.62,0.82
0.46,-0.55,0.79
0.46,-0.49,0.76
0.46,-0.45,0.72
0.5,-0.43,0.69
0.51,-0.4,0.68
0.49,-0.37,0.69
0.48,-0.36,0.72
0.46,-0.33,0.75
0.41,-0.31,0.76
0.37,-0.27,0.76
0.34,-0.24,0.73
0.34,-0.22,0.74
