Acc_x,Acc_y,Acc_z
0.57,0.07,0.83
0.58,0.06,0.83
0.58,0.06,0.83
0.57,0.07,0.83
0.57,0.06,0.83
0.57,0.06,0.83
0.57,0.06,0.83
0.57,0.06,0.82
0.57,0.05,0.82
0.57,0.06,0.83
0.56,0.07,0.83
0.56,0.07,0.83
0.57,0.07,0.83
0.57,0.07,0.83
0.57,0.07,0.83
0.58,0.07,0.83
0.58,0.07,0.83
0.58,0.07,0.83
0.58,0.07,0.83
0.57,0.07,0.83
0.57,0.07,0.83
0.57,0.07,0.83
0.57,0.07,0.84
0.57,0.06,0.83
0.58,0.05,0.82
0.57,0.06,0.83
0.58,0.06,0.83
0.58,0.05,0.83
0.57,0.04,0.82
0.57,0.05,0.83
0.58,0.06,0.84
0.6,0.06,0.83
0.6,0.06,0.82
0.59,0.06,0.81
0.59,0.07,0.82
0.58,0.09,0.84
0.58,0.1,0.84
0.59,0.09,0.83
0.61,0.09,0.83
0.62,0.1,0.84
0.62,0.11,0.84
0.63,0.12,0.82
0.64,0.15,0.81
0.58,0.18,0.79
0.51,0.15,0.78
0.53,0.12,0.79
0.56,0.13,0.81
0.59,0.15,0.83
0.6,0.15,0.85
0.59,0.13,0.85
0.58,0.13,0.85
0.56,0.1,0.84
0.57,0.08,0.84
0.58,0.08,0.84
0.55,0.06,0.84
0.55,0.05,0.84
0.55,0.06,0.85
0.55,0.07,0.85
0.54,0.05,0.85
0.49,0.04,0.88
0.48,0.06,0.89
0.52,0.07,0.87
0.52,0.06,0.87
0.5,0.05,0.88
0.49,0.04,0.86
0.48,0.03,0.84
0.47,0.02,0.83
0.49,0.04,0.84
0.51,0.04,0.87
0.51,0.03,0.89
0.51,0.03,0.89
0.5,0.02,0.87
0.49,0,0.85
0.49,-0.01,0.84
0.5,-0.01,0.86
0.52,-0.01,0.87
0.53,-0.02,0.86
0.53,-0.02,0.86
0.54,-0.01,0.86
0.52,-0.02,0.85
0.51,-0.03,0.84
0.53,-0.02,0.83
0.53,-0.02,0.82
0.53,-0.02,0.8
0.54,-0.02,0.8
0.54,-0.04,0.81
0.56,-0.04,0.82
0.58,-0.03,0.83
0.56,-0.03,0.83
0.57,-0.03,0.84
0.57,-0.03,0.84
0.55,-0.03,0.83
0.55,-0.04,0.84
0.56,-0.04,0.85
0.57,-0.03,0.85
0.57,-0.03,0.81
0.57,-0.04,0.82
0.57,-0.06,0.87
0.55,-0.05,0.9
0.55,-0.02,0.9
0.54,-0.02,0.89
0.52,-0.06,0.87
0.51,-0.09,0.84
0.52,-0.09,0.87
0.53,-0.08,0.88
0.53,-0.08,0.88
0.52,-0.08,0.87
0.52,-0.09,0.85
0.53,-0.1,0.84
0.54,-0.11,0.86
0.53,-0.13,0.85
0.54,-0.14,0.85
0.54,-0.16,0.86
0.53,-0.16,0.84
0.54,-0.17,0.81
0.55,-0.19,0.81
0.56,-0.21,0.83
0.59,-0.21,0.84
0.6,-0.2,0.86
0.58,-0.21,0.86
0.57,-0.21,0.82
0.57,-0.22,0.81
0.56,-0.23,0.79
0.56,-0.24,0.79
0.57,-0.22,0.78
0.58,-0.22,0.76
0.61,-0.22,0.77
0.65,-0.21,0.74
0.68,-0.2,0.67
0.72,-0.2,0.68
0.7,-0.18,0.69
0.7,-0.17,0.69
0.71,-0.17,0.67
0.71,-0.16,0.64
0.72,-0.13,0.65
0.73,-0.11,0.69
0.75,-0.09,0.66
0.81,-0.08,0.64
0.83,-0.07,0.68
0.86,-0.05,0.69
0.87,-0.05,0.69
0.85,-0.07,0.69
0.81,-0.08,0.71
0.77,-0.07,0.74
0.74,-0.05,0.77
0.72,-0.05,0.78
0.7,-0.07,0.77
0.68,-0.07,0.79
0.68,-0.06,0.83
0.68,-0.04,0.86
0.7,0,0.89
0.7,0.04,0.88
0.71,0.12,0.83
0.7,0.15,0.8
0.64,0.14,0.86
0.67,0.15,0.98
0.72,0.17,1.06
0.86,0.29,1.07
1,0.48,1.1
1.03,0.59,1.12
0.98,0.58,1.13
0.94,0.58,1.11
0.91,0.58,1.05
0.85,0.56,0.97
0.79,0.54,0.94
0.72,0.53,0.97
0.7,0.55,1.04
0.73,0.58,1.08
0.73,0.6,1.08
0.7,0.58,1.06
0.67,0.57,1.05
0.63,0.55,1.04
0.6,0.52,1.04
0.57,0.5,1.02
0.58,0.47,1.01
0.59,0.43,1.01
0.6,0.4,1.01
0.6,0.37,0.99
0.6,0.33,0.96
0.6,0.3,0.93
0.58,0.27,0.89
0.54,0.22,0.86
0.53,0.2,0.84
0.51,0.18,0.81
0.5,0.16,0.78
0.48,0.14,0.75
0.47,0.13,0.73
0.48,0.13,0.72
0.49,0.13,0.71
0.5,0.13,0.71
0.51,0.13,0.72
0.52,0.13,0.73
0.52,0.13,0.75
0.52,0.13,0.77
0.54,0.12,0.76
0.56,0.11,0.75
0.56,0.12,0.75
0.58,0.12,0.75
0.61,0.14,0.77
0.64,0.16,0.8
0.66,0.19,0.82
0.67,0.2,0.83
0.66,0.2,0.84
0.65,0.19,0.85
0.64,0.18,0.85
0.64,0.16,0.85
0.64,0.14,0.86
0.62,0.1,0.85
0.61,0.09,0.86
0.6,0.07,0.87
0.59,0.05,0.87
0.57,0.01,0.85
0.54,-0.03,0.82
0.53,-0.08,0.79
0.53,-0.11,0.76
0.51,-0.11,0.76
0.49,-0.11,0.78
0.47,-0.1,0.79
0.48,-0.09,0.79
0.48,-0.09,0.77
0.46,-0.12,0.75
0.44,-0.16,0.72
0.43,-0.18,0.69
0.43,-0.16,0.66
0.42,-0.11,0.63
0.4,-0.08,0.62
0.39,-0.06,0.62
0.36,-0.07,0.63
0.33,-0.1,0.65
0.35,-0.07,0.64
0.37,-0.02,0.63
0.34,-0.01,0.64
0.3,0.01,0.63
0.26,0.01,0.65
0.25,-0.01,0.66
0.24,0,0.64
0.24,0.04,0.63
0.25,0.09,0.63
0.25,0.1,0.63
0.26,0.11,0.67
0.3,0.16,0.71
