Acc_x,Acc_y,Acc_z
0.45,0.08,0.9
0.45,0.08,0.92
0.44,0.05,0.9
0.43,0.06,0.9
0.42,0.05,0.94
0.44,0.05,0.94
0.44,0.02,0.89
0.45,-0.01,0.87
0.49,-0.01,0.89
0.5,0.01,0.9
0.48,0,0.89
0.46,-0.01,0.88
0.45,-0.03,0.9
0.45,-0.03,0.9
0.45,-0.03,0.89
0.45,-0.05,0.89
0.46,-0.05,0.88
0.48,-0.04,0.88
0.51,-0.01,0.9
0.53,0,0.89
0.54,0,0.86
0.55,0.01,0.86
0.54,0.04,0.88
0.5,0.05,0.88
0.45,0.04,0.89
0.41,0.06,0.91
0.4,0.07,0.91
0.44,0.08,0.91
0.44,0.1,0.93
0.41,0.12,0.94
0.4,0.12,0.92
0.37,0.12,0.94
0.34,0.14,0.96
0.34,0.16,0.95
0.37,0.18,0.95
0.38,0.19,0.99
0.41,0.23,1.02
0.41,0.25,1.05
0.45,0.29,1.06
0.49,0.32,1.07
0.45,0.32,1.07
0.42,0.34,1.06
0.39,0.34,1.02
0.4,0.35,1
0.41,0.38,1.01
0.43,0.41,1
0.44,0.42,0.99
0.46,0.43,0.97
0.44,0.46,0.93
0.38,0.45,0.93
0.4,0.46,0.95
0.43,0.46,0.98
0.41,0.47,0.99
0.39,0.47,0.98
0.42,0.47,0.98
0.42,0.46,0.99
0.41,0.45,0.99
0.39,0.44,1.01
0.39,0.42,1.01
0.38,0.4,0.99
0.34,0.39,0.98
0.33,0.37,0.96
0.27,0.35,0.96
0.23,0.33,0.95
0.25,0.33,0.9
0.26,0.32,0.87
0.25,0.31,0.87
0.27,0.31,0.85
0.26,0.3,0.83
0.24,0.29,0.82
0.21,0.28,0.82
0.2,0.27,0.82
0.2,0.26,0.81
0.2,0.25,0.79
0.2,0.22,0.75
0.2,0.22,0.75
0.19,0.22,0.76
0.18,0.22,0.76
0.17,0.23,0.75
0.17,0.25,0.77
0.18,0.27,0.79
0.18,0.27,0.8
0.19,0.28,0.8
0.21,0.29,0.8
0.22,0.31,0.8
0.24,0.32,0.81
0.24,0.33,0.81
0.25,0.33,0.8
0.23,0.34,0.8
0.21,0.36,0.81
0.2,0.38,0.82
0.21,0.41,0.81
0.2,0.43,0.8
0.19,0.44,0.79
0.18,0.44,0.78
0.19,0.43,0.76
0.2,0.42,0.75
0.19,0.42,0.74
0.19,0.43,0.74
0.19,0.44,0.73
0.19,0.46,0.7
0.19,0.47,0.69
0.19,0.49,0.68
0.21,0.5,0.66
0.22,0.49,0.65
0.24,0.47,0.64
0.26,0.46,0.62
0.27,0.46,0.61
0.27,0.47,0.61
0.27,0.48,0.61
0.27,0.5,0.62
0.29,0.52,0.63
0.31,0.54,0.65
0.34,0.57,0.68
0.4,0.6,0.69
0.45,0.6,0.67
0.47,0.6,0.64
0.47,0.59,0.59
0.47,0.58,0.52
0.53,0.67,0.49
0.53,0.64,0.44
0.54,0.53,0.39
0.6,0.57,0.39
0.58,0.65,0.47
0.56,0.72,0.54
0.57,0.72,0.5
0.55,0.72,0.54
0.52,0.77,0.56
0.52,0.8,0.55
0.52,0.8,0.51
0.5,0.8,0.47
0.52,0.86,0.46
0.54,0.8,0.41
0.54,0.72,0.36
0.56,0.86,0.37
0.5,0.94,0.41
0.48,0.92,0.44
0.47,0.92,0.43
0.44,0.79,0.35
0.44,0.78,0.32
0.42,1.01,0.38
0.42,1.18,0.35
0.46,1.17,0.28
0.49,1.06,0.2
0.54,0.99,0.2
0.55,1.03,0.25
0.51,1.12,0.27
0.53,1.13,0.16
0.64,1.21,0.06
0.66,1.22,0.01
0.6,1.09,0.01
0.56,1.09,0.08
0.54,1.17,0.07
0.55,1.14,0.06
0.56,1.13,0.05
0.56,1.13,0.06
0.57,1.11,0.06
0.57,1.07,0.06
0.57,1.04,0.09
0.55,1.02,0.1
0.55,0.98,0.11
0.57,0.94,0.14
0.58,0.92,0.16
0.58,0.91,0.18
0.58,0.92,0.2
0.61,0.94,0.21
0.65,0.95,0.22
0.7,0.96,0.23
0.73,0.95,0.23
0.74,0.94,0.24
0.73,0.94,0.25
0.75,0.94,0.26
0.77,0.94,0.26
0.8,0.94,0.28
0.83,0.93,0.29
0.86,0.92,0.29
0.89,0.91,0.28
0.91,0.9,0.28
0.92,0.89,0.29
0.94,0.9,0.28
0.95,0.91,0.27
0.95,0.93,0.29
0.97,0.95,0.29
0.99,0.98,0.27
