Acc_x,Acc_y,Acc_z
0.43,0.07,0.91
0.44,0.06,0.91
0.44,0.06,0.91
0.44,0.06,0.91
0.43,0.06,0.91
0.43,0.06,0.91
0.43,0.06,0.91
0.42,0.06,0.91
0.42,0.06,0.91
0.42,0.06,0.92
0.42,0.06,0.92
0.42,0.06,0.91
0.43,0.06,0.91
0.42,0.06,0.91
0.42,0.06,0.91
0.43,0.06,0.91
0.43,0.06,0.91
0.43,0.06,0.91
0.44,0.07,0.92
0.45,0.06,0.91
0.44,0.06,0.89
0.44,0.04,0.89
0.44,0.05,0.9
0.43,0.06,0.92
0.42,0.06,0.93
0.41,0.07,0.93
0.38,0.07,0.93
0.39,0.07,0.94
0.41,0.07,0.94
0.41,0.08,0.95
0.41,0.08,0.94
0.42,0.07,0.92
0.43,0.07,0.89
0.42,0.09,0.91
0.45,0.08,0.91
0.48,0.07,0.87
0.5,0.08,0.88
0.51,0.07,0.89
0.52,0.07,0.88
0.51,0.07,0.89
0.5,0.09,0.89
0.51,0.12,0.89
0.51,0.13,0.87
0.46,0.12,0.87
0.42,0.11,0.9
0.44,0.13,0.89
0.58,0.21,0.94
0.6,0.13,0.91
0.61,0.19,0.92
0.56,0.14,0.88
0.51,0.15,0.92
0.48,0.19,0.91
0.56,0.29,0.91
0.62,0.35,0.96
0.55,0.31,0.97
0.58,0.35,1.01
0.68,0.38,1.19
0.59,0.4,1.2
0.58,0.44,1.09
0.6,0.43,1.04
0.59,0.43,1.01
0.57,0.43,1.01
0.49,0.39,0.99
0.49,0.37,0.95
0.47,0.38,0.92
0.44,0.39,0.9
0.45,0.42,0.93
0.49,0.45,0.94
0.45,0.46,0.95
0.45,0.47,0.93
0.51,0.48,0.88
0.51,0.47,0.85
0.44,0.46,0.82
0.39,0.45,0.77
0.39,0.46,0.77
0.37,0.47,0.77
0.37,0.49,0.76
0.36,0.5,0.77
0.34,0.52,0.75
0.33,0.56,0.72
0.33,0.57,0.7
0.34,0.57,0.66
0.32,0.58,0.61
0.32,0.57,0.59
0.34,0.57,0.6
0.35,0.58,0.61
0.34,0.58,0.6
0.31,0.56,0.58
0.28,0.56,0.56
0.26,0.56,0.55
0.26,0.57,0.55
0.25,0.56,0.55
0.25,0.52,0.54
0.25,0.5,0.52
0.25,0.51,0.51
0.26,0.51,0.5
0.27,0.52,0.5
0.27,0.56,0.52
0.27,0.6,0.54
0.33,0.58,0.52
0.32,0.67,0.46
0.34,0.66,0.43
0.34,0.66,0.39
0.35,0.65,0.35
0.38,0.65,0.38
0.38,0.67,0.38
0.38,0.66,0.36
0.39,0.63,0.34
0.4,0.64,0.34
0.4,0.71,0.36
0.39,0.74,0.37
0.41,0.74,0.36
0.43,0.75,0.34
0.45,0.76,0.32
0.45,0.75,0.3
0.44,0.75,0.29
0.44,0.76,0.29
0.44,0.77,0.28
0.45,0.79,0.28
0.45,0.81,0.27
0.45,0.86,0.26
0.47,0.86,0.25
0.48,0.87,0.25
0.48,0.93,0.24
0.49,0.96,0.24
0.49,0.93,0.24
0.46,0.88,0.23
0.45,0.88,0.21
0.44,0.88,0.19
0.45,0.89,0.18
0.47,0.9,0.2
0.49,0.93,0.23
0.5,0.94,0.27
0.5,0.97,0.28
0.49,1,0.29
0.48,1.03,0.29
0.47,1.05,0.29
0.47,1.07,0.28
0.47,1.08,0.28
0.45,1.08,0.28
0.45,1.09,0.28
0.47,1.11,0.3
0.51,1.12,0.32
0.54,1.12,0.32
0.54,1.12,0.34
0.55,1.1,0.35
0.54,1.06,0.34
0.52,1.03,0.32
0.5,1,0.33
0.47,0.96,0.31
0.47,0.94,0.28
0.47,0.91,0.26
0.46,0.86,0.25
0.48,0.86,0.26
0.5,0.85,0.25
0.5,0.86,0.23
0.5,0.89,0.22
0.5,0.91,0.2
0.51,0.92,0.19
0.53,0.94,0.19
0.55,0.95,0.19
0.56,0.96,0.2
0.57,0.99,0.2
0.58,1.04,0.21
0.58,1.08,0.21
0.58,1.13,0.21
0.59,1.18,0.21
0.6,1.2,0.21
0.61,1.2,0.2
0.62,1.2,0.2
0.61,1.23,0.21
0.6,1.25,0.2
0.61,1.26,0.2
0.62,1.3,0.21
0.62,1.31,0.21
0.63,1.3,0.21
0.64,1.3,0.21
0.65,1.31,0.22
0.65,1.33,0.21
0.66,1.35,0.19
0.65,1.36,0.18
0.64,1.36,0.16
0.63,1.35,0.15
0.61,1.33,0.17
0.59,1.3,0.19
0.58,1.28,0.18
0.57,1.25,0.16
0.57,1.23,0.13
0.6,1.22,0.1
0.59,1.18,0.11
0.55,1.14,0.14
0.56,1.1,0.16
0.57,1.06,0.16
0.58,1.04,0.14
0.57,1.02,0.11
0.54,0.99,0.1
0.49,0.94,0.1
0.45,0.89,0.11
0.47,0.86,0.12
0.51,0.86,0.09
0.47,0.83,0.08
0.42,0.78,0.09
0.4,0.77,0.04
0.42,0.76,0.04
0.4,0.67,0.06
0.38,0.68,0.03
0.36,0.68,0
0.36,0.67,-0.01
0.33,0.66,-0.01
0.28,0.63,0.01
0.24,0.6,0.01
0.24,0.59,-0.03
0.22,0.58,-0.04
0.18,0.56,-0.01
0.15,0.59,-0.02
0.18,0.61,-0.05
0.19,0.59,-0.06
0.15,0.57,-0.05
0.09,0.56,-0.04
0.06,0.55,-0.05
0.06,0.53,-0.05
0.05,0.51,-0.06
0.09,0.48,-0.08
0.12,0.46,-0.06
0.08,0.49,-0.04
0.06,0.51,-0.01
0.09,0.54,0
0.12,0.56,0
0.14,0.59,0.02
0.15,0.65,0.04
0.19,0.76,0.03
0.21,0.8,0.03
0.22,0.83,0.02
0.22,0.88,0.01
0.26,0.94,0.04
0.29,0.99,0.06
0.3,1.04,0.03
0.34,1.13,0.02
0.38,1.23,0.04
0.4,1.26,0.05
0.45,1.31,0.05
0.5,1.4,0.07
0.52,1.46,0.06
0.54,1.51,0.06
0.56,1.55,0.05
0.58,1.65,0.06
0.6,1.7,0.06
0.63,1.7,0.03
0.68,1.73,0.04
0.71,1.76,0.06
0.73,1.75,0.08
0.76,1.72,0.09
0.76,1.7,0.1
0.77,1.68,0.09
0.82,1.65,0.07
0.81,1.64,0.07
0.78,1.68,0.04
0.73,1.69,0.04
0.73,1.67,0.06
0.74,1.63,0.07
0.74,1.55,0.09
0.74,1.46,0.11
0.74,1.36,0.12
0.75,1.25,0.14
0.76,1.16,0.15
0.77,1.07,0.15
0.76,0.99,0.14
0.76,0.93,0.13
0.77,0.89,0.13
0.77,0.87,0.13
0.77,0.85,0.13
0.77,0.85,0.11
0.77,0.86,0.1
0.78,0.86,0.09
0.79,0.87,0.07
0.82,0.87,0.05
0.84,0.87,0.04
0.86,0.85,0.04
0.89,0.83,0.04
0.92,0.81,0.04
0.96,0.79,0.03
0.98,0.78,0.03
1.01,0.8,0.04
1.01,0.8,0.01
1,0.79,0.02
0.99,0.82,0.02
0.98,0.87,0.02
0.99,0.92,0.02
1,0.96,0.02
1.02,1.01,0.01
1.02,1.05,0
1.01,1.1,-0.01
1,1.14,0
1,1.21,0.01
1,1.29,0
0.99,1.37,-0.01
0.98,1.46,-0.02
0.99,1.54,-0.05
1.01,1.63,-0.06
1.01,1.72,-0.07
0.99,1.81,-0.09
0.96,1.91,-0.12
