Acc_x,Acc_y,Acc_z
0.51,0.1,0.86
0.51,0.1,0.86
0.5,0.09,0.87
0.49,0.1,0.87
0.5,0.11,0.85
0.5,0.11,0.86
0.5,0.11,0.87
0.5,0.11,0.88
0.51,0.11,0.87
0.48,0.1,0.87
0.46,0.11,0.89
0.44,0.12,0.91
0.41,0.13,0.94
0.41,0.14,0.95
0.47,0.14,0.92
0.54,0.11,0.88
0.59,0.17,0.91
0.54,0.17,0.92
0.49,0.15,0.89
0.53,0.21,0.9
0.49,0.24,0.92
0.45,0.22,0.95
0.46,0.2,0.95
0.51,0.2,0.94
0.53,0.17,0.99
0.49,0.12,1.04
0.5,0.14,1.03
0.54,0.16,1.02
0.52,0.11,1
0.46,0.09,0.99
0.46,0.07,0.97
0.48,0.06,0.96
0.51,0.04,0.96
0.53,0.03,0.96
0.55,0.02,0.96
0.56,0.01,0.96
0.54,-0.02,0.96
0.51,-0.04,0.95
0.49,-0.07,0.93
0.47,-0.1,0.91
0.47,-0.12,0.9
0.49,-0.15,0.88
0.53,-0.17,0.88
0.55,-0.19,0.87
0.55,-0.21,0.86
0.54,-0.23,0.85
0.54,-0.25,0.82
0.53,-0.27,0.79
0.53,-0.29,0.75
0.55,-0.31,0.72
0.55,-0.33,0.71
0.54,-0.33,0.71
0.51,-0.33,0.72
0.49,-0.33,0.72
0.46,-0.33,0.71
0.45,-0.32,0.67
0.45,-0.32,0.63
0.45,-0.33,0.59
0.45,-0.33,0.55
0.45,-0.33,0.53
0.44,-0.33,0.52
0.43,-0.32,0.53
0.42,-0.31,0.56
0.41,-0.29,0.59
0.39,-0.27,0.63
0.36,-0.25,0.67
0.35,-0.24,0.69
0.34,-0.22,0.71
0.34,-0.22,0.7
0.34,-0.22,0.69
0.34,-0.21,0.69
0.34,-0.21,0.7
0.35,-0.19,0.71
0.37,-0.16,0.72
0.4,-0.14,0.75
0.45,-0.11,0.84
0.43,-0.11,0.94
0.39,-0.09,1.03
0.43,-0.07,1.18
0.45,-0.1,1.35
0.46,-0.12,1.46
0.29,-0.16,1.69
0.51,-0.03,1.85
0.94,0.16,1.62
0.72,0.19,1.32
0.31,-0.1,1.07
-0.02,-0.17,0.9
-0.06,0.02,0.88
0.14,-0.01,0.88
0.27,-0.02,0.88
0.32,-0.03,0.88
0.33,-0.03,0.86
0.38,0.01,0.85
0.5,0.06,0.84
0.66,0.04,0.92
0.54,0.02,1.01
0.37,0.02,1.03
0.29,0.02,0.99
0.27,0.02,0.94
0.27,0.03,0.92
0.29,0.04,0.92
0.33,0.05,0.94
0.36,0.05,0.95
0.38,0.05,0.94
0.38,0.04,0.93
0.38,0.04,0.93
0.38,0.03,0.93
0.37,0.03,0.94
0.37,0.03,0.94
0.38,0.02,0.94
0.41,0.02,0.95
0.43,0.01,0.95
0.41,0.01,0.97
0.39,0.01,0.98
0.37,0.01,0.98
0.36,0,1
0.35,0.01,1.03
0.37,0.01,1.06
0.39,0.01,1.05
0.39,0,1.02
0.41,-0.02,1.01
0.42,-0.02,1.01
0.43,-0.02,1.02
0.42,-0.03,1.03
0.41,-0.03,1.04
0.4,-0.04,1.03
0.41,-0.04,1
0.41,-0.05,0.97
0.42,-0.06,0.95
0.43,-0.06,0.93
0.44,-0.05,0.9
0.44,-0.06,0.89
0.43,-0.06,0.89
0.43,-0.07,0.9
0.42,-0.08,0.9
0.42,-0.09,0.89
0.4,-0.1,0.88
0.39,-0.1,0.85
0.39,-0.1,0.83
0.4,-0.1,0.82
0.4,-0.1,0.81
0.4,-0.11,0.8
0.39,-0.11,0.79
0.39,-0.11,0.78
0.39,-0.11,0.75
0.38,-0.11,0.74
0.38,-0.11,0.73
0.38,-0.1,0.74
0.38,-0.09,0.74
0.38,-0.09,0.74
0.38,-0.09,0.74
0.37,-0.08,0.73
0.36,-0.08,0.72
0.36,-0.08,0.71
0.38,-0.08,0.7
0.37,-0.09,0.68
0.36,-0.09,0.66
0.34,-0.09,0.64
0.31,-0.08,0.62
0.28,-0.07,0.61
0.26,-0.06,0.6
0.26,-0.04,0.62
0.28,-0.01,0.69
0.41,0.13,1.09
0.87,0.04,2.51
1.93,0.09,3
0.9,0.26,1.46
-0.5,-0.06,0.73
-0.12,-0.19,0.83
-0.01,-0.01,0.61
0.12,0.05,0.53
0.26,-0.01,0.68
0.46,0.11,0.95
0.49,0.14,1.25
0.54,0.08,1.25
0.42,0.06,1.09
0.31,0.04,0.94
0.29,0.02,0.82
0.32,0.03,0.8
0.37,0.04,0.83
0.39,0.04,0.9
0.38,0.03,0.97
0.38,0.04,1
0.37,0.04,1
0.36,0.03,0.98
0.35,0.02,0.96
0.35,0.03,0.94
0.37,0.05,0.93
0.38,0.05,0.96
0.38,0.04,0.99
0.38,0.04,1.03
0.38,0.05,1.05
0.39,0.05,1.05
0.4,0.04,1.04
0.41,0.05,1.03
0.41,0.05,1.03
0.43,0.06,1.05
0.47,0.06,1.11
0.48,0.04,1.1
0.49,0.02,1.08
0.48,0,1.06
0.46,-0.01,1.05
0.43,-0.03,1.04
0.41,-0.05,1.03
0.41,-0.06,1.02
0.4,-0.08,1.01
0.4,-0.09,1
0.41,-0.11,0.98
0.43,-0.12,0.95
0.44,-0.13,0.92
0.44,-0.14,0.9
0.43,-0.15,0.88
0.4,-0.15,0.85
0.39,-0.16,0.83
0.38,-0.18,0.83
0.37,-0.19,0.83
0.36,-0.2,0.82
0.36,-0.2,0.81
0.36,-0.21,0.79
0.35,-0.21,0.77
0.34,-0.22,0.75
0.34,-0.22,0.72
0.35,-0.24,0.69
0.34,-0.25,0.66
0.34,-0.26,0.64
0.34,-0.27,0.62
0.33,-0.27,0.61
0.32,-0.28,0.6
0.31,-0.28,0.6
0.31,-0.27,0.6
0.32,-0.27,0.61
0.32,-0.25,0.61
0.32,-0.24,0.61
0.33,-0.22,0.62
0.34,-0.21,0.64
0.36,-0.2,0.65
0.37,-0.19,0.66
0.36,-0.18,0.67
0.35,-0.17,0.68
0.33,-0.16,0.69
0.31,-0.15,0.71
0.31,-0.14,0.73
0.32,-0.12,0.75
0.32,-0.1,0.82
0.34,-0.06,0.93
0.38,0,1.03
0.4,0.02,1.12
0.4,0,1.23
0.23,0.13,2.12
0.76,0.08,2.73
0.76,0.3,1.28
-0.37,-0.24,0.81
-0.18,-0.17,0.84
0,0.01,0.63
0.15,-0.05,0.59
0.28,-0.08,0.67
0.36,-0.04,0.78
0.4,0,0.84
0.49,0.03,0.83
0.57,0.03,0.81
0.58,0.04,0.82
0.56,0.06,0.88
0.49,0.06,1
0.34,0.04,1.19
0.26,0.03,1.25
0.29,0.04,1.15
0.31,0.03,1.03
0.34,0.01,0.93
0.34,0,0.89
0.36,0.01,0.9
0.4,0.03,0.91
0.41,0.03,0.96
0.42,0.03,1.01
0.43,0.02,1.05
0.41,0.01,1.08
0.4,0,1.08
0.38,-0.02,1.06
0.38,-0.04,1.04
0.37,-0.05,1.03
0.36,-0.06,1.02
0.37,-0.07,1.02
0.38,-0.07,1.02
0.39,-0.08,1.02
0.39,-0.08,1.01
0.39,-0.09,1
0.39,-0.1,0.99
0.39,-0.11,0.97
0.39,-0.12,0.95
0.39,-0.13,0.93
0.39,-0.13,0.92
0.39,-0.14,0.91
0.4,-0.15,0.91
0.41,-0.15,0.91
0.41,-0.15,0.9
0.41,-0.15,0.89
0.41,-0.15,0.88
0.4,-0.16,0.87
0.39,-0.16,0.87
0.38,-0.16,0.88
0.37,-0.17,0.88
0.37,-0.17,0.87
0.38,-0.17,0.85
0.38,-0.17,0.84
0.38,-0.17,0.82
0.38,-0.17,0.8
0.38,-0.18,0.79
0.37,-0.19,0.76
