Acc_x,Acc_y,Acc_z
0.82,-0.42,0.7
0.81,-0.43,0.69
0.79,-0.45,0.67
0.78,-0.46,0.65
0.79,-0.48,0.6
0.78,-0.5,0.6
0.76,-0.51,0.6
0.73,-0.52,0.6
0.7,-0.54,0.6
0.67,-0.55,0.57
0.66,-0.56,0.55
0.64,-0.57,0.54
0.61,-0.58,0.52
0.6,-0.59,0.51
0.56,-0.61,0.5
0.55,-0.62,0.49
0.57,-0.62,0.48
0.55,-0.63,0.46
0.52,-0.66,0.46
0.51,-0.66,0.46
0.49,-0.67,0.46
0.45,-0.68,0.45
0.41,-0.68,0.45
0.39,-0.69,0.47
0.41,-0.67,0.46
0.42,-0.67,0.44
0.41,-0.68,0.44
0.38,-0.69,0.44
0.37,-0.7,0.42
0.38,-0.7,0.41
0.37,-0.67,0.43
0.37,-0.66,0.44
0.35,-0.65,0.47
0.34,-0.66,0.45
0.35,-0.67,0.47
0.39,-0.68,0.46
0.4,-0.67,0.43
0.35,-0.68,0.46
0.34,-0.69,0.48
0.35,-0.67,0.52
0.35,-0.66,0.52
0.39,-0.64,0.54
0.42,-0.65,0.54
0.43,-0.7,0.49
0.43,-0.75,0.51
0.45,-0.75,0.53
0.45,-0.72,0.51
0.47,-0.7,0.51
0.5,-0.67,0.52
0.53,-0.67,0.48
0.57,-0.68,0.48
0.57,-0.67,0.46
0.6,-0.68,0.4
0.6,-0.68,0.41
0.6,-0.67,0.4
0.61,-0.68,0.34
0.64,-0.69,0.37
0.72,-0.72,0.39
0.72,-0.73,0.39
0.7,-0.73,0.38
0.71,-0.73,0.36
0.73,-0.73,0.34
0.71,-0.71,0.33
0.67,-0.69,0.33
0.68,-0.67,0.33
0.69,-0.65,0.34
0.69,-0.64,0.35
0.68,-0.62,0.35
0.68,-0.62,0.34
0.7,-0.6,0.34
0.71,-0.58,0.33
0.7,-0.57,0.32
0.7,-0.55,0.32
0.69,-0.53,0.32
0.7,-0.52,0.32
0.72,-0.49,0.33
0.71,-0.44,0.32
0.7,-0.43,0.28
0.72,-0.47,0.25
0.68,-0.49,0.26
0.61,-0.47,0.3
0.58,-0.48,0.3
0.56,-0.49,0.27
0.6,-0.51,0.26
0.66,-0.54,0.25
0.7,-0.56,0.24
0.72,-0.59,0.23
0.72,-0.62,0.22
0.71,-0.63,0.2
0.7,-0.64,0.18
0.67,-0.64,0.16
0.65,-0.65,0.17
0.63,-0.65,0.2
0.63,-0.67,0.22
0.67,-0.72,0.21
0.69,-0.76,0.2
0.71,-0.76,0.17
0.74,-0.76,0.14
0.74,-0.75,0.13
0.71,-0.73,0.14
0.67,-0.7,0.18
0.66,-0.68,0.22
0.69,-0.67,0.25
0.72,-0.68,0.26
0.73,-0.71,0.25
0.73,-0.73,0.22
0.74,-0.76,0.17
0.76,-0.77,0.12
0.76,-0.71,0.03
0.79,-0.68,0.04
0.84,-0.65,0.07
0.87,-0.65,0.09
0.91,-0.65,0.11
0.95,-0.64,0.16
0.97,-0.64,0.19
0.95,-0.65,0.2
0.93,-0.65,0.18
0.92,-0.64,0.14
0.89,-0.64,0.1
0.87,-0.63,0.06
0.87,-0.62,0.03
0.9,-0.59,0.04
0.92,-0.57,0.07
0.94,-0.56,0.11
0.96,-0.56,0.12
0.97,-0.57,0.1
0.99,-0.57,0.05
1.02,-0.57,0.01
1.01,-0.56,-0.01
0.98,-0.55,0
0.95,-0.54,0
0.94,-0.52,0
0.94,-0.5,0.01
0.95,-0.5,0.01
0.94,-0.47,0.07
0.91,-0.47,0.09
0.91,-0.47,0.09
0.93,-0.46,0.12
0.96,-0.46,0.13
1.04,-0.46,0.12
1.11,-0.45,0.1
1.12,-0.43,0.1
