Acc_x,Acc_y,Acc_z
0.69,-0.84,0.31
0.67,-0.85,0.3
0.65,-0.85,0.3
0.62,-0.85,0.3
0.58,-0.85,0.29
0.55,-0.84,0.27
0.5,-0.84,0.26
0.45,-0.84,0.23
0.41,-0.84,0.22
0.39,-0.84,0.2
0.38,-0.85,0.19
0.36,-0.86,0.18
0.34,-0.86,0.17
0.32,-0.87,0.17
0.29,-0.87,0.17
0.26,-0.87,0.17
0.25,-0.87,0.17
0.24,-0.88,0.16
0.22,-0.89,0.16
0.21,-0.89,0.15
0.21,-0.89,0.15
0.2,-0.9,0.15
0.19,-0.9,0.16
0.17,-0.9,0.17
0.16,-0.91,0.17
0.16,-0.91,0.16
0.16,-0.9,0.15
0.17,-0.91,0.14
0.18,-0.91,0.13
0.17,-0.9,0.14
0.17,-0.89,0.14
0.17,-0.89,0.12
0.14,-0.9,0.08
0.12,-0.9,0.03
0.13,-0.89,-0.03
0.15,-0.89,-0.08
0.18,-0.86,-0.08
0.2,-0.84,-0.08
0.17,-0.83,-0.1
0.09,-0.81,-0.1
0.03,-0.77,-0.07
0.03,-0.74,-0.04
0.09,-0.67,0.02
1.44,-0.02,1.23
3.3,-0.15,2.73
2.17,-0.84,1.98
0.72,-0.99,0.44
0.88,-1.17,0.1
0.66,-1.09,0.16
0.58,-0.8,0.05
0.61,-0.61,0.17
0.54,-0.68,0.29
0.48,-0.71,0.35
0.58,-0.77,0.37
0.65,-0.82,0.35
0.65,-0.85,0.31
0.62,-0.84,0.29
0.58,-0.8,0.3
0.56,-0.78,0.3
0.55,-0.78,0.29
0.54,-0.77,0.31
0.53,-0.76,0.32
0.54,-0.76,0.32
0.54,-0.76,0.3
0.54,-0.75,0.29
0.52,-0.75,0.27
0.52,-0.76,0.27
0.53,-0.76,0.27
0.54,-0.77,0.27
0.56,-0.78,0.28
0.56,-0.79,0.29
0.57,-0.79,0.3
0.57,-0.79,0.3
0.58,-0.79,0.3
0.59,-0.78,0.3
0.6,-0.78,0.29
0.6,-0.77,0.28
0.61,-0.77,0.28
0.62,-0.77,0.27
0.62,-0.77,0.27
0.62,-0.77,0.28
0.62,-0.77,0.28
0.62,-0.77,0.28
0.62,-0.77,0.29
0.62,-0.77,0.29
0.61,-0.77,0.29
0.6,-0.77,0.29
0.59,-0.77,0.29
0.58,-0.77,0.29
0.57,-0.77,0.29
0.57,-0.77,0.29
0.58,-0.77,0.29
0.58,-0.77,0.29
0.57,-0.77,0.29
0.57,-0.76,0.29
0.57,-0.77,0.29
0.56,-0.77,0.28
0.56,-0.77,0.28
0.57,-0.77,0.28
0.58,-0.77,0.29
0.59,-0.76,0.31
0.6,-0.77,0.32
0.61,-0.76,0.33
0.62,-0.76,0.34
0.62,-0.77,0.34
0.62,-0.78,0.34
0.62,-0.78,0.34
0.62,-0.79,0.34
0.61,-0.79,0.34
0.6,-0.78,0.36
0.59,-0.78,0.38
0.59,-0.77,0.39
0.59,-0.76,0.41
0.61,-0.76,0.42
0.64,-0.76,0.43
0.66,-0.77,0.42
0.7,-0.78,0.42
0.73,-0.79,0.42
0.73,-0.81,0.39
0.71,-0.82,0.36
0.7,-0.83,0.34
0.68,-0.83,0.32
0.67,-0.82,0.32
0.66,-0.82,0.3
0.65,-0.82,0.27
0.63,-0.82,0.23
0.6,-0.82,0.19
0.58,-0.82,0.16
0.55,-0.83,0.14
0.52,-0.83,0.12
0.51,-0.83,0.11
0.5,-0.83,0.12
0.48,-0.84,0.13
0.46,-0.85,0.14
0.45,-0.86,0.14
0.45,-0.87,0.12
0.44,-0.88,0.09
0.43,-0.89,0.06
0.4,-0.9,0.05
0.35,-0.9,0.05
0.33,-0.9,0.05
0.3,-0.9,0.04
0.29,-0.91,0.03
0.28,-0.92,0.02
0.27,-0.92,0.02
0.27,-0.91,0.01
0.25,-0.91,0.01
0.23,-0.92,0.01
0.22,-0.92,0
0.22,-0.92,0
0.21,-0.92,0
0.21,-0.92,0.01
0.2,-0.92,0.01
0.19,-0.93,0.01
0.18,-0.93,0.01
0.17,-0.94,0.02
0.15,-0.94,0.02
0.14,-0.94,0.03
0.13,-0.94,0.04
0.11,-0.93,0.03
0.1,-0.93,0.02
0.08,-0.92,0
0.08,-0.91,-0.02
0.08,-0.89,-0.03
0.09,-0.88,-0.04
0.1,-0.86,-0.05
0.09,-0.85,-0.06
0.08,-0.83,-0.05
0.07,-0.82,-0.04
0.06,-0.8,-0.05
0.05,-0.79,-0.06
0.08,-0.77,-0.07
0.14,-0.74,-0.06
0.2,-0.71,-0.02
0.25,-0.69,0.05
0.29,-0.68,0.12
0.31,-0.68,0.19
0.39,-0.74,0.19
1.19,-0.07,0.84
2.89,0.12,2.66
2.39,-0.78,0.89
0.98,-1.14,0.32
0.56,-1.04,0.4
0.46,-0.83,0.2
0.44,-0.74,-0.05
0.48,-0.74,-0.06
0.53,-0.72,0.06
0.57,-0.72,0.2
0.7,-0.74,0.3
0.79,-0.79,0.37
0.77,-0.8,0.4
0.72,-0.79,0.41
0.66,-0.77,0.39
0.61,-0.75,0.37
0.58,-0.74,0.34
0.56,-0.73,0.32
0.54,-0.73,0.31
0.54,-0.73,0.31
0.55,-0.73,0.3
0.56,-0.73,0.3
0.56,-0.73,0.3
0.57,-0.73,0.31
0.57,-0.74,0.32
0.57,-0.75,0.32
0.57,-0.76,0.32
0.57,-0.77,0.31
0.57,-0.77,0.31
0.57,-0.77,0.31
0.57,-0.77,0.31
0.58,-0.77,0.31
0.59,-0.77,0.32
0.6,-0.77,0.32
0.61,-0.76,0.32
0.61,-0.76,0.31
0.6,-0.76,0.31
0.59,-0.76,0.3
0.59,-0.76,0.3
0.59,-0.76,0.3
0.59,-0.75,0.3
0.59,-0.75,0.3
0.59,-0.75,0.3
0.59,-0.75,0.31
0.59,-0.75,0.31
0.58,-0.75,0.32
0.59,-0.75,0.32
0.58,-0.76,0.32
0.58,-0.76,0.32
0.57,-0.76,0.32
0.57,-0.76,0.32
0.56,-0.76,0.33
0.57,-0.76,0.35
0.57,-0.76,0.37
0.57,-0.76,0.39
0.57,-0.76,0.4
0.57,-0.76,0.38
0.57,-0.76,0.35
0.58,-0.76,0.33
0.57,-0.76,0.32
0.57,-0.75,0.34
0.56,-0.75,0.35
0.54,-0.74,0.38
0.52,-0.73,0.43
0.54,-0.73,0.45
0.56,-0.73,0.43
0.57,-0.74,0.4
0.57,-0.74,0.37
0.56,-0.74,0.34
0.57,-0.75,0.31
0.59,-0.78,0.27
0.59,-0.78,0.24
0.58,-0.77,0.21
0.59,-0.77,0.19
0.62,-0.77,0.15
0.62,-0.75,0.11
0.61,-0.73,0.09
0.6,-0.7,0.08
0.57,-0.69,0.06
0.58,-0.71,0.02
0.59,-0.72,0.01
0.59,-0.7,-0.05
0.62,-0.68,-0.11
0.65,-0.68,-0.12
0.66,-0.68,-0.15
0.63,-0.77,-0.06
0.61,-0.78,-0.11
0.61,-0.71,-0.26
0.62,-0.72,-0.28
0.63,-0.71,-0.32
0.67,-0.74,-0.34
0.68,-0.73,-0.35
0.63,-0.69,-0.34
0.67,-0.69,-0.34
0.68,-0.72,-0.39
0.67,-0.72,-0.41
0.68,-0.73,-0.43
0.69,-0.73,-0.45
0.69,-0.72,-0.45
0.69,-0.72,-0.45
0.68,-0.71,-0.46
0.66,-0.72,-0.47
0.65,-0.72,-0.48
0.64,-0.72,-0.5
0.61,-0.7,-0.51
0.62,-0.71,-0.52
0.64,-0.74,-0.57
0.61,-0.74,-0.62
0.59,-0.74,-0.62
0.57,-0.74,-0.64
0.54,-0.75,-0.67
0.52,-0.76,-0.7
0.51,-0.75,-0.71
0.6,-0.71,-0.67
0.58,-0.71,-0.65
0.45,-0.73,-0.67
0.41,-0.75,-0.7
0.38,-0.79,-0.71
0.38,-0.78,-0.69
0.41,-0.76,-0.64
0.44,-0.74,-0.56
0.55,-0.4,0.28
1.06,0.23,1.34
1.43,0.28,0.95
1.08,-0.45,0.16
0.39,-0.79,-0.05
0.09,-0.74,-0.27
0.28,-0.84,-0.54
0.39,-0.9,-0.74
0.5,-0.97,-0.78
0.63,-0.95,-0.64
0.68,-0.87,-0.5
0.7,-0.81,-0.44
0.68,-0.79,-0.47
0.6,-0.78,-0.47
0.59,-0.76,-0.46
0.58,-0.75,-0.44
0.58,-0.74,-0.42
0.57,-0.72,-0.4
0.56,-0.7,-0.39
0.57,-0.68,-0.39
0.57,-0.68,-0.4
0.57,-0.68,-0.42
0.56,-0.69,-0.44
0.55,-0.69,-0.45
0.54,-0.69,-0.45
0.55,-0.68,-0.44
0.55,-0.69,-0.42
0.56,-0.69,-0.41
0.58,-0.7,-0.4
0.59,-0.71,-0.4
0.6,-0.72,-0.4
0.6,-0.72,-0.4
0.59,-0.72,-0.4
0.58,-0.71,-0.41
0.57,-0.71,-0.42
0.56,-0.72,-0.43
0.55,-0.72,-0.43
0.55,-0.72,-0.43
0.56,-0.72,-0.42
0.57,-0.72,-0.42
0.58,-0.72,-0.42
0.59,-0.72,-0.42
0.59,-0.72,-0.43
0.58,-0.71,-0.42
0.57,-0.71,-0.42
0.57,-0.71,-0.41
0.57,-0.7,-0.41
0.57,-0.7,-0.41
0.56,-0.71,-0.41
0.57,-0.7,-0.41
0.57,-0.7,-0.41
0.58,-0.71,-0.41
0.58,-0.71,-0.42
0.59,-0.71,-0.42
0.58,-0.71,-0.41
0.58,-0.71,-0.42
0.57,-0.72,-0.42
0.58,-0.72,-0.42
0.58,-0.72,-0.4
0.57,-0.72,-0.39
0.57,-0.72,-0.38
0.57,-0.71,-0.38
0.57,-0.71,-0.38
0.57,-0.7,-0.39
0.59,-0.7,-0.39
0.59,-0.7,-0.4
0.58,-0.68,-0.39
0.59,-0.68,-0.39
0.62,-0.68,-0.38
0.64,-0.67,-0.38
0.64,-0.67,-0.38
0.64,-0.68,-0.37
0.64,-0.68,-0.37
0.62,-0.68,-0.36
0.61,-0.68,-0.34
0.61,-0.69,-0.34
0.6,-0.69,-0.35
0.6,-0.69,-0.35
0.6,-0.69,-0.36
0.61,-0.69,-0.37
0.61,-0.69,-0.39
0.61,-0.69,-0.4
0.6,-0.69,-0.42
0.58,-0.7,-0.43
0.56,-0.7,-0.46
0.55,-0.7,-0.47
0.55,-0.7,-0.48
0.54,-0.69,-0.49
0.54,-0.69,-0.5
0.53,-0.69,-0.51
0.52,-0.69,-0.51
0.51,-0.69,-0.52
0.5,-0.7,-0.53
0.49,-0.71,-0.53
0.48,-0.71,-0.52
0.47,-0.71,-0.52
0.47,-0.72,-0.51
0.48,-0.71,-0.5
0.48,-0.71,-0.48
0.5,-0.7,-0.47
0.5,-0.7,-0.48
0.49,-0.7,-0.49
0.5,-0.69,-0.5
0.5,-0.69,-0.51
0.5,-0.69,-0.51
0.5,-0.69,-0.51
0.5,-0.69,-0.52
0.5,-0.69,-0.52
0.51,-0.69,-0.51
0.51,-0.68,-0.51
0.51,-0.68,-0.52
0.51,-0.68,-0.53
0.51,-0.68,-0.55
0.51,-0.68,-0.58
0.51,-0.69,-0.61
0.51,-0.7,-0.64
0.52,-0.71,-0.67
0.53,-0.71,-0.72
0.54,-0.71,-0.75
0.54,-0.71,-0.77
0.53,-0.71,-0.77
0.51,-0.71,-0.78
0.49,-0.72,-0.82
0.48,-0.73,-0.86
0.47,-0.73,-0.88
0.46,-0.73,-0.88
0.43,-0.74,-0.88
0.4,-0.76,-0.88
0.39,-0.77,-0.87
0.41,-0.77,-0.85
0.43,-0.76,-0.81
0.44,-0.74,-0.74
0.43,-0.73,-0.64
-0.16,-0.7,0.09
0.47,0.27,2.37
1.1,0.58,2.08
